id,name,code,start_type,start_offset,destination_type,destination_offset,decision_offset,is_form_offset,is_form_offset_start,is_tracing,is_clone,random_number,random_offset,route_type,route_hight,speed,easing_type,spin_velocity,rotate,exist_duration,effect_type,effect_area,effect_param_1,effect_param_2,hurt_id,hurt_cd,buff_id,buff_type,buff_cd,is_single_hurt,is_form_play,creation_type,scale,trigger_creation_id,trigger_creation_delay,sound_order,sound_delay,summoner_order,summoner_delay,is_die_delete,edge_indicator
1449,qteRO力场盾关闭,,3,0.6,3,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"1,1.5,1.3",,,,0,,,1,0
1450,qteRO力场盾持续10,Y_RO635  2,3,0.6,3,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,1,2,"1,3,1.3",,,,0,,,1,0
1451,qte开头技能预警,M16_Elite/M16_Elite_Burst,8,"-1.4,0,-1.7",8,"-1.4,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,40,,,,,0,0
1452,qte开头技能榴弹,,2,"-0.3,-0.3",7,0,0,1,1,0,0,0,0,2,500,1500,0,6000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"0.15,0.15",1453,-1,,,,,0,0
1453,qte开头技能榴弹范围,XDZY/XDZY_TY2,7,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,30,2,2,2,3,3,0,0,0,0,0,1,0,1,,,BT_grenade_explode,0,,,0,0
1454,qte开局移动号令1,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,40,20,0,0,1314,0,0,0,1,0,"40,0.1,20",,,,,,,1,0
1455,qte开局移动号令2,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,40,20,0,0,1315,0,0,0,1,0,"40,0.1,20",,,,,,,1,0
1456,qte开局移动号令3,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,40,20,0,0,1316,0,0,0,1,0,"40,0.1,20",,,,,,,1,0
1457,qte开局移动号令4,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,40,20,0,0,1317,0,0,0,1,0,"40,0.1,20",,,,,,,1,0
1458,qte移动号令复位,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,40,20,0,0,1318,0,0,0,1,0,"40,0.1,20",,,,,,,1,0
1459,qte开头技能预警2,M16_Elite/M16_Elite_Burst,8,"-1.4,0,2.5",8,"-1.4,0,2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,40,,,,,0,0
1460,qte开头技能预警3,M16_Elite/M16_Elite_Burst,8,"-1.4,0,-6",8,"-1.4,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,40,,,,,0,0
1461,qte开头技能预警4,M16_Elite/M16_Elite_Burst,8,"0.5,0,-1.7",8,"0.5,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,40,,,,,0,0
1462,qte尾烟-M4AK12,Y_BOSS_weiyan 3,3,"-1,-0.2,0.6",3,"-1,-0.2,0.6",0,0,0,1,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,1,0,1,,,BT_grenade_explode,0,,,1,0
1463,qteAR15成功指令,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,2,40,20,0,0,1318:1,0,0,0,1,0,"40,0.1,20",,,,,,,1,0
1464,qteAk12成功指令,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,2,40,20,0,0,"1319:1,1326:1",0,"0,0",0,1,0,"40,0.1,20",,,,,,,1,0
1465,qteAN94成功指令,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,2,40,20,0,0,"1320:1,1326:1",0,"0,0",0,1,0,"40,0.1,20",,,,,,,1,0
1466,qte时间-AN94,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,2,40,20,0,0,1321,0,0,0,1,0,"40,0.1,20",,,,,,,1,0
1467,qte多格预警1-1,M16_Elite/M16_Elite_Burst,8,"-4.6,0,2.5",8,"-4.6,0,2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1468,qte多格预警1-2,M16_Elite/M16_Elite_Burst,8,"-4.8,0,-5",8,"-4.8,0,-5",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1469,qte多格预警1-3,M16_Elite/M16_Elite_Burst,8,"-2.9,0,-1.7",8,"-2.9,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1470,qte版伸冤者,dcube,1,0,6,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,0,0,0,427,0,713,0,0,0,1,0,"0.45,0.45",1495,-1,,0,,,0,0
1471,qte尾烟-ar15,Y_BOSS_weiyan 3,3,"-1,-0.2,1.4",3,"-1,-0.2,1.4",0,0,0,1,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,1,0,1,,,BT_grenade_explode,0,,,1,0
1472,qte尾烟-an94,Y_BOSS_weiyan 3,3,"-1,-0.2,-0.05",3,"-1,-0.2,-0.05",0,0,0,1,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,1,0,1,,,BT_grenade_explode,0,,,1,0
1473,qte尾烟-ak12,Y_BOSS_weiyan 3,3,"-1.05,0.2,0.2",3,"-1.05,0.2,0.2",0,0,0,1,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,1,0,1,,,BT_grenade_explode,0,,,1,0
1474,qte多格预警1-4,M16_Elite/M16_Elite_Burst,8,"0.2,0,2.5",8,"0.2,0,2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1475,qte多格预警1-5,M16_Elite/M16_Elite_Burst,8,"0,0,-5",8,"0,0,-5",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1476,qte多格预警2-1,M16_Elite/M16_Elite_Burst,8,"-2.9,0,-1.7",8,"-2.9,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1477,qte多格预警2-2,M16_Elite/M16_Elite_Burst,8,"-2.6,0,-4.9",8,"-2.6,0,-4.9",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1478,qte多格预警2-3,M16_Elite/M16_Elite_Burst,8,"-2.4,0,2.5",8,"-2.4,0,2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1479,qte多格预警2-4,M16_Elite/M16_Elite_Burst,8,"-0.4,0,-1.7",8,"-0.4,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1480,qte多格预警2-5,M16_Elite/M16_Elite_Burst,8,"-5.7,0,-1.7",8,"-5.7,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1481,qte多格预警3-1,M16_Elite/M16_Elite_Burst,8,"-0.1,0,-5.4",8,"-0.1,0,-5.4",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1482,qte多格预警3-2,M16_Elite/M16_Elite_Burst,8,"-0.5,0,2.5",8,"-0.5,0,2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1483,qte多格预警3-3,M16_Elite/M16_Elite_Burst,8,"-3.2,0,-4.9",8,"-3.2,0,-4.9",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1484,qte多格预警2-3,M16_Elite/M16_Elite_Burst,8,"-3.4,0,2.5",8,"-3.4,0,2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,1,1452,45,,,,,0,0
1485,涅托召唤判定,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,40,20,0,0,"1330:1,1331:1",0,"0,0",0,1,0,"40,0.1,20",,,,,,,1,0
1486,涅托AR反馈召唤物,,3,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,730,0,1,0
1487,涅托RF反馈召唤物,,3,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,731,0,1,0
1488,qte激光召唤物2,,3,"0,1.5",3,"0,1.5",0,1,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,732,0,1,0
1489,qte激光召唤物3,,3,"0,0.9",3,"0,0.9",0,1,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,733,0,1,0
1490,qte尾烟-boss,Y_BOSS_weiyan 3,3,"-1,0.05,0.25",3,"-1,0.05,0.25",0,0,0,1,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,1,0,1,,,BT_grenade_explode,0,,,1,0
1491,qte激光短2,Y_BOSS_razer 2,3,"-2.35,1.5",3,"-2.35,1.5",0,0,1,1,0,0,0,0,0,0,0,0,0,30,2,2,12,2,0,0,0,0,0,0,1,2,"1,0.85,1",,,,,,,1,0
1492,qte激光长2,Y_BOSS_razer,3,"-6.5,1.5",3,"-6.5,1.5",0,0,1,1,0,0,0,0,0,0,0,0,0,30,2,2,12,2,5,0,0,0,0,0,1,2,"1,0.85,1",,,,,,,1,0
1493,qte激光短3,Y_BOSS_razer 2,3,"-2.35,0.9",3,"-2.35,0.9",0,0,1,1,0,0,0,0,0,0,0,0,0,30,2,2,12,2,0,0,0,0,0,0,1,2,"1,0.85,1",,,,,,,1,0
1494,qte激光长3,Y_BOSS_razer,3,"-6.5,0.9",3,"-6.5,0.9",0,0,1,1,0,0,0,0,0,0,0,0,0,30,2,2,12,2,5,0,0,0,0,0,1,2,"1,0.85,1",,,,,,,1,0
1495,qteMegumi面杀伤结算,MKII_M4A1/MKII_M4A1_Hit,7,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,2,1,*101,0,52,0,713,0,0,0,1,0,"1.5,1.5,1.5",,,BT_explosion,0,,,0,0
1501,最左标记,,8,"-8,0,2.5",8,"-8,0,2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,20,4,0,0,1106:1,0,5,0,1,0,"20,0.1,4",,,,,,,0,0
1502,最右标记,,8,"-8,0,-5.9",8,"-8,0,-5.9",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,20,4,0,0,1107:1,0,5,0,1,0,"20,0.1,4",,,,,,,0,0
1503,距离指示器,,hip,0,hip,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,0,Pics/Squads/TOW_icon:2
1504,距离指示器宿主,,hip,0,hip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,705,0,0,Pics/Squads/TOW_icon:2
1505,障碍物随机种子A,,3,0,3,0,0,0,0,0,0,1,"0,0,0;0,0,2;0,0,-2;0,0,2",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","1506,1507,1508","0,0,0,0,0,0",,,,,0,0
1506,XOO,,7,"0,0,0",7,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,1108:1,0,0,0,1,0,"1,1,1",,,,,,,0,0
1507,OXO,,7,"0,0,-2",7,"0,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,1109:1,0,0,0,1,0,"1,1,1",,,,,,,0,0
1508,OOX,,7,"0,0,2",7,"0,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,1110:1,0,0,0,1,0,"1,1,1",,,,,,,0,0
1509,XXO,,7,"2,0,0",7,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,1108:1,0,0,0,1,0,"1,1,1",,,,,,,0,0
1510,XOX,,7,"-2,0,0",7,"0,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,1109:1,0,0,0,1,0,"1,1,1",,,,,,,0,0
1511,OXX,,7,"0,0,4",7,"0,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,1110:1,0,0,0,1,0,"1,1,1",,,,,,,0,0
1512,左障碍物生成,,8,"12,0,2.5",8,"12,0,2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"2,2,2","1515,1516,1523,1522,1521,1579","5,27,0,5,10,0",,,,,0,0
1513,中障碍物生成,,8,"12,0,-1.7",8,"12,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"2,2,2","1515,1516,1523,1522,1521,1579","5,27,0,5,10,0",,,,,0,0
1514,右障碍物生成,,8,"12,0,-5.5",8,"12,0,-5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"2,2,2","1515,1516,1523,1522,1521,1579","5,27,0,5,10,0",,,,,0,0
1515,障碍物,Obstacle/ObstacleHigh,7,"0,2.5,0",7,"-30,2.5,0",0,0,0,0,0,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0.9,0.9,0.9",,,,,,,0,0
1516,障碍物判定A,,7,"-18,0,0",7,"-18,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,0,0,1116:1,0,0,0,1,0,0,,,,,,,0,0
1520,加速牵引,,8,s,8,"12,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,2,60,30,0,0,1119:1,0,0,0,1,0,"30,0.2,30",1556,0,,,,,0,0
1521,障碍物预警,Obstacle/RacingAlertRed,7,"-18,0,0",7,"-18,0,0",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1522,障碍物预警,Obstacle/RacingAlertRed,7,"-15.6,0,0",7,"-15.6,0,0",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1523,障碍物预警,Obstacle/RacingAlertRed,7,"-13.2,0,0",7,"-13.2,0,0",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1524,减速牵引,,8,"12,0,-1.7",8,"12,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,2,60,30,0,0,1120:1,0,0,0,1,0,"30,0.2,30",1557,0,,,,,0,0
1525,轮胎尾烟,Y_BOSS_weiyan 3,3,"0.3,0.2",3,"0.3,0.2",0,0,0,1,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0
1526,障碍物随机种子B,,3,0,3,0,0,0,0,0,0,1,"0,0,0;0,0,2;0,0,-2",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","1527,1528,1529","0,0,0,0,0,0",,,,,0,0
1527,XXO,,7,"0,0,0",7,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,1111:1,0,0,0,1,0,"1,1,1",,,,,,,0,0
1528,XOX,,7,"0,0,-2",7,"0,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,1112:1,0,0,0,1,0,"1,1,1",,,,,,,0,0
1529,OXX,,7,"0,0,2",7,"0,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,1113:1,0,0,0,1,0,"1,1,1",,,,,,,0,0
1530,左中障碍物生成,,8,"12,0,0.4",8,"12,0,0.4",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"2,2,2","1532,1533,1534,1535,1536,1537,1538,1539,1540,1578","10,5,0,10,5,0,5,5,27,0",,,,,0,0
1531,右中障碍物生成,,8,"12,0,-3.4",8,"12,0,-3.4",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"2,2,2","1532,1533,1534,1535,1536,1537,1538,1539,1540,1578","10,5,0,10,5,0,5,5,27,0",,,,,0,0
1532,障碍物预警,Obstacle/RacingAlertRed,7,"-18,0,-2.1",7,"-18,0,-2.1",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1533,障碍物预警,Obstacle/RacingAlertRed,7,"-15.6,0,-2.1",7,"-15.6,0,-2.1",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1534,障碍物预警,Obstacle/RacingAlertRed,7,"-13.2,0,-2.1",7,"-13.2,0,-2.1",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1535,障碍物预警,Obstacle/RacingAlertRed,7,"-18,0,2.1",7,"-18,0,2.1",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1536,障碍物预警,Obstacle/RacingAlertRed,7,"-15.6,0,2.1",7,"-15.6,0,2.1",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1537,障碍物预警,Obstacle/RacingAlertRed,7,"-13.2,0,2.1",7,"-13.2,0,2.1",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1538,障碍物B1,Obstacle/ObstacleHigh,7,"0,2.5,-2.1",7,"-30,2.5,-2.1",0,0,0,0,0,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0.9,0.9,0.9",,,,,,,0,0
1539,障碍物B2,Obstacle/ObstacleHigh,7,"0,2.3,2.1",7,"-30,2.3,2.1",0,0,0,0,0,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0.9,0.9,0.9",,,,,,,0,0
1540,障碍物判定B,,7,"-18,0,0",7,"-18,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,7,0,0,1116:1,0,0,0,1,0,"3,0.1,8",,,,,,,0,0
1541,速度线1,Obstacle/Y_BOSS_suduxian,8,"10,5,0",8,"10,5,0",0,0,0,1,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0
1542,速度线2,Obstacle/Y_BOSS_suduxian,8,"11,3.8,0",8,"11,3.8,0",0,0,0,1,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0
1543,速度线3,Obstacle/Y_BOSS_suduxian,8,"12,2.6,0",8,"12,2.6,0",0,0,0,1,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0
1544,速度线4,Obstacle/Y_BOSS_suduxian,8,"13,1.4,0",8,"13,1.4,0",0,0,0,1,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0
1545,速度线5,Obstacle/Y_BOSS_suduxian,8,"14,0.2,0",8,"14,0.2,0",0,0,0,1,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0
1546,胜利判定,,7,"-3,0,0",7,"-3,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,2,2,3,18,0,0,1121:1,0,10,0,1,0,"3,0.2,18",,,,,,,0,0
1547,距离基线,Obstacle/Racing_Line,8,"0,3.5,0",8,"0,3.5,0",0,0,0,0,0,0,0,0,0,0,0,0,"20,0,0",99999,0,0,0,0,0,0,0,0,0,0,1,0,"2.7,1.5,1",,,,,,,0,0
1548,Beak头像,Obstacle/Beak_Profile,3,"-18,3.5,0",3,"-18,3.5,0",0,0,0,1,0,0,0,0,0,0,0,0,"20,0,0",99999,0,0,0,0,0,0,0,0,0,0,1,0,"1.2,1.2,1.2",,,,,,,0,0
1549,M4头像,Obstacle/M4_Profile,3,"-18,3.5,0",3,"-18,3.5,0",0,0,0,1,0,0,0,0,0,0,0,0,"20,0,0",99999,0,0,0,0,0,0,0,0,0,0,1,0,"1.2,1.2,1.2",,,,,,,0,0
1550,XOO同步,,8,"20,0,-1.7",8,"20,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,30,20,0,0,1122:1,0,0,0,1,0,"30,0.2,20",,,,,,,0,0
1551,OXO同步,,8,"20,0,-1.7",8,"20,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,30,20,0,0,1123:1,0,0,0,1,0,"30,0.2,20",,,,,,,0,0
1552,OOX同步,,8,"20,0,-1.7",8,"20,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,30,20,0,0,1124:1,0,0,0,1,0,"30,0.2,20",,,,,,,0,0
1553,XXO同步,,8,"20,0,-1.7",8,"20,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,30,20,0,0,1125:1,0,0,0,1,0,"30,0.2,20",,,,,,,0,0
1554,XOX同步,,8,"20,0,-1.7",8,"20,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,30,20,0,0,1126:1,0,0,0,1,0,"30,0.2,20",,,,,,,0,0
1555,OXX同步,,8,"20,0,-1.7",8,"20,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,30,20,0,0,1127:1,0,0,0,1,0,"30,0.2,20",,,,,,,0,0
1556,加速牵引同步,,8,"20,0,-1.7",8,"20,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,60,30,0,0,1119:1,0,0,0,1,0,"30,0.2,30",,,,,,,0,0
1557,减速牵引同步,,8,"20,0,-1.7",8,"20,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,60,30,0,0,1120:1,0,0,0,1,0,"30,0.2,30",,,,,,,0,0
1558,失败判定同步,,8,"20,0,-1.7",8,"20,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,60,30,0,0,1128:1,0,0,0,1,0,"30,0.2,30",,,,,,,0,0
1559,M4头像加速特效,Obstacle/RacingEffect,3,"-17.89,3.5,0",3,"-17.89,3.5,0",0,0,0,1,0,0,0,0,0,0,0,0,"20,0,0",90,0,0,0,0,0,0,0,0,0,0,1,0,"1.2,1.2,1.2",,,,,,,0,0
1560,全障碍物生成,,8,"12,0,-1.7",8,"12,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"2,2,2","1570,1571,1561,1562,1563,1564,1565,1566,1567,1568,1569","5,27,10,5,0,10,5,0,10,5,0",,,,,0,0
1561,障碍物预警,Obstacle/RacingAlertYellow,7,"-18,0,0",7,"-18,0,0",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1562,障碍物预警,Obstacle/RacingAlertYellow,7,"-15.6,0,0",7,"-15.6,0,0",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1563,障碍物预警,Obstacle/RacingAlertYellow,7,"-13.2,0,0",7,"-13.2,0,0",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1564,障碍物预警,Obstacle/RacingAlertYellow,7,"-18,0,4.2",7,"-18,0,4.2",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1565,障碍物预警,Obstacle/RacingAlertYellow,7,"-15.6,0,4.2",7,"-15.6,0,4.2",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1566,障碍物预警,Obstacle/RacingAlertYellow,7,"-13.2,0,4.2",7,"-13.2,0,4.2",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1567,障碍物预警,Obstacle/RacingAlertYellow,7,"-18,0,-4.2",7,"-18,0,-4.2",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",s,,,,,,0,0
1568,障碍物预警,Obstacle/RacingAlertYellow,7,"-15.6,0,-4.2",7,"-15.6,0,-4.2",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1569,障碍物预警,Obstacle/RacingAlertYellow,7,"-13.2,0,-4.2",7,"-13.2,0,-4.2",s,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",30,0,0,0,0,0,0,0,0,0,0,1,0,"3.4,5.8",,,,,,,0,0
1570,障碍物,Obstacle/ObstacleLow,7,"0,3.5,0",7,"-30,3.5,0",0,0,0,0,0,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1.2,1.2,1",,,,,,,0,0
1571,障碍物判定C,,7,"-18,0,0",7,"-18,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,2,3,13,0,0,1116:1,0,0,0,1,0,"3,0.2,13",,,,,,,0,0
1572,落地扬尘,BossElfeldtULT/Elefeldt3 BOSS SKILL SMOKE Controller,3,"-0.5,0.3,2",3,"-0.5,0.3,2",0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0
1578,障碍物禁止跳跃判定B,,7,"-18,0,0",7,"-18,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,2,3,7,0,0,1129:1,0,4,0,1,0,"3,0,7",,,,,,,0,0
