id,actions,up_rate,min_time,time_weight,move_speed,interact_point,interact_point_offset
42404,"120501,120501,120501,120502,120503,120504,3,43508,18,43104,41919,43105,42023,43306,450901,459044,120505,42032,120500,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,99,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,16,10,30,5,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0",0.0,,
42405,"102801,102801,102801,102802,102803,102804,3,43508,18,450102,43104,41919,43105,42023,43306,459044,42032,102800,420472,472182,42070,47225","17,17,17,5,30,30,50,100,0,100,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,16,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42406,"110601,110601,110601,110602,110603,110604,3,43508,18,43104,41919,43105,42023,43306,4509011,459044,42032,110600,420472,472182,42070,47225","12,12,12,35,60,25,50,100,0,101,102,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,16,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
42407,"106401,106401,106401,106402,106403,106004,3,43508,18,43104,41919,43105,42023,43306,459044,42032,106400,420472,472182,42070,47225","12,12,12,35,60,25,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,16,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42408,"116201,116201,116201,116202,116203,116204,3,43508,18,43104,41919,43105,420231,43306,459044,116205,42032,116200,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,101,102,100,30,30,30,99,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,16,30,5,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
42409,"118501,118501,118501,118502,118503,118504,3,43508,18,43104,41919,43105,42023,43306,459044,42032,118500,420472,472182,42070,47225","10,10,10,20,40,40,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,60,10,10,11,9,45,10,10,16,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42410,"100901,100901,100901,100902,100903,100904,3,43508,18,43104,41919,43105,42023,43306,459044,42032,100900,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,16,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42501,"110901,110901,110901,110902,110903,110904,3,43508,18,43104,41919,43105,42023,45904,42032,110900,472013,420472,472182,42070,47225","17,17,17,5,30,30,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42502,"112201,112201,112201,112202,112203,112204,112205,3,43508,42002,18,43104,41919,112206,43105,420232,459042,42032,112200,420472,472182,42070,47225","12,12,12,35,60,25,99,50,50,100,0,101,102,20,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,5,10,10,30,11,9,45,32,10,10,30,30,10,10,10,5,5","0,0,0,0,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0",0.0,,
42503,"115101,115101,115101,115102,115103,115104,3,43508,18,43104,41919,43105,42023,45904,42032,115100,472023,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,3,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42504,"119901,119901,119901,119902,119903,119904,3,43508,18,43104,41919,43105,42023,459043,42032,119900,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,20,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
42505,"115201,115201,115201,115202,115203,115204,3,43508,18,43104,41919,43105,42023,45904,42032,115200,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
42701,"120801,120801,120801,120802,120803,120804,3,18,43104,41919,43105,42023,459044,46204,42032,120800,420472,472182,42070,47225","12,12,12,30,30,20,20,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,20,45,11,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42702,"119201,119201,119201,119202,119203,119204,3,18,43104,41919,43105,42023,459044,46204,42032,119200,420472,472182,42070,47225","13,13,13,10,40,20,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42703,"122401,122401,122401,122402,122403,122404,3,43508,18,43104,41919,43105,42023,459044,46204,42032,122400,420472,472182,42070,47225","17,17,17,5,30,30,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42704,"118901,118901,118901,118902,118903,118904,3,43508,18,43104,41919,43105,42023,459044,46204,42032,118900,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42705,"116701,116701,116701,116702,116703,116704,3,43508,18,43104,41919,43105,42023,459044,46204,42032,116700,472012,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,30,10,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
42706,"100501,100501,100501,100502,100503,100504,3,43508,18,43104,41919,43105,42023,459044,46204,42032,100500,420472,472182,42070,47225","12,12,12,35,60,25,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43101,"111501,111501,111502,111502,111503,111504,111505,3,43508,18,43104,41919,111506,43105,42023,459044,42032,63101,111500,420472,472182,42070,47225","12,12,12,5,35,60,25,50,100,0,101,102,10,100,30,30,30,103,30,30,20,10,10","5,5,5,5,10,30,45,10,10,11,9,45,16,10,10,30,30,20,10,10,10,5,5","0,0,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0",0.0,,
43102,"117301,117301,117301,117302,117303,117304,3,43508,18,43104,41919,43105,42023,459044,42032,63102,117300,420472,472182,42070,47225","13,13,13,10,40,20,50,100,0,101,102,100,30,30,30,103,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,20,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0",0.0,,
43103,"110401,110401,110401,110402,110403,110404,3,43508,18,43104,41919,43105,42023,459044,42032,63103,110400,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,101,102,100,30,30,30,103,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,20,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0",0.0,,
43105,"109901,109901,109901,109902,109903,109904,3,43508,18,43104,41919,43105,42023,459044,42032,63105,109900,472021,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,103,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,20,10,3,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0",0.0,,
43106,"118401,118401,118401,118402,118403,118404,3,43508,18,450102,43104,41919,43105,42023,459044,42032,63106,118400,420472,472182,42070,47225","17,17,17,5,30,30,50,100,0,100,101,102,100,30,30,30,103,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,20,10,10,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0",0.0,,
43107,"120101,120101,120101,120102,120103,120104,3,43508,18,43104,41919,43105,42023,459044,42032,63107,120100,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,103,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,20,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0",0.0,,
43201,"118301,118301,118301,118302,118303,118304,3,43508,18,43104,41919,43105,42023,459044,42032,43201,118300,420472,472182,42070,47225","12,12,12,35,60,25,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43202,"111201,111201,111201,111202,111203,111204,3,43508,18,43104,41919,43105,42023,459044,42032,12,111200,420472,472182,42070,47225","25,25,25,100,40,10,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43203,"116201,116201,116201,116202,116203,116204,3,43508,18,43104,41919,43105,420231,459044,116205,42032,46603,43203,116200,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,101,102,100,30,30,99,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,5,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43204,"100601,100601,100601,100602,100603,100604,3,43508,18,450102,43104,41919,43105,42023,459044,42032,43204,100600,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,100,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43205,"109301,109301,109301,109302,109303,109304,3,43508,18,43104,41919,43105,42023,459044,109305,109306,42032,43205,109300,420472,472182,42070,47225","33,33,33,50,30,20,50,100,0,101,102,100,30,30,99,99,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,5,5,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43301,"119401,119401,119401,119402,119403,119404,3,43508,18,43104,41919,119405,43105,42023,459044,42032,468141,119400,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,50,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,21,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43302,"120601,120601,120601,120602,120603,120604,3,43508,18,43104,41919,43105,42023,459044,120605,42032,468121,120600,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,99,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,5,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43303,"120501,120501,120501,120502,120503,120504,3,43508,18,43104,41919,43105,42023,459044,120505,42032,42037,120500,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,99,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,5,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43304,"112801,112801,112801,112802,112803,112804,3,18,43104,41919,43105,42023,459044,42032,46603,468142,112800,420472,472182,42070,47225","25,25,25,100,40,20,50,0,101,102,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43305,"121501,121501,121501,121502,121503,121504,3,18,43104,41919,43105,42023,459044,42032,468111,121500,420472,472182,42070,47225","12,12,12,12,50,50,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43306,"112701,112701,112701,112702,112703,112704,3,43508,18,43104,41919,43105,42023,459044,42032,468132,112700,420472,472182,42070,47225","25,25,25,100,12,8,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","2,2,2,15,30,30,10,10,11,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43307,"114601,114601,114601,114602,114603,114604,3,43508,18,43104,41919,43105,42023,459044,42032,468133,114600,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43308,"121201,121201,121201,121202,121203,121204,3,43508,18,43104,41919,43105,42023,459044,42032,468122,121200,420472,472182,42070,47225","10,10,10,20,40,40,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,60,10,10,11,9,45,10,10,30,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43309,"120201,120201,120201,120202,120203,120204,3,43508,18,43104,41919,43105,42023,459044,120205,42032,468112,120200,472022,420472,472182,42070,47225","10,10,10,20,40,40,50,100,0,101,102,100,30,30,99,30,30,30,30,30,20,10,10","5,5,5,10,30,60,10,10,11,9,45,10,10,30,5,30,30,10,3,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43401,"106501,106501,106501,106502,106503,106504,106505,106506,106507,3,18,43104,41919,106508,43105,42023,106509,459044,42032,47109,106500,420472,472182,42070,47225","12,12,12,35,60,25,99,99,99,50,0,101,102,103,100,30,50,30,30,30,30,30,20,10,10","5,5,5,10,30,45,5,5,5,10,11,9,45,32,10,10,30,30,30,30,30,10,10,5,5","0,0,0,0,0,2,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43402,"123601,123601,123601,123602,123603,123604,3,18,43104,41919,43105,42023,459044,42032,47109,123600,420472,472182,42070,47225","12,12,12,12,50,50,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,30,30,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43403,"110301,110301,110301,110302,110303,110304,110305,3,18,43104,41919,43105,42023,110306,459044,110307,42032,47109,110300,420472,472182,42070,47225","12,12,12,35,60,25,99,50,0,101,102,100,30,50,30,90,30,30,30,30,20,10,10","5,5,5,10,30,45,5,10,11,9,45,10,10,30,30,5,30,30,30,10,10,5,5","0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43404,"110101,110101,110101,110102,110103,110104,3,18,43104,41919,110105,43105,42023,459044,110106,42032,47109,110100,420472,472182,42070,47225","12,12,12,12,50,50,50,0,101,102,100,30,100,30,90,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,32,10,10,30,5,30,30,10,10,5,5","0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43405,"125201,125201,125201,125202,125203,125204,3,18,450102,43104,41919,43105,42023,459044,42032,47109,125200,420472,472182,42070,47225","17,17,17,5,30,30,50,100,0,100,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,10,9,45,10,10,30,30,30,30,10,10,5,5","0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43406,"114501,114501,114501,114502,114503,114504,3,18,450102,43104,41919,43105,42023,459044,42032,47109,114500,420472,472182,42070,47225","12,12,12,12,50,50,50,0,100,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,11,10,9,45,10,10,30,30,30,30,30,10,10,5,5","0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43501,"126601,126601,126601,126602,126603,126604,3,43508,18,450102,43104,41919,43105,42023,459044,126600,43306,420472,472182,42070,47225","17,17,17,5,30,30,50,100,0,100,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,10,16,10,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0",0.0,,
43502,"125301,125301,125301,125302,125303,125304,3,43508,18,43104,41919,43105,42023,459044,42032,125300,43306,472023,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,16,3,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43503,"121301,121301,121301,121302,121303,121304,3,43508,18,43104,41919,43105,42023,459044,42032,121300,43306,420472,472182,42070,47225","17,17,17,5,30,30,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,16,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43504,"123801,123801,123801,123802,123803,123804,3,43508,18,43104,41919,43105,42023,459044,42032,123800,43306,420472,472182,42070,47225","17,17,17,5,30,30,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,16,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43505,"127001,127001,127001,127002,127003,127004,3,43508,18,43104,41919,43105,42023,459044,42032,127000,43306,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,16,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43506,"111301,111301,111301,111302,111303,111304,3,43508,18,450102,43104,41919,43105,42023,459044,42032,43306,111300,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,100,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,16,10,10,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43507,"111601,111601,111601,111602,111603,111604,3,43508,18,43104,41919,43105,42023,459044,42032,111600,43306,420472,472182,42070,47225","17,17,17,5,30,30,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,16,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43601,"121401,121401,121401,121402,121403,121404,3,43508,18,43104,41919,43105,42023,459044,42032,121400,420472,5012,472011,472014,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,120,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43602,"118801,118801,118801,118802,118803,118804,3,43508,18,43104,41919,118805,43105,42023,459044,118806,42032,118800,420472,5012,472011,472014,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,100,30,99,30,30,30,120,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,24,10,10,30,5,30,10,10,10,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43603,"106401,106401,106401,106402,106403,106004,3,43508,18,43104,41919,43105,42023,459044,42032,106400,420472,5012,472011,472014,472182,42070,47225","12,12,12,35,60,25,50,100,0,101,102,100,30,30,30,30,30,120,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43604,"107901,107901,107901,107902,107903,107904,3,43508,18,43104,41919,43105,42023,459044,42032,107900,420472,5012,472011,472014,472182,42070,47225","10,10,10,20,40,40,50,100,0,101,102,100,30,30,30,30,30,120,30,30,20,10,10","5,5,5,10,30,60,10,10,11,9,45,10,10,30,30,10,10,10,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43605,"110501,110501,110501,110502,110503,110504,3,43508,18,450102,43104,41919,43105,42023,459044,42032,110500,420472,5012,472011,472014,472182,42070,47225","17,17,17,5,30,30,50,100,0,100,101,102,100,30,30,30,30,30,120,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,10,10,10,10,10,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43801,"126101,126101,126101,126102,126103,126104,3,43508,18,43104,41919,43105,42023,459044,42032,126100,420472,47605,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,2.6,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43802,"110401,110401,110401,110402,110403,110404,3,43508,18,43104,41919,43105,42023,459044,42032,110400,420472,47605,472182,42070,47225","13,13,13,25,45,30,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,2.6,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43803,"122901,122901,122901,122902,122903,122904,3,18,43104,41919,43105,42023,459044,42032,122900,420472,47605,472182,42070,47225","25,25,25,100,40,10,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,10,10,2.6,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43805,"125201,125201,125201,125202,125203,125204,3,43508,18,450102,43104,41919,43105,42023,459044,125200,420472,47605,472182,42070,47225","17,17,17,5,30,30,50,100,0,100,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,10,2.6,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0",0.0,,
43806,"108801,108801,108801,108802,108803,108804,3,43508,18,43104,41919,43105,42023,459044,42032,108800,472022,420472,47605,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,3,10,2.6,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
43807,"116101,116101,116101,116102,116103,116104,3,43508,18,43104,41919,43105,42023,459044,42032,116100,420472,47605,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,2.6,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43808,"111701,111701,111701,111702,111703,111704,3,43508,18,43104,41919,43105,42023,459044,42032,111700,420472,47605,472182,42070,47225","13,13,13,10,40,20,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,2.6,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
43809,"122301,122301,122301,122302,122303,110704,3,43508,18,450102,43104,41919,43105,42023,459044,42032,122300,420472,47605,472182,42070,47225","13,13,13,10,40,20,50,100,0,100,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,10,10,2.6,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44301,"104601,104601,104601,104602,104603,104604,3,18,43104,41919,43105,42023,459044,42032,104600,420472,64301,472182,42070,47225","12,12,12,35,60,25,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,10,10,20,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44302,"109701,109701,109701,109702,109703,109704,3,43508,18,43104,41919,43105,42023,459044,109705,42032,109700,472013,420472,64302,472182,42070,47225","17,17,17,5,30,30,50,100,0,101,102,100,30,30,90,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,5,30,10,10,10,20,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0",0.0,,
44303,"109601,109601,109601,109602,109603,109604,3,43508,18,43104,41919,43105,42023,459044,42032,109600,420472,64303,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,20,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44304,"119601,119601,119601,119602,119603,119604,3,18,43104,41919,119605,43105,42023,459044,42032,119600,420472,64304,472182,42070,47225","13,13,13,10,40,20,50,0,101,102,50,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,30,10,10,30,30,10,10,20,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
