id,name,code,description,lvup_description,skill_group_id,level,train_coin_type,train_coin_number,skill_up_time,spot_type,spot_belong,spot_echelon,cd_time,cd_time_type,consumption,start_range,is_night,data_pool,is_airborne,airborne_mission_buff_config_id,effect_cast,effect_self,effect_target,trigger_id,target_id,special_spot_add,special_spot_minus,mission_buff_add,mission_buff_minus,subsidiary_mission_skill,is_manual,allyteam_summoner,ap_cost,consumption_item,drop_item,fun_game_type,fun_game_name,fun_game_result_sub
480143,转化：补给修理站,1,将空白模块转化为可以使用3次修理3次补给的补给修理站，转化后无法还原,,480143,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&48000001,1,,,,,"1000073,480171",480141,,0,,,0,,
480144,转化：补给修理站,1,将空白模块转化为可以使用3次修理3次补给的补给修理站，转化后无法还原,,480144,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&48000001,1,,,,,"1000073,480171",480141,,0,,,0,,
480145,转化：补给修理站,1,将空白模块转化为可以使用3次修理3次补给的补给修理站，转化后无法还原,,480145,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&48000001,1,,,,,"1000073,480171",480141,,0,,,0,,
480146,转化：补给修理站,1,将空白模块转化为可以使用3次修理3次补给的补给修理站，转化后无法还原,,480146,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&48000001,1,,,,,"1000073,480171",480141,,0,,,0,,
480147,转化：补给修理站,1,将空白模块转化为可以使用3次修理3次补给的补给修理站，转化后无法还原,,480147,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&48000001,1,,,,,"1000073,480171",480141,,0,,,0,,
480151,引爆模块,1,引爆空白模块，令距离2以内的敌人电磁瘫痪并摧毁空白模块,,480151,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1000016,0,0,100007201&&48000001,1,480106:1,,,,"1000073,480171",480151,,0,,,0,,
480152,引爆模块,1,引爆空白模块，令距离2以内的敌人电磁瘫痪并摧毁空白模块,,480152,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1000016,0,0,100007201&&48000001,1,480106:1,,,,"1000073,480171",480151,,0,,,0,,
480153,引爆模块,1,引爆空白模块，令距离2以内的敌人电磁瘫痪并摧毁空白模块,,480153,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1000016,0,0,100007201&&48000001,1,480106:1,,,,"1000073,480171",480151,,0,,,0,,
480154,引爆模块,1,引爆空白模块，令距离2以内的敌人电磁瘫痪并摧毁空白模块,,480154,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1000016,0,0,100007201&&48000001,1,480106:1,,,,"1000073,480171",480151,,0,,,0,,
480155,引爆模块,1,引爆空白模块，令距离2以内的敌人电磁瘫痪并摧毁空白模块,,480155,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1000016,0,0,100007201&&48000001,1,480106:1,,,,"1000073,480171",480151,,0,,,0,,
480156,引爆模块,1,引爆空白模块，令距离2以内的敌人电磁瘫痪并摧毁空白模块,,480156,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1000016,0,0,100007201&&48000001,1,480106:1,,,,"1000073,480171",480151,,0,,,0,,
480157,引爆模块,1,引爆空白模块，令距离2以内的敌人电磁瘫痪并摧毁空白模块,,480157,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1000016,0,0,100007201&&48000001,1,480106:1,,,,"1000073,480171",480151,,0,,,0,,
480161,【标记】传送节点初始化,1,,,480161,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,480161:1,,,,,0,,0,,,0,,
480162,【标记】传送节点初始化,1,,,480162,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,480162:1,,,,,0,,0,,,0,,
480163,【标记】传送节点初始化,1,,,480163,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,480163:1,,,,,0,,0,,,0,,
480164,【标记】传送节点初始化,1,,,480164,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,480164:1,,,,,0,,0,,,0,,
480171,【标记】次数,1,,,480171,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48010801,480108:1,,,,"480172,480173",0,,0,,,0,,
480172,【标记】BOSS1,1,,,480172,1,0,0,0,-1,-1,0,0,1,0,99,0,0,0,0,0,0,0,,48010804,,,,,,0,480142,0,,,0,,
480173,【标记】BOSS2,1,,,480173,1,0,0,0,-1,-1,0,0,1,0,99,0,0,0,0,0,0,0,,48010807,,,,,,0,480143,0,,,0,,
481400,【标记】挂雷,1,,,481400,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,481400:1,,481400:1,,,0,,0,,,0,,
481401,【标记】数据接口激活,1,,,481401,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48140201||48140301,1000072:1,,,,,0,,0,,,0,,
481402,【标记】数据接口初始化,1,,,481402,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,481402:1,,,,,0,,0,,,0,,
481403,【标记】数据接口初始化,1,,,481403,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,481403:1,,,,,0,,0,,,0,,
481412,提取数据,1,,,481412,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201,1,481412:1,1000072:1,,,1000073,481412,,0,,,0,,
481413,提取数据,1,,,481413,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201,1,481413:1,1000072:1,,,1000073,481412,,0,,,0,,
481414,埋设炸药,1,,,481414,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201,1,481404:1,,,,1000073,481414,,0,,,0,,
481801,【标记】防线,1,,,481801,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,481801:1,,,,,0,,0,,,0,,
481802,【标记】EMP初始化,1,,,481802,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,481802:1,,,,,0,,0,,,0,,
481803,【标记】变电站初始化,1,,,481803,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,481803:1,,,,,0,,0,,,0,,
481812,启动EMP,1,,,481812,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,48181301,1,481812:1,,,,"481814,481815",481812,,0,,,0,,
481813,启动变电站,1,,,481813,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,48181300&&48181400,48180201||48180301,481813:1,,,,,481813,,0,,,0,,
481814,【标记】变电站过载,1,,,481814,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48180301,481814:1,,,,,0,,0,,,0,,
481815,【标记】变电站过载,1,,,481815,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48180201||48180301,,481813:1,,,,0,,0,,,0,,
481901,启动变电站,1,,,481901,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,100007201,48190201||48190301||48190501||1,481901:1,,,,1000073,481813,,0,,,0,,
481902,【标记】电梯初始化,1,,,481902,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,481902:1,,,,,0,,0,,,0,,
481903,【标记】控制台初始化,1,,,481903,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,481903:1,,,,,0,,0,,,0,,
481904,【标记】防御门初始化,1,,,481904,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,481904:1,,,,,0,,0,,,0,,
481905,【标记】密码锁初始化,1,,,481905,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,481905:1,,,,,0,,0,,,0,,
481906,武装自己,1,,,481906,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,48190601&&100007201,1,,,,,1000073,481906,,0,,,0,,
481907,【标记】失败,1,,,481907,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,481907:1,,,,,0,,0,,,0,,
481912,搭乘电梯,1,,,481912,1,0,0,0,-1,-1,0,0,1,0,99,0,0,2,0,0,0,0,48190101,48190201,,,,,,481912,,0,,,0,,
481913,读取密码,1,,,481913,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,48190101&&100007201,48190501,481913:1,,,,1000073,481913,,0,,,0,,
481915,开启防御门,1,,,481915,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,48191301&&100007201,48190401,,481904:1,,,1000073,481915,,0,,,0,,
482000,【标记】服务器,1,,,482000,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482000:1,,482000:1,,,0,,0,,,0,,
482001,拾取EMP手雷,1,,,482001,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&48010200,1,,,480102:1,,1000073,482001,,0,,,0,,
482002,关闭防御门,1,,,482002,1,0,0,0,-1,-1,-1,0,1,0,99,0,30,0,0,0,0,0,48190603&&100007201,48200301,482002:1,,,,1000073,482002,,0,,,0,,
482003,【标记】防御门初始化,1,,,482003,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482003:1,,,,,0,,0,,,0,,
482004,【标记】帕斯卡鬼步,1,,,482004,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,"482001:1,482002:1",,,0,,0,,,0,,
482012,【标记】控制台初始化,1,,,482012,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482012:1,,,,,0,,0,,,0,,
482101,【标记】指挥塔初始化,1,,,482101,1,0,0,0,3,-1,-1,0,1,0,2,0,0,0,0,0,0,0,,,482101:1,,,,,0,,0,,,0,,
482102,【标记】地雷初始化,1,,,482102,1,0,0,0,-1,-1,-1,0,1,0,0,0,100,0,0,0,0,0,,1,482102:1,,,,,0,,0,,,0,,
482103,【标记】指挥官挂球,1,,,482103,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482103:1,,,,,0,,0,,,0,,
482104,【标记】视野,1,,,482104,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,440301:1,,,0,,0,,,0,,
482105,【标记】视野,1,,,482105,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482105:1,,,,,0,,0,,,0,,
482201,开启,1,,,482201,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,100007201,48220201,,482202:1,,,,482201,,0,,,0,,
482202,【标记】防御门1初始化,1,,,482202,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482202:1,,,,,0,,0,,,0,,
482203,骇入,1,,,482203,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201,1,,,,,1000073,482203,,0,,,0,,
482204,【标记】防御门2初始化,1,,,482204,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482204:1,,,,,0,,0,,,0,,
482205,【标记】左下转向器初始化,1,,,482205,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482205:1,,,,,0,,0,,,0,,
482206,【标记】右上转向器初始化,1,,,482206,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482206:1,,,,,0,,0,,,0,,
482207,【标记】两侧转向器初始化,1,,,482207,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482207:1,,,,,0,,0,,,0,,
482208,埋设炸药,1,,,482208,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201,1,482208:1,,,,"482229,1000073",482208,,0,,,0,,
482209,【标记】起爆装置初始化,1,,,482209,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,"482209:1,481400:1",,481400:1,,,0,,0,,,0,,
482210,【标记】开门,1,,,482210,1,0,0,0,-1,-1,-1,0,1,0,100,0,0,0,0,0,0,0,48221501&&48221601&&48221701,48220401,482210:1,482204:1,,,,0,,0,,,0,,
482215,转向,1,,,482215,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,48221500,1,,,,,482235,482215,,0,,,0,,
482216,转向,1,,,482216,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,48221600,1,,,,,482236,482215,,0,,,0,,
482217,转向,1,,,482217,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,48221700,1,,,,,482237,482215,,0,,,0,,
482219,引爆,1,,,482219,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,1000017,48221810&&100007201,48220801&&48220900,482219:1,,,,1000073,482219,,0,,,0,,
482225,转向,1,,,482225,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,48221501,1,,,,,482245,482215,,0,,,0,,
482226,转向,1,,,482226,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,48221601,1,,,,,482246,482215,,0,,,0,,
482227,转向,1,,,482227,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,48221701,1,,,,,482247,482215,,0,,,0,,
482229,【标记】炸药,1,,,482229,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48220901,482218:1,,,,482230,0,,0,,,0,,
482230,【标记】起爆装置,1,,,482230,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48221810,482230:1,,,,,0,,0,,,0,,
482235,【标记】转向,1,,,482235,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48220501||48220601||48220701,482215:1,,,,482210,0,,0,,,0,,
482236,【标记】转向,1,,,482236,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48220501||48220601||48220701,482216:1,,,,482210,0,,0,,,0,,
482237,【标记】转向,1,,,482237,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48220501||48220601||48220701,482217:1,,,,482210,0,,0,,,0,,
482245,【标记】转向,1,,,482245,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48220501||48220601||48220701,,482215:1,,,482210,0,,0,,,0,,
482246,【标记】转向,1,,,482246,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48220501||48220601||48220701,,482216:1,,,482210,0,,0,,,0,,
482247,【标记】转向,1,,,482247,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48220501||48220601||48220701,,482217:1,,,482210,0,,0,,,0,,
482300,布置傀儡AR小队,1,布置AR小队的傀儡，因为没有心智核心因此只能行动1个回合,,482300,1,0,0,0,-1,-1,0,0,1,0,1,0,0,0,0,0,0,0,48230100,,,,,,482398,482300,482300,0,,,0,,
482301,【标记】防御门初始化,1,,,482301,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482301:1,,,,,0,,0,,,0,,
482302,【标记】防御门初始化,1,,,482302,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482302:1,,,,,0,,0,,,0,,
482303,【标记】防御门初始化,1,,,482303,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482303:1,,,,,0,,0,,,0,,
482304,【标记】防御门初始化,1,,,482304,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482304:1,,,,,0,,0,,,0,,
482305,【标记】控制台初始化,1,,,482305,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482305:1,,,,,0,,0,,,0,,
482311,开启防御门,1,,,482311,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48230101&&48231101,,482311:1,,,,482201,,0,,,0,,
482312,开启防御门,1,,,482312,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48230201&&48231201,,482312:1,,,,482201,,0,,,0,,
482313,开启防御门,1,,,482313,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48230301&&48231301,,482313:1,,,,482201,,0,,,0,,
482314,开启防御门,1,,,482314,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48230401&&48231401,,482314:1,,,,482201,,0,,,0,,
482321,关闭防御门,1,,,482321,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48230101&&48231100,482311:1,,,,482331,482002,,0,,,0,,
482322,关闭防御门,1,,,482322,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48230201&&48231200,482312:1,,,,482332,482002,,0,,,0,,
482323,关闭防御门,1,,,482323,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48230301&&48231300,482313:1,,,,482333,482002,,0,,,0,,
482324,关闭防御门,1,,,482324,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48230401&&48231400,482314:1,,,,482334,482002,,0,,,0,,
482331,【标记】殉爆1,1,,,482331,1,0,0,0,-1,-1,"1,7,8,301,303,4,5,6",0,1,0,99,0,35,0,0,0,0,0,,48230101,482315:1,482301:1,,,,0,,0,,,0,,
482332,【标记】殉爆2,1,,,482332,1,0,0,0,-1,-1,"1,7,8,301,303,4,5,6",0,1,0,99,0,35,0,0,0,0,0,,48230201,482315:1,482302:1,,,,0,,0,,,0,,
482333,【标记】殉爆3,1,,,482333,1,0,0,0,-1,-1,"1,7,8,301,303,4,5,6",0,1,0,99,0,35,0,0,0,0,0,,48230301,482315:1,482303:1,,,,0,,0,,,0,,
482334,【标记】殉爆4,1,,,482334,1,0,0,0,-1,-1,"1,7,8,301,303,4,5,6",0,1,0,99,0,35,0,0,0,0,0,,48230401,482315:1,482304:1,,,,0,,0,,,0,,
482398,【标记】帕斯卡CD,1,,,482398,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,482301:1,,,0,,0,,,0,,
482399,【标记】帕斯卡,1,,,482399,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,482300:1,,,0,,0,,,0,,
482401,【标记】左边初始化,1,,,482401,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,"482401:1,482411:1",,,,,0,,0,,,0,,
482402,【标记】右边初始化,1,,,482402,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,"482402:1,482422:1",,,,,0,,0,,,0,,
482403,【标记】中间初始化,1,,,482403,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,"482403:1,482422:1",,,,,0,,0,,,0,,
482407,【标记】剧情点,1,,,482407,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482407:1,,,,,0,,0,,,0,,
482411,路线变更,1,,,482411,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48240101&&48242101,482411:1,482421:1,,,482421,482411,,0,,,0,,
482412,路线变更,1,,,482412,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48240201&&48242201,482412:1,482422:1,,,482422,482411,,0,,,0,,
482421,【标记】改变路线,1,,,482421,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48240301||48240201,482422:1,"482421:1,482412:1",,,,0,,0,,,0,,
482422,【标记】改变路线,1,,,482422,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48240301||48240101,482421:1,"482422:1,482411:1",,,,0,,0,,,0,,
482430,【标记】帕斯卡,1,,,482430,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,482430:3,,,0,,0,,,0,,
482431,布置傀儡M4A1,1,布置M4A1的傀儡，伤害100，射程2，只能攻击1次，持续回合1，消耗2,,482431,1,0,0,0,-1,1,0,0,1,0,99,0,101,0,0,0,0,0,48243002,100007200,"482431:1,482430:2",,,,482447,482431,482431,0,,,0,,
482432,布置傀儡AR15,1,布置AR15的傀儡，伤害4，射程2，攻击间隔0，持续回合2，消耗1,,482432,1,0,0,0,-1,1,0,0,1,0,99,0,4,0,0,0,0,0,48243001,100007200,"482432:1,482430:1",,,,482446,482432,482432,0,,,0,,
482433,布置傀儡SOPII,1,布置SOPII的傀儡，伤害15，射程2，攻击间隔1，持续回合2，消耗2,,482433,1,0,0,0,-1,1,0,0,1,0,99,0,15,0,0,0,0,0,48243002,100007200,"482433:1,482430:2",,,,482447,482433,482433,0,,,0,,
482434,布置傀儡M16A1,1,布置M16A1的傀儡，伤害27，射程1，攻击间隔0，持续回合1，消耗2,,482434,1,0,0,0,-1,1,0,0,1,0,99,0,27,0,0,0,0,0,48243002,100007200,"482434:1,482430:2",,,,482447,482434,482434,0,,,0,,
482435,布置傀儡RO635,1,布置RO635的傀儡，伤害7，射程1，攻击间隔0，持续回合3，消耗1,,482435,1,0,0,0,-1,1,0,0,1,0,99,0,7,0,0,0,0,0,48243001,100007200,"482435:1,482430:1",,,,482446,482435,482435,0,,,0,,
482439,【标记】充能启动,1,,,482439,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,,,"482441,482442,482443,482444,482445",0,,0,,,0,,
482440,【标记】充能初始化,1,,,482440,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482440:1,,,,,0,,0,,,0,,
482441,【标记】充能,1,,,482441,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,48244101,48200101,,,482430:1,,,0,,0,,,0,,
482442,【标记】充能,1,,,482442,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,48244201,48200101,,,482430:2,,,0,,0,,,0,,
482443,【标记】充能,1,,,482443,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,48244301,48200101,,,482430:3,,,0,,0,,,0,,
482444,【标记】充能,1,,,482444,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,48244401,48200101,,,482430:4,,,0,,0,,,0,,
482445,【标记】充能,1,,,482445,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,48244501,48200101,,,482430:5,,,0,,0,,,0,,
482446,【标记】耗能,1,,,482446,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,,482430:1,,0,,0,,,0,,
482447,【标记】耗能,1,,,482447,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,,482430:2,,0,,0,,,0,,
482501,增幅,1,强化丹德莱的计算能力,,482501,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,1007,100007201,48000001&&48250201,482501:1,,,,1000073,482501,,0,,,0,,
482502,【标记】解析点初始化,1,,,482502,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482502:1,,,,,0,,0,,,0,,
482503,【标记】传送节点初始化,1,,,482503,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482503:1,,,,,0,,0,,,0,,
482504,【标记】防御门初始化,1,,,482504,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482504:1,,,,,0,,0,,,0,,
482505,【标记】分身1死亡,1,,,482505,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48250801,,,482505:1,,,0,,0,,,0,,
482506,【标记】分身2死亡,1,,,482506,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48250801,,,482506:1,,,0,,0,,,0,,
482507,【标记】分身3死亡,1,,,482507,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48250801,,,482507:1,,,0,,0,,,0,,
482508,【标记】传送节点初始化,1,,,482508,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482508:1,,,,,0,,0,,,0,,
482509,读取数据核心,1,,,482509,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482509:1,,,,,482509,,0,,,0,,
482512,破解,1,,,482512,1,0,0,0,-1,-1,-1,0,1,0,2,0,0,0,0,0,0,1000016,48000001&&48250102,48250401,,482504:1,,,,482512,,0,,,0,,
482513,传送,1,,,482513,1,0,0,0,-1,-1,0,0,1,0,100,0,0,2,0,0,0,0,,48250301,482513:1,,,,,482513,,0,,,0,,
482518,传送,1,,,482518,1,0,0,0,-1,-1,0,0,1,0,100,0,0,2,0,0,0,0,,48250801,482518:1,,,,,482513,,0,,,0,,
482519,【标记】挂球,1,,,482519,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,482519:1,,,,,0,,0,,,0,,
483401,【标记】提示兔子,1,,,483401,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,1,483401:1,,,,,0,,0,,,0,,
483500,【标记】提示兔子,1,,,483500,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,483500:1,,,,,0,,0,,,0,,
483501,拾取,1,,,483501,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&48350100&&48190600,1,,,483501:1,,1000073,483501,,0,,,0,,
483502,引爆,1,,,483502,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,1000017,48350101||48190602,48350301,,483503:1,,,483512,483502,,0,,,0,,
483503,【标记】乱石堆初始化,1,,,483503,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,483503:1,,,,,0,,0,,,0,,
483511,投掷歌利亚,1,,,483511,1,0,0,0,-1,-1,"4,5,6",0,1,0,1,0,100,0,0,0,0,0,,,483511:1,,,,483512,483511,,0,,,0,,
483512,【标记】清除标记,1,,,483512,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,2,,,,483501:1,,0,,0,,,0,,
483600,【标记】指挥官初始化,1,,,483600,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,483600:1,,483600:1,,,0,,0,,,0,,
483601,【标记】特工J初始化,1,,,483601,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,"483601:2,480102:1",,,0,,0,,,0,,
483611,埋设炸药,1,,,483611,1,0,0,0,-1,-1,-1,0,1,0,0,0,100,0,0,0,0,0,48361100,1,483611:1,,,483601:1,,483611,,0,,,0,,
483701,【标记】防线,1,,,483701,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,483701:1,,,,,0,,0,,,0,,
483801,【标记】无穷陷阱,1,,,483801,1,0,0,0,-1,-1,-1,0,1,0,0,0,100,0,0,0,0,0,,1,483801:1,,,,,0,,0,,,0,,
483901,【标记】运输队初始化,1,,,483901,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,"482000:1,483901:1",,"482000:1,483901:1",,,0,,0,,,0,,
483902,放置塑胶炸弹,1,,,483902,1,0,0,0,-1,-1,-1,0,1,0,1,0,100,0,0,0,0,0,48390301,1&&100007201,483902:1,,,,"483904,1000073",483902,,0,,,0,,
483903,拾取塑胶炸弹,1,,,483903,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&48390300,1,,,483903:1,,1000073,483903,,0,,,0,,
