id,name,classes,type,position,space,deco_rate,decompose_gift,description,code,texture_type,sorting,offset,rotate,interact_point,interact_point_offset,furniture_bgm,touch_area,bonus_id,ai
4105,王之裁缝-“拒绝玩火”机桌,41,201,"3,12","4,2,1,1,1,0",550,100002,永远知道自己的底线是什么，不知道就去试探。,"cfd2017_deco_03_A,cfd2017_deco_03_B","1,1","0,0","-0.55,0,0|0.602,0,0","2,2",104,"*-0.854,1.736,0.000",0,0,0,0
4106,王之裁缝-“自我审视”立镜,41,201,"16,7","4,2,1,1,1,0",550,100002,记住此刻的样子，确保任务结束时还是这个自己。,cfd2017_deco_04,1,0,"0,0,0",2,104,"*1.48,4.78,0.000",0,0,0,0
4107,王之裁缝-“模范风格”衣柜,41,201,"16,2","3,2,0,0,0,0",550,100002,充足的服装储备便于你完成任务后依然能准时参加约会，时间永远比金钱更值得珍惜。,"cfd2017_deco_05_A,cfd2017_deco_05_B","1,1","0,0","0,1.11,0.151|0,0,-0.119","2,2",104,"*-0.199,4.81,0.412",0,0,0,0
4108,王之裁缝-“另类妥协”衣柜,41,201,"20,2","3,2,0,0,0,0",650,100002,交涉陷入僵局时，从上向下依次选择——“妥协是所有人的看法……而这就是我的妥协。”,"cfd2017_deco_06_A,cfd2017_deco_06_B","1,1","0,0","0,1.01,0.122|0,-0.1,-0.148","2,2",104,"*0.3,4.81,0.333",0,0,0,0
4109,王之裁缝-“表面功夫”圆桌,41,201,"15,12","2,2,1,1,1,0",550,100002,装扮和礼仪是一种自我约束，你需要通过下午茶与那些野兽拉开本质上的差距。,cfd2017_deco_07,1,0,"0,0,0",2,104,"*0,3.131,0.000",0,0,0,0
4110,王之裁缝-“必要内涵”长桌,41,201,"20,11","12,2,1,1,1,0",550,100002,你永远不能准备万全，但这正是你不能放弃的原因。——“这个世界并不完美，所以才显得美丽。”,"cfd2017_deco_08_A,cfd2017_deco_08_B,cfd2017_deco_08_C,cfd2017_deco_08_D","1,1,1,1","0,0,0,0","-1.18,0.64,0|1.12,0.64,0|-1.18,-0.06,0|1.12,-0.06,0","1,1,2,2",104,"*-3.200,1.464,0.000",0,0,0,0
4111,王之裁缝-“众人皆知”椅子,41,202,"4,9","2,3,1,1,1,0",600,100002,你孤立无援，处于劣势，这只意味着一次更华丽的反击。——“目睹最后一次这神圣的心脏，众人皆知它即将绽放。”,cfd2017_chair_01,1,0,"0,0,0",2,1,"0.5,0.3,0",0,0,0,0
4112,王之裁缝-“见面礼仪”沙发,41,202,"2,4","5,3,1,1,1,0",600,100002,在主角到来前如何撑过这段尴尬的沉默是一名地下大亨的基本素养。,"cfd2017_chair_02_A,cfd2017_chair_02_B","1,1","0,0","-0.58,0,0|0.572,0,0","2,2","3,2","0.15,0.35,0|0.85,0.35,0",0,0,0,0
4113,王之裁缝-“案件之前”墙纸,41,301,0,"1,1,1,1,1,0",500,100002,不要放过一点点蛛丝马迹——“任何有智慧的生物都有可能误判，狼会，人会，没有人不会犯错。”,cfd2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
4114,王之裁缝-“长远目标”壁挂,41,302,"18,8","5,6,0,0,0,0",550,100002,未来的目标永远来自你的过去，而非现在的一时冲动。,cfd2017_walldeco_01,1,5,"0,0,0",3,0,0,0,0,0,0
4115,王之裁缝-“请勿敲门”橱窗,41,302,"2,10","12,12,1,1,1,0",550,100002,也许这道门会邀请你，也许你需要破窗而入，机会随时都在，只是不容易被察觉。,cfd2017_walldeco_02,1,5,"0,0.73,0",3,104,"*0.207,6.121,0.000",0,0,0,0
4116,王之裁缝-“清扫迷失”风扇,41,302,"29,3","2,8,1,1,1,0",600,100002,不要急于赶走你的迷茫，享受它，直到你真的厌倦了为止。,cfd2017_walldeco_03,1,5,"0,-0.33,0",3,104,"*-0.06,-0.784,0.000",0,0,0,0
4201,壮志凌云-展示区地板,42,101,0,"1,1,1,1,1,0",850,100003,我们想方设法挣脱大地的束缚，然后又千辛万苦渴望回归它的怀抱，这就是科幻精神。,fj2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
4202,壮志凌云-袖珍飞机跑道,42,102,"12,3","19,4,1,1,1,0",850,100003,没法把真正的飞机放上去，但我们依然可以放些四驱车上面竞速，或者放些比较娇小的人形……之类的。,"fj2017_carpet,fj2017_carpet,fj2017_carpet","1,1,1","0,0,0","-2.3,0,0.31|0,0,0.31|2.3,0,0.31","1,1,1",0,0,0,0,0,0
4203,壮志凌云-V2导弹展台,42,201,"21,13","5,1,1,1,1,0",1000,100003,“涂装看起来像虎鲸，残酷，高效，而且可爱。”——P08,"fj2017_deco_01_A,fj2017_deco_01_B","1,1","0,0","-0.54,0,0|0.612,0,0","2,2",104,"*0.142,1.793,0.000",0,0,0,0
4204,壮志凌云-“金牛座”导弹展台,42,201,"6,12","3,2,1,1,1,0",900,100003,“也许这个空壳……可以改装成皮划艇？”——MG5,fj2017_deco_02,1,0,"0,0,0",2,0,0,0,0,0,0
4205,壮志凌云-现代飞机模型,42,201,"7,7","5,1,1,1,1,0",900,100003,更高的机动性和更稳定的操控，不过不谈这些的话，你喜欢单尾翼还是双尾翼？,fj2017_deco_03,1,0,"0,0,0",2,"23,104","0.325,0.35,0|*0.996,9.079,0.000",0,0,0,0
4206,壮志凌云-经典飞机模型,42,201,"17,9","5,1,1,1,1,0",900,100003,谁不想喜欢那个造型和涂装充满差异化的时代呢？现在的人越来越聪明，也越来越不浪漫了。,fj2017_deco_04,1,0,"0,-0.1,0",2,104,"*-2.59,6.802,0.000",0,0,0,0
4207,壮志凌云-始祖飞机模型,42,201,"24,5","5,1,1,1,1,0",950,100003,为了实现翱翔天空的梦想，我们付出了很大的牺牲，虽然实现之后，可能会付出更多。,fj2017_deco_05,1,0,"0,1,0",2,104,"*-1.252,4.611,0.74",0,"4,6,2",0,0
4208,壮志凌云-民用旋翼机模型,42,201,"2,4","5,5,1,1,1,0",850,100003,从技术上讲，现在飞行的梦想很容易实现了，但勇气才是征服天空的关键。,fj2017_deco_06,1,0,"0,0,0",2,"2,104","0.44,0.27,0|*0.342,5.456,0.000",0,0,0,0
4209,壮志凌云-虚位以待的展台,42,201,"26,6","6,4,1,1,1,0",900,100003,下一个出现的武器会是什么？先声明我司不会将人形当导弹弹射出去。,fj2017_deco_07,1,0,"0,-0.09,0",2,4,"0.5,0.3,0",0,0,0,0
4210,壮志凌云-“冥河”导弹展台,42,201,"19,10","4,2,1,1,1,0",1100,100003,“看起来像条大鱼，我可以养它吗！”——MP446,"fj2017_deco_08_A,fj2017_deco_08_B","1,1","10,0","-0.68,0,0|0.472,0,0","2,2",104,"*-0.484,1.594,0.000",0,0,0,0
4211,壮志凌云-“伯朝拉”导弹展台,42,201,"13,13","3,1,1,1,1,0",900,100003,“像一个大一点签字笔，给某些大一点的军用人形用的？”——马卡洛夫,fj2017_deco_09,1,0,"0,0,0",2,104,"*0.939,1.292,0.000",0,0,0,0
4212,壮志凌云-“战斧”导弹展台,42,201,"10,10","4,2,1,1,1,0",1100,100003,“看起来可以把人装进去……啊，没错，我又没说是完整地装进去。”——MAC-10,"fj2017_deco_10_A,fj2017_deco_10_B","1,1","10,0","-0.572,0,0|0.58,0,0","2,2",104,"*-1.423,1.793,0.000",0,0,0,0
4213,壮志凌云-展示区长凳,42,202,"28,12","3,2,1,1,1,0",900,100003,休息一下再前进吧，如果脚步不那么快，也许蔚蓝的天空还来得及追上我们。,fj2017_chair_01,1,0,"0,0,0",2,"1,104","0.6,0.35,0|*-1.309,1.101,0.000",0,0,0,0
4214,壮志凌云-展示区墙架,42,301,0,"2,2,1,1,1,0",850,100003,请勿随便攀爬，无论你爬得多高，依然离天空很遥远。,fj2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
4215,壮志凌云-展示区用灯,42,302,"22,6","6,2,0,0,0,0",1000,100003,小心灼伤，我们只能依赖光明，却无法拥有它，或者成为它。,fj2017_walldeco,1,5,"0,-0.51,0",3,104,"*-1.224,1.488,0.000",0,"6,2,2",0,0
4301,发薪日-银行密室地板,43,101,0,"1,1,1,1,1,0",450,100002,银行的地板应当一尘不染，无论什么落在地上我们的人员都会第一时间清理，无论货币、子弹还是曾经活着的什么东西。,bank2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
4302,发薪日-防盗陷阱,43,102,"15,8","6,4,1,1,1,0",500,100002,对大部分人形无效，因此部分人类认为人形是失败的仿生品，她们竟然不会人类文明至今最美好的东西所动，但冰淇淋却可以。,bank2017_carpet,1,0,"0,0,0",1,0,0,0,0,0,0
4303,发薪日-仓库传送吊钩,43,201,"14,4","7,2,1,1,1,0",550,100002,用于搬运昂贵的货物，或者让人形们在上面荡来荡去，所以智慧究竟有什么意义？人类、人形和人猿到底有什么区别？,bank2017_deco_01,1,0,"0,0.5,0",2,"23,104","0.56,0.4,0|*0.797,11.099,0.000",0,"6,7,2",0,0
4304,发薪日-银行咨询柜台,43,201,"2,9","13,4,0,0,0,0",600,100002,如果想咨询回报方面的问题，可以先问问柜台里的服务人形，如果想咨询安全方面的问题，可以先看看柜台上的战利品。,"bank2017_deco_01_A,bank2017_deco_01_B","1,1","0,20","0,0,0|0,0,0","2,2","3,104","0.33,0.18,0|*4.155,2.818,-0.768",0,0,0,0
4305,发薪日-银行挂旗,43,201,"23,2","3,2,1,1,1,0",500,100002,这个标志可以向客户表明这里工作人形的来历，她们能提供友善服务，也能第一时间制服犯罪……而且只拿一份工资。,bank2017_deco_02,1,0,"0,0.5,0",2,0,0,0,0,0,0
4306,发薪日-保险货物箱,43,201,"16,2","5,2,1,1,1,0",550,100002,您可以把宝贵的东西装到里面，我们来为您保管，除了你的心，一旦交出去它就不再宝贵了。,bank2017_deco_03,1,0,"-0.01,0,0",2,104,"*0.476,3.733,0.000",0,0,0,0
4307,发薪日-一大摞世界货币,43,201,"26,5","6,2,1,1,1,0",650,100002,黄金就是黄金，它可以换来世上任何东西，唯有幸福除外……因为幸福从你拥有黄金那一刻就到来了。,bank2017_deco_04,1,0,"-0.07,0,0",2,104,"*-0.095,5.464,0.000",0,0,0,0
4308,发薪日-一小摞世界货币,43,201,"20,6","6,2,1,1,1,0",600,100002,很多人形并不能理解黄金的价值，拿它们随便丢来丢去……也可能她们理解人类所说的价值，只是理解不了人类。,bank2017_deco_05,1,0,"0,0,0",2,104,"*0.996,4.098,0.000",0,0,0,0
4309,发薪日-柜台装饰植物,43,201,"15,12","1,2,1,1,1,0",500,100002,人类喜欢在各种地方摆放这种植物，证明他们曾与曾经的环境同在，然后亲手毁掉并建立了新的制度，然后一直如此循环。,bank2017_deco_06,1,22,"-0.09,-0.1,0",2,0,0,0,0,0,0
4310,发薪日-银行内部纸币,43,203,"21,8","6,3,1,1,1,0",550,100002,只能在格里芬人形间流通的钞票，各个小队汇率差异很大，你可能会每天从上面醒来，然后抽掉其中一层去换几根棒棒糖。,bank2017_bed,1,0,"0,0,0",2,"4,104","0.5,0.4,0|*2.191,2.419,0.000",0,0,0,0
4311,发薪日-银行电动搬运车,43,202,"25,11","6,3,1,1,1,0",500,100002,用于在银行搬运货物，虽然全自动也没问题，但有些人形就是喜欢亲自驾驶……一旦发生车祸就是一场持续性的通货紧缩。,bank2017_chair,1,0,"0,0,0",2,"2,104","0.55,0.46,0|*-2.59,5.834,0.000",0,0,0,0
4312,发薪日-防盗墙壁,43,301,0,"1,1,1,1,1,0",450,100002,我们不会在上面通电的，怎么可能通电嘛！那样对非法闯入的家伙不会过于仁慈了点吗？,bank2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
4313,发薪日-银行保险库,43,302,"20,5","11,17,0,0,0,0",600,100002,我们需要清点一下损失，主要看看灯管，好几个已经不亮了……钱？什么钱？早就花光了，这里现在用来堆放金箔巧克力。,bank2017_walldeco_01,1,5,"0,0.4,0",3,104,"*0.207,7.893,0.000",0,0,0,0
4314,发薪日-飞车墙饰,43,302,"13,5","6,9,1,1,1,0",550,100002,这只是件很酷的装饰，真正的汽车是钻不进来的……除了平安夜那晚的AK47她们，谁知道她们那次到底喝了多少。,bank2017_walldeco_02,1,5,"0,0,0",3,0,0,0,0,0,0
4315,发薪日-银行摄像头,43,302,"31,5","1,3,1,1,1,0",450,100002,别人做什么它都都知道，唯独不知道自己在做什么，这就是摄像头的一生，只有做坏事的人才在乎它，只有发生了坏事大家才想起它。,bank2017_walldeco_03,1,5,"0,-0.24,0",3,104,"*0.052,1.522,0.000",0,0,0,0
4401,圣诞小屋-暖烘烘地板,44,101,0,"1,1,1,1,1,0",1050,100003,小心！太柔软的人形可能会融化在上面！,sd2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
4402,圣诞小屋-“冬日宴会”地毯,44,102,"20,8","6,6,1,1,1,0",1100,100003,天真的人形会喜欢它的图案，严谨的人形会喜欢它的工整，RFB会喜欢用像素格子表示的游戏画面。,sd2017_carpet,1,0,"0,0,0",1,0,0,0,0,0,0
4403,圣诞小屋-冬用地窖,44,201,"2,2","12,4,1,1,1,0",1300,100003,永远永远不要在SPAS-12面前说食物还够，你知道去年有一头鲨鱼吃掉整个仓库吗？是的，传说只能相信一半，她吃掉了半个……,"sd2017_deco_01_A,sd2017_deco_01_B","1,1","0,20","0,0,0|0,0,0","2,2","20,20,20,104","0.2,0.08,0|0.45,0.08,0|0.6,0.08,0|*-4.554,10.274,0.000",0,0,0,0
4404,圣诞小屋-部落风壁炉,44,201,"25,2","7,4,1,1,1,0",1250,100003,壁炉前有一个漫长的故事，和愿意听它的孩子，如果人类只通过这种方式传递文明，地球母亲会轻松很多。,sd2017_deco_03,1,0,"0,-0.07,0",2,104,"*-0.142,6.46,0.000",0,0,0,0
4405,圣诞小屋-“冬日训练”沙盘,44,201,"5,10","6,4,1,1,1,0",1200,100003,工作会令假期更加宝贵与耀眼，如同俗人赞美苦难，活人歌颂死亡。,sd2017_deco_04,1,0,"0,-0.1,0",2,104,"*0.085,3.814,0.000",0,0,0,0
4406,圣诞小屋-“冬日庆典”礼盒,44,201,"11,6","5,4,1,1,1,0",1200,100003,身为指挥官的一大乐趣便是欣赏人形们兴奋地打开之后发现空无一物的表情……尝试前最好先请个伤假。,sd2017_deco_05,1,0,"0,-0.07,0",2,104,"*1.281,2.561,0.000",0,"4,6,2",0,0
4407,圣诞小屋-冬用食物桌,44,201,"20,10","5,4,1,1,1,0",1200,100003,在意体重？你连此刻的愉悦都无法尽情享用，又怎能有眼光去捕获未来的幸福？,sd2017_deco_06,1,0,"0,0,0",2,0,0,0,0,0,0
4408,圣诞小屋-部落风沙发,44,202,"18,6","3,4,1,1,1,0",1100,100003,以传统工艺品为例，很多东西只有失去了才会被珍惜，因为只有失去了才显得稀有和值钱。,sd2017_chair,1,0,"0,0,0",2,"3,104","0.55,0.25,0|*-0.455,3.733,0.484",0,0,0,0
4409,圣诞小屋-懒洋洋坐垫,44,203,"25,9","6,4,1,1,1,0",1200,100003,一旦被吸住就起不来了，“懒惰力”是超越重力的第五种作用力！,sd2017_bed,1,0,"0,0,0",2,"4,104","0.5,0.2,0|*0.503,2.078,0.882",0,0,0,0
4410,圣诞小屋-部落风墙壁,44,301,0,"2,2,1,1,1,0",1050,100003,美好的事物往往在过去便被杀死，而残骸流淌至今日，令世人趋之若鹜，并称之为不朽。,sd2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
4411,圣诞小屋-部落风雕刻,44,302,"10,6","4,6,0,0,0,0",1100,100003,人类的祖先喜欢对亲眼目睹的事物进行模仿，后来的人类可能更喜欢画些触不到的东西。,sd2017_walldeco_02,1,5,"0.13,0,0",3,0,0,0,"6,2,2",0,0
4412,圣诞小屋-“冬日许愿”橱窗,44,302,"18,10","6,8,0,0,0,0",1250,100003,愿望可能实现不了，但至少告诉自己生活还有希望，万念俱灰时，请至少想起这一天，你想得到幸福。,sd2017_window,1,5,"0,0,0",3,104,"*0.311,-3.307,0.000",0,"6,2,2",0,0
4501,海盗遗产-潮湿甲板,45,101,0,"1,1,1,1,1,0",450,100002,禁止在甲板上斗殴、乱丢垃圾、以及滑旱冰，捞救落水的人形是很费劲的！,hdc2018_floor,1,0,"0,0,0",1,0,0,0,0,0,0
4502,海盗遗产-风与阳光之窗,45,102,"13,9","5,5,1,1,1,0",500,100002,看开些，海洋也不过是个大一点的鱼缸，只是关你的地方比较小而已。,hdc2018_carpet,1,0,"0,0,0.24",1,0,0,0,0,0,0
4503,海盗遗产-躺在宝藏上,45,201,"2,10","9,4,1,1,1,0",650,100002,这是只有出卖自己的心才能获得的宝藏，你真的能躺在上面安睡吗？……没心没肺当然睡得更香了！,"hdc2018_deco_01_A,hdc2018_deco_01_B","1,1","0,0","-1.024,-0.09,0|1.28,-0.09,0","2,2","4,104","0.5,0.14,0|*0.398,4.062,0.000",0,"6,7,2",0,0
4504,海盗遗产-未完成的海图,45,201,"28,3","4,2,0,0,0,0",500,100002,人们不想被边际束缚，却又总想找寻边际，希望的最后一定是失望，但所有人依然趋之若鹜。,"hdc2018_deco_02_A,hdc2018_deco_02_B","1,1","0,0","-0.6,-0.06,0|0.55,-0.06,0","2,2",104,"*-1.427,2.851,0.000",0,0,0,0
4505,海盗遗产-正义的火力,45,201,"15,7","3,2,1,1,1,0",500,100002,海上的正义就是活下来，剩下的到陆地上再谈。,"hdc2018_deco_03_A,hdc2018_deco_03_B","1,1","0,0","-0.54,-0.11,0|0.6,-0.11,0","2,2",104,"*1.427,2.619,0.000",0,0,0,0
4506,海盗遗产-解忧杂货点,45,201,"19,2","5,5,1,1,1,0",500,100002,任何问题都可以在这里找到答案，敌人，朋友，全都可以混为一谈。,hdc2018_deco_04,1,0,"0,-0.09,0",2,"2,104","0.53,0.53,0|*0.101,3.296,0.000",0,0,0,0
4507,海盗遗产-海上快餐馆,45,201,"9,5","5,4,1,1,1,0",550,100002,如果有人突然说这些玩意很好吃，请小心他们眼睛中的异光和奇怪的举止。,"hdc2018_deco_05_A,hdc2018_deco_05_B","1,1","0,0","-0.56,-0.06,0|0.59,-0.06,0","2,2",104,"*0.854,2.59,0.000",0,0,0,0
4508,海盗遗产-叛逆忏悔所,45,201,"2,2","4,2,1,1,1,0",600,100002,好好反省自己的过错，不要在里面荡秋千和跳圆圈舞！,"hdc2018_deco_06_A,hdc2018_deco_06_B","1,1","20,0","0,0.78,0|0,0.78,0","2,2","17,104","0.5,0.43,0|*0.655,7.57,0.000",0,"4,9,3",0,0
4509,海盗遗产-命运的展台,45,201,"25,12","3,2,1,1,1,0",550,100002,你可以将全部家底押在桌子上，因为明天没人保证你能不能花掉，命运就是这么无所谓的东西。,hdc2018_deco_07,1,0,"0,-0.09,0",2,0,0,0,0,0,0
4510,海盗遗产-深海潜伏者,45,203,"24,4","2,1,1,1,1,0",700,100002,不要听它说什么，请放回到海里，重复一遍，不要听它说什么，而且不好吃，请放回到海里。,hdc2018_deco_08,1,0,"0,0,0",2,"23,104","0.52,0.56,0|*-2.419,7.684,0.000",0,"5,10,5",0,0
4511,海盗遗产-爱闲聊的凳子-左,45,202,"28,11","2,2,1,1,1,0",500,100002,没有人在乎你的故事，大家只是无聊而已，如果不互相吹牛，就只能彼此伤害了。,hdc2018_chair_01,1,0,"0.05,-0.06,0",2,"2,104","0.5,0.38,0|*0.190,2.086,0.712",0,0,0,0
4512,海盗遗产-爱闲聊的凳子-右,45,202,"23,11","2,2,1,1,1,0",500,100002,没有人在乎你的故事，大家只是无聊而已，如果不互相吹牛，就只能彼此伤害了。,hdc2018_chair_02,1,0,"-0.05,-0.06,0",2,"3,104","0.5,0.38,0|*-0.090,2.086,0.712",0,0,0,0
4513,海盗遗产-海中避风港,45,301,0,"1,1,1,1,1,0",450,100002,做好觉悟吧，如果你真想在海上寻找避风港，为什么不直接回家呢？,hdc2018_wall,1,0,"0,0,0",3,0,0,0,0,0,0
4514,海盗遗产-摇曳的故乡,45,302,"15,5","4,5,0,0,0,0",500,100002,这是你的心，在未来的希望和被放弃的幸福之间摇摆不定。,hdc2018_walldeco_01,1,5,"-0.059,-0.47,0",3,104,"*-0.512,1.539,0.000",0,0,0,0
4515,海盗遗产-眺望的帷幕,45,201,"2,9","6,1,1,1,1,0",550,100002,阳光、陆地和徘徊的海鸟，总是那些与我们无关的东西看起来更美好。,hdc2018_walldeco_02,1,5,"0,1.9,0",2,104,"*1.508,9.705,0.000",0,"5,9,3",0,0
4601,像素森林-冒险用草坪,46,101,0,"1,1,1,1,1,0",1100,100003,把它铺在地上，然后你就可以在额头上扎条圆形宝石的毛巾、戴上三角形垫肩，在让人打瞌睡的交响乐下踏上怎样都好的征途。,xs2018_floor,1,0,"0,0,0",1,0,0,0,0,0,0
4602,像素森林-易碎的神秘砖块,46,201,"2,9","4,3,1,1,1,0",1150,100003,你有没有想过，一块砖头的价值可能比一枚铜币更高？,xs2018_deco_01,1,0,"0.06,-0.04,0",2,"17,17","0.35,0.84,0|0.7,0.84,0",0,0,0,0
4603,像素森林-活着的吊床,46,201,"25,2","3,1,1,1,1,0",1250,100003,这个床会趁你睡着时偷偷生长，直到它成长到可以把你吃掉时，然后……开始思考人生。,"xs2018_deco_02_A,xs2018_deco_02_B","1,1","20,20","-1.09,1.42,0|1.19,1.42,0","2,2","24,104","0.5,1,0|*1.252,8,-0.626",0,"7,9,3",0,0
4604,像素森林-合金烹饪锅,46,201,"19,2","6,4,1,1,1,0",1200,100003,再添把火！也许你就可以驾驶它了！,"xs2018_deco_03_A,xs2018_deco_03_B","1,1","20,0","0,0,0|0,0,0","2,2","17,104","0.54,0.25,0|*2.277,4.753,0.000",0,0,0,0
4605,像素森林-旧日的坦克,46,201,"23,6","8,4,1,1,1,0",1300,100003,它会让你的战斗更加轻松和华丽，在过去你需要靠技术赢得它，而不是用真金白银。,"xs2018_deco_04_A,xs2018_deco_04_B","1,1","0,0","-1.05,0,0|1.254,0,0","2,2","2,104","0.8,0.4,0|*-0.768,6.030,0.000",0,"4,6,2",0,0
