id,spine_name,interact_type,interact_point_type,emoji,min_decorate,max_decorate,min_favor,max_favor,action_voice,action_sound,action_bgm,shadow_exist,move_speed,next_action,no_vertical_motion,is_married,furiniture_action_interact,default_action
119600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
119601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
119605,wait,-1,sing,"|3,*119601|3,*119602|3,*119603|3,*119604|3,*119605|3,*119606|3,*119607|3,*119608|3,*119609|3,*119610",0,0,0,0,,,,1,0.0,,0,0,,
119700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
119701,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119702,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
119703,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
119800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
119801,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119802,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119803,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
119900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
119901,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119902,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119903,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
120000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
120001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
120100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
120101,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120102,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120103,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
120200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
120201,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120202,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
120203,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
120205,wait,20297,0,"Emoji_1715,Emoji_1721,Emoji__1005,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
120301,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120302,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120303,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
120400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
120401,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120402,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120403,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
120500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
120501,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120502,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120503,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
120505,wait,205206,0,"Emoji_1735,Emoji_1731,Emoji_1742,Emoji_1710,Emoji_1737,,,",0,0,0,0,,,,1,0.0,,0,0,,
120600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
120601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
120605,wait,205206,0,"Emoji_1713,Emoji_1719,Emoji_0302,Emoji__1502,Emoji__1304,,,",0,0,0,0,,,,1,0.0,,0,0,,
120700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
120701,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120702,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120703,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
120800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
120801,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120802,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120803,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
120900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
120901,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120902,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
120903,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
120904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
121000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
121001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
121004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
121100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
121101,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121102,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121103,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
121104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
121200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
121201,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
121202,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
121203,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
121204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
121300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
121301,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
121302,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
121303,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
121304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
121400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
121401,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
121402,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
121403,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
121404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
121500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
121501,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121502,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121503,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
121504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
121600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
121601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
121604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
121700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
121701,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121702,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121703,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
121704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
121800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
121801,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121802,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
121803,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
121804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
122000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
122001,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
122002,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
122003,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
122004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
122100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
122101,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
122102,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
122103,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
122104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
122200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
122201,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
122202,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
122203,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
122204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
122300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
122301,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
122302,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
122303,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
122304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
122400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
122401,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
122402,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
122403,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
122404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
122500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
122501,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
122502,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
122503,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
122504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
122600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
122601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
122602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
122603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
122604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
122700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
122701,wait,0,0,"Emoji_0101,Emoji_0102,Emoji__0503,Emoji__0506,,,",0,0,0,0,,,,1,0.0,,0,0,,
122702,wait,1,0,"Emoji_0101,Emoji_0102,Emoji__0503,Emoji__1204,,,",0,0,0,0,,,,1,0.0,,0,0,,
122703,sit,-1,sit,"Emoji_0101,Emoji_0102,Emoji__0503,Emoji__1209,,,",0,0,0,0,,,,1,0.0,,0,0,,
122704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
122800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
122801,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
122802,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
122803,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
122804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
122805,sp_ativeR,-1,paly_drum,"Emoji__1203,Emoji__1001,Emoji__1010,Emoji__1008,,,",0,0,0,0,,UI_Taiko,,1,0.0,,0,0,,
122900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
122901,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
122902,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
122903,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
122904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
123000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
123001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
123002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
123003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
123100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
123101,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
123102,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
123103,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
123200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
123201,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
123202,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
123203,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
123204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
123300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
123301,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123302,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
123303,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
123400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
123401,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123402,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
123403,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
123500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
123501,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
123502,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
123503,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
123600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
123601,wait,0,0,"Emoji_0101,Emoji_0102,Emoji_1727,,,",0,0,0,0,,,,1,0.0,,0,0,,
123602,wait,1,0,"Emoji_0101,Emoji_0102,Emoji_1727,,,",0,0,0,0,,,,1,0.0,,0,0,,
123603,sit,-1,sit,"Emoji_0101,Emoji_0102,Emoji_1727,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
123700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
123701,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
123702,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
123703,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
123800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
123801,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123802,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
123803,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
123900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
123901,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123902,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
123903,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
123904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
124000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
124001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
124002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
124003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
124004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
124100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
124101,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
124102,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
124103,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
124104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
124200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
124201,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
124202,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
124203,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
124204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
124300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
124301,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
124302,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
124303,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
124304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
124400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
124401,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
124402,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
124403,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
124404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
