id,name,description,conflict_type,max_tier,type,duration_type,duration,delay,probability,boss_available,armor_reduce_number,pow_number,dodge_number,hit_number,rate_number,critical_number,critical_damage_number,damage_reduce_number,damage_return_number,move_number,shield_number,arp_number,trigger_creation_id,trigger_creation_delay,is_form_play,buff_animation,buff_description,available_gun_type,available_gun_type2,def_number,defbreak_number,maxdef_number,cdr_number,forced_skill,fix_damage,night_view_percent,range_number
888,p90特殊普攻,,888,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
889,杰里科命中,影响格内换弹火力提升,889,3,103,1,*102,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
890,p90闪避上升4,闪避上升,890,5,102,1,*104,90,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
891,p90闪避上升5,闪避上升,891,5,102,1,*105,120,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
892,p90必暴,暴击概率上升,892,5,106,1,9999,0,0,1,0,0,0,0,0,*202,0,0,0,0,0,0,201,0,0,,,,,0,0,0,0,0,0,0,0
893,完美换弹时长,,893,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
894,屏蔽完美换弹,,894,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
895,qte触发buff1,,895,5,400,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
896,完美换弹特效,,896,1,400,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1307,0,0,,,,,0,0,0,0,0,0,0,0
897,触发自毁,,897,1,400,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
898,x95技能,,898,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
899,ukm开场,,899,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
900,刘易斯换单计数,,900,3,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
901,立场妖精,冲锋枪限定,901,2,109,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,*102,0,220,0,0,BlueFlash,ShieldText,2,,0,0,0,0,0,0,0,0
902,固甲妖精,霰弹枪限定,902,2,108,1,*101,0,0,1,*201,0,0,0,0,0,0,0,0,0,0,0,201,0,0,YellowFlash,,6,,0,0,0,0,0,0,0,0
903,百分比伤害减免,护甲上升,903,2,110,1,*101,0,0,1,0,0,0,0,0,0,0,*201,0,0,0,0,201,0,0,BlueFlash,,,,0,0,0,0,0,0,0,0
918,tac标记屏蔽,,918,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
919,tac显性标记,,919,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2037,0,0,,,,,0,0,0,0,0,0,0,0
920,tac隐性标记,,920,1,400,1,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
921,tac持续显性标记,,921,1,400,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2038,0,0,,,,,0,0,0,0,0,0,0,0
922,AA12触发普通攻击,,922,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
923,AA12火力下降,火力下降,923,5,201,1,*101,0,0,1,0,*202,0,0,0,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0
924,m1014护甲上升,护甲上升,924,5,108,1,*101,0,0,1,*202,0,0,0,0,0,0,0,0,0,0,0,201,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0
925,fp6技能,,925,1,400,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
926,FP6触发第一次光盾,两层buff对应两次光盾,926,1,400,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
927,FP6同排标记,,927,1,400,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
928,FP6盾牌减伤,,928,2,110,1,*101,0,0,1,0,0,0,0,0,0,0,*201,0,0,0,0,2042,0,0,,,,,0,0,0,0,0,0,0,0
929,FP6爆炸触发,,929,1,400,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
930,FP6爆炸目标标记,,930,1,400,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
931,FP6触发第二次光盾,,931,1,400,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
932,FP6盾牌减伤二,,932,2,110,1,*101,0,0,1,0,0,0,0,0,0,0,*201,0,0,0,0,2044,4,0,,,,,0,0,0,0,0,0,0,0
933,m1014触发普通攻击,,933,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
934,樱花盾触发,,934,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
935,樱花盾,,935,1,109,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,*102,0,2109,0,0,,,,,0,0,0,0,0,0,0,0
936,樱花盾未破裂,,936,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
937,命中上升,,937,5,103,1,*101,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,0,0,1,YellowFlash,,,,0,0,0,0,0,0,0,0
938,近战坦克切换buff,,938,2,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
939,支援bufftest,,939,1,122,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50,0,0,0,0,0,0,0
940,支援test普闪,,940,3,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
941,支援test支闪,,941,3,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
942,支援test支必中,,942,3,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
943,标准防护值,,943,3,122,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
944,标准防护最大值,,944,3,124,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
945,M871P触发防护值衰减,,945,1,400,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
946,M872P防护值3,,946,1,122,1,*103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*105,0,0,0,0,0,0,0
947,M873P防护值4,,947,1,122,1,*104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*105,0,0,0,0,0,0,0
948,AKS-74U技能触发,,948,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
949,PM-06命中上升,命中上升,949,5,103,1,*101,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,HitBuffText,,,0,0,0,0,0,0,0,0
950,A-91命中上升,命中上升,950,5,103,1,*102,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,HitBuffText,,,0,0,0,0,0,0,0,0
951,Cx4 Storm命中上升,命中上升,951,5,103,1,*101,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,HitBuffText,,,0,0,0,0,0,0,0,0
952,ITOW计数,,952,3,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
953,ITOW破防值上升,,953,1,126,1,*105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,*203,0,0,0,0,0,0
954,ITOW持续命中标记,,954,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
955,ITOW清楚持续命中标记,,955,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
956,ITOW伤害提升,,956,5,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
957,ITOW触发伤害提升,,957,1,400,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
958,ITOW触发装填速度提升,,958,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
959,2B14攻击标记,,959,1,400,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
960,2B14触发额外伤害,,960,20,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
961,2B14触发敌方debuff,,961,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
962,M870P防护值1,,962,1,122,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*101,0,0,0,0,0,0,0
963,2B14敌方命中下降,命中下降,963,5,203,1,*101,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,207,0,1,,,,,0,0,0,0,0,0,0,0
964,2B14目标标记,,964,2,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
965,Mk.12 Mod 01暴击伤害,暴击伤害提升,965,5,112,1,*101,0,0,1,0,0,0,0,0,0,*201,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
966,G3目标标记,,966,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
967,G3眩晕,眩晕，不能行动,967,1,221,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,1,,,,,0,0,0,0,0,0,0,0
968,G3范围标记,标记榴弹范围内敌人,968,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
969,G3触发真榴弹,,969,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
970,布伦命中提升,命中上升,970,4,103,1,*101,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,HitBuffText,,,0,0,0,0,0,0,0,0
971,SOP2改造技能触发,,971,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
972,SOP2范围标记,标记榴弹范围内敌人,972,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
973,SV-98命中提升,命中上升,973,4,103,1,*101,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,HitBuffText,,,0,0,0,0,0,0,0,0
974,射速上升,射速上升,974,5,104,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,204,0,1,YellowFlash,RateBuffText,,,0,0,0,0,0,0,0,0
975,SV-98屏蔽伪装,延迟上伪装buff,975,1,400,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
976,M870P防护值最大值,,976,1,124,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,1000,0,0,0,0,0
977,力场盾防护值,,977,1,122,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,BlueFlash,,,,*102,0,0,0,0,0,0,0
978,力场盾防护值最大值,,978,1,124,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,*102,0,0,0,0,0
979,2B14触发清除标记,,979,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
980,2B14触发辅助技能1,,980,1,400,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
986,AGS-30计数,,986,4,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
987,AGS-30触发辅助技能2,,987,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
988,45改造烟雾弹标记,,988,2,400,1,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
989,45短路标记,,989,1,400,1,*103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
990,隐蔽清楚触发标记,,990,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
991,G3触发假普攻,,991,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
992,G3人数,,992,10,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
993,柯尔特命中上升,命中上升,993,3,103,1,*101,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,HitBuffText,,,0,0,0,0,0,0,0,0
994,布伦命中上升,命中上升,994,3,103,1,*101,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,HitBuffText,,,0,0,0,0,0,0,0,0
995,sv98触发真狙击,,995,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
996,sv98触发隐蔽火力,,996,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
997,柯尔特射速上升,射速上升,997,3,104,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,204,0,1,YellowFlash,RateBuffText,,,0,0,0,0,0,0,0,0
998,GSH左手枪,开启标识,998,1,106,1,*101,0,0,1,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
999,GSH技能,开启标识,999,1,106,1,*101,0,0,1,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1000,效果显示通用,,101,999,401,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1001,效果显示通用2,,102,99,401,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1007,效果显示通用3,,103,5,401,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1008,效果显示通用4,,104,1,401,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1009,效果显示通用5,,105,10,401,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1010,效果显示通用6,,106,3,401,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1011,效果显示通用7,g36,107,2,401,1,150,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1012,效果显示通用8,p90,108,1,401,1,*102,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1013,效果显示通用9,p90,109,1,401,1,*103,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1014,效果显示通用10,p90,110,1,401,1,*104,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1015,效果显示通用11,p90,111,1,401,1,*105,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1016,效果显示通用12,Stella,112,20,401,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1017,效果显示通用13,M1895MG,113,30,401,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1018,效果显示通用14,SIG,113,12,401,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1019,效果显示通用,,101,8,401,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1020,效果显示通用,,102,3,401,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1021,效果显示通用,,102,4,401,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1022,蜂鸟显示,,102,9,401,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1100,hs2000标记,若存在则未被判断,110,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1101,左转触发,,101,99,400,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1102,跳跃触发,,102,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1103,射击触发,,103,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1104,右转触发,,104,99,400,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1105,遥控器相位,,105,1,303,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1106,最左标记,,106,99,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1107,最右标记,,107,99,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1108,XOO,,108,3,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1109,OXO,,109,3,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1110,OOX,,110,3,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1111,XXO,,111,3,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1112,XOX,,112,3,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1113,OXX,,113,3,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1116,摔倒触发,,114,99,400,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1117,加速触发,,115,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1118,摔倒免疫,,116,99,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ShieldText,,,0,0,0,0,0,0,0,0
1119,加速牵引触发,,117,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1120,减速牵引触发,,118,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1121,胜利判定,,119,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1122,XOO同步,,120,99,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1123,OXO同步,,121,99,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1124,OOX同步,,122,99,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1125,XXO同步,,123,99,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1126,XOX同步,,124,99,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1127,OXX同步,,125,99,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1128,失败判定,,126,99,400,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1129,禁止跳跃触发,,127,1,400,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1201,火力接口,,101,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1202,闪避接口,,102,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1203,命中接口,,103,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1204,射速接口,,104,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1205,蟒蛇链接,,105,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BlueFlash,ShieldText,,,0,0,0,0,0,0,0,0
1206,暴击接口,,106,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1207,蟒蛇连射触发,,107,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1208,护甲接口,,108,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1209,蟒蛇特殊火力提升,,129,6,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1210,蟒蛇判定触发,,121,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1211,蟒蛇特殊闪避提升,,130,6,102,1,*101,0,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1212,蟒蛇特殊命中提升,,131,6,103,1,*101,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1213,蟒蛇特殊射速提升,,132,6,104,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1214,蟒蛇特殊暴击提升,,133,6,106,1,*101,0,0,1,0,0,0,0,0,*201,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1215,蟒蛇特殊护甲提升,,134,6,108,1,*101,0,0,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1216,蟒蛇触发火力增益,,135,6,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1217,蟒蛇火力上升,火力上升,136,3,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0
1218,蟒蛇闪避上升,闪避上升,137,3,102,1,*101,0,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,202,0,1,YellowFlash,DodgeBuffText,,,0,0,0,0,0,0,0,0
1219,蟒蛇命中上升,命中上升,138,3,103,1,*101,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,HitBuffText,,,0,0,0,0,0,0,0,0
1220,蟒蛇射速上升,射速上升,139,3,104,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,204,0,1,YellowFlash,RateBuffText,,,0,0,0,0,0,0,0,0
1221,蟒蛇暴击概率上升,暴击概率上升,140,3,106,1,*101,0,0,1,0,0,0,0,0,*201,0,0,0,0,0,0,201,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0
1222,护盾接口,,122,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1223,弹链接口,,123,99,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
1301,火力上升,hs2000火力上升,101,5,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,,,,0,0,0,0,0,0,0,0
1302,命中上升,hs2000命中上升,103,5,103,1,*101,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,,,,0,0,0,0,0,0,0,0
1303,qte成功演示,,104,1,400,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,0,,,,,0,0,0,0,0,0,0,0
1304,qte触发buff2,,105,5,400,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1305,qte触发buff3,,106,5,400,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1306,qte触发buff4,,107,5,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
