id,type,name,enemy_info,code,maxlife,pow,hit,dodge,range,speed,number,angle,armor_piercing,armor,shield,rate,boss_hp,def,def_break,debuff_resistance,level,character,special_attack,normal_attack,passive_skill,effect_ratio,unable_buff_type,able_buff_id,voice,deployment_scale,recommend_description,hit_point,offset,lifebar_offset,enemy_illustration_id,location_offset
900302,1,缇,缇(80级）半血结算,Teal,12000,30,30,45,4,100,1,180,50,0,0,40,12000,500,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,756118,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
900303,1,缇,缇(80级）,Teal,12000,30,30,45,4,100,1,180,50,0,0,40,12000,500,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
900304,1,缇,缇（135级）半血结算,Teal,320000,65,80,90,4,100,1,180,50,0,0,40,320000,8000,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,756118,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
900305,1,缇,缇（135级）,Teal,320000,65,80,90,4,100,1,180,50,0,0,40,320000,8000,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
900306,2,AA-02 负罪者,AA-02 负罪者（80级)70%血以上很强,Ares,52000,36,40,15,20,30,1,180,20,50,0,40,52000,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,756119,756121,119029,755000",0.66,221,,"1,2",1.0,,,,,80,
900307,2,AA-02 负罪者,AA-02 负罪者（140级)70%血以上无敌,Ares,260000,42,60,10,20,30,1,180,20,120,0,40,260000,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,756120,756121,119029,755000",0.8,221,,"1,2",1.0,,,,,80,
900308,1,布拉梅德,布拉梅德（90级）,Bramede,22000,42,90,60,12,30,1,180,30,0,0,15,22000,1600,0,0.0,100,精英//c召唤者//c窃取者,0,117701,"117702,117703,117704,117705,117707,117708,117709,117716,117717,117718,117719,117720,117721,117722,117723,117724,117735,117738,117802,117803,755083,755084,755085,755086,755087,755089,119029,407302",1.0,104,,"1,2,3",1.0,,,,,139,
900309,1,布拉梅德,布拉梅德（90级分身）,Bramede,11000,21,60,30,12,30,1,180,30,0,0,15,11000,800,0,0.0,100,精英//c召唤者//c窃取者,0,117701,"117702,117703,117704,117705,117707,117708,117709,117716,117717,117718,117719,117720,117721,117722,117723,117724,117735,117738,755083,755084,755085,755086,755087,755089,119029,407302",1.0,104,,"1,2,3",1.0,,,,,139,
900310,1,布拉梅德,布拉梅德（145级）,Bramede,260000,80,120,150,12,30,1,180,30,0,0,20,260000,8000,0,0.0,100,精英//c召唤者//c窃取者,0,117701,"117702,117703,117704,117705,117707,117708,117709,117716,117717,117718,117719,117720,117721,117722,117723,117724,117735,117738,117802,117803,755083,755084,755085,755086,755087,755089,119029,407302",1.0,104,,"1,2,3",1.0,,,,,139,
900311,1,布拉梅德,布拉梅德（145级分身）,Bramede,200000,40,90,60,12,30,1,180,30,0,0,15,200000,4000,0,0.0,100,精英//c召唤者//c窃取者,0,117701,"117702,117703,117704,117705,117707,117708,117709,117716,117717,117718,117719,117720,117721,117722,117723,117724,117735,117738,755083,755084,755085,755086,755087,755089,119029,407302",1.0,104,,"1,2,3",1.0,,,,,139,
900312,1,缇,缇（120级）,Teal,220000,52,50,60,4,100,1,180,50,0,0,40,220000,5000,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
900313,1,布拉梅德,布拉梅德（140级）,Bramede,300000,75,100,120,12,30,1,180,30,0,0,18,300000,7000,0,0.0,100,精英//c召唤者//c窃取者,0,117701,"117702,117703,117704,117705,117707,117708,117709,117716,117717,117718,117719,117720,117721,117722,117723,117724,117735,117738,755083,755084,755085,755086,755087,755089,119029,407302",1.0,104,,"1,2,3",1.0,,,,,139,
900314,2,AA-02 负罪者,AA-02 负罪者（小怪140级)70%血以上无敌,Ares,260000,42,60,10,20,30,1,180,20,120,0,40,0,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,756120,756121,119029,755000",0.8,221,,"1,2",1.0,,,,,80,
900315,1,干扰者-终幕魔女,捕获Boss,Intruder_Halloween,52000,200,80,20,20,30,1,180,0,0,0,40,52000,99999,0,0.0,100,精英//c干扰者,7,300314,,1.0,,,"1,2",1.0,,,,,140,
900316,1,Px4 风暴,圣诞125级,Px4Storm_XmasBoss,320000,42,90,40,10,40,1,180,0,0,0,30,320000,5000,0,0.0,100,格里芬精英//c披萨标记//c雪人出击,0,755125,"755159,755126,755127,755128,755129,755141,755140,755160,755090,755091,755092,755093,755096,755097,755098,755099,755100,755101,755102,755103,755104,755105,755106,755107,755108,755109,755110,755111,755112,755113,755114,755116,755117,755118,119029",0.5,221,,"1,2,3",1.0,,,,,146,
900317,1,Px4 风暴,圣诞75级,Px4Storm_XmasBoss,45000,22,30,15,10,40,1,180,0,0,0,20,45000,500,0,0.0,100,格里芬精英//c披萨标记//c雪人出击,0,755125,"755159,755126,755127,755128,755129,755141,755140,755160,755090,755091,755092,755093,755096,755097,755098,755099,755100,755101,755102,755103,755104,755105,755106,755107,755108,755109,755110,755111,755112,755113,755114,755116,755117,755118,119029",0.5,221,,"1,2,3",1.0,,,,,146,
900318,1,破坏者-浮掠麋影,捕获Boss,Destroyer_Christmas,75000,300,75,50,20,50,1,180,80,30,0,40,75000,99999,0,0.0,100,精英//c破坏者,0,300304,,1.05,,,,1.0,,,,,147,
900319,1,布拉梅德,布拉梅德【第四章强强强无敌】,Bramede,9990000,180,120,150,12,30,1,180,180,0,0,60,9990000,8000,0,0.0,100,精英//c召唤者//c窃取者,0,117701,"117702,117703,117704,117705,117707,117708,117709,117716,117717,117718,117719,117720,117721,117722,117723,117724,117735,117738,117802,117803,755083,755084,755085,755086,755087,755089,119029,407302",1.0,104,,"1,2,3",1.0,,,,,139,
900320,2,格雷夫人,格雷夫人【第四章80】71%血以下才好打，41%撤退（非boss类型，71%血以上带一个增益,Mrsgray,55000,32,50,20,9,30,1,180,0,0,0,40,0,800,0,0.0,100,精英//c弱化//c骇入//c支援,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,755186,755190,755191,755189,119029,407302,755000",1.0,,,"1,2,3",1.0,,,,,110,
900321,2,格雷夫人,格雷夫人【第四章110】71%血以下才好打，41%撤退（非boss类型，71%血以上带一个增益,Mrsgray,180000,46,60,40,9,30,1,180,0,0,0,40,0,2000,0,0.0,100,精英//c弱化//c骇入//c支援,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,755186,755190,755191,755189,119029,407302,755000",1.0,,,"1,2,3",1.0,,,,,110,
900322,2,格雷夫人,格雷夫人【第四章135】71%血以下才好打，41%撤退（非boss类型，71%血以上带一个增益,Mrsgray,400000,60,80,60,9,30,1,180,0,0,0,40,0,6000,0,0.0,100,精英//c弱化//c骇入//c支援,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,755186,755190,755191,755189,119029,407302,755000",1.0,,,"1,2,3",1.0,,,,,110,
900323,1,尼梅兰,尼梅兰【第四章强无敌】非BOSS类型的,Nimeylan,9990000,150,300,300,99,100,1,180,50,0,0,100,9990000,5000,0,0.0,100,精英,0,755167,"755168,755171,755174,755175,755176,755177,755178,755179,755180,755181,755182,755185,407302",1.0,,,"1,2,3",1.0,,,,,155,
900324,1,尼梅兰,尼梅兰【第四章80】50%撤退,Nimeylan,62000,32,80,60,99,100,1,180,50,0,0,40,62000,800,0,0.0,100,精英,0,755167,"755168,755171,755174,755175,755176,755177,755178,755179,755180,755181,755182,755185,755187,119029,407302",1.0,,,"1,2,3",1.0,,,,,155,
900325,1,尼梅兰,尼梅兰【第四章110】50%撤退,Nimeylan,220000,52,150,100,99,100,1,180,50,0,0,40,220000,3000,0,0.0,100,精英,0,755167,"755168,755171,755174,755175,755176,755177,755178,755179,755180,755181,755182,755185,755187,119029,407302",1.0,,,"1,2,3",1.0,,,,,155,
900326,1,尼梅兰,尼梅兰【第四章135】50%撤退,Nimeylan,320000,56,200,120,99,100,1,180,50,0,0,50,320000,4000,0,0.0,100,精英,0,755167,"755168,755171,755174,755175,755176,755177,755178,755179,755180,755181,755182,755185,755187,119029,407302",1.0,,,"1,2,3",1.0,,,,,155,
900327,1,默莉朵,默莉朵【第四章80】50%撤退,morridow_boss,52000,26,40,60,9,50,1,180,0,50,0,40,52000,500,0,0.0,100,精英//c弱化//c必杀//c召唤者,0,900107,"902325,902326,902327,902328,902329,902330,119029,755187,407401,407407,407408,407409,407410,407411,119029,407302",1.0,,,,1.0,,,,,154,
900328,1,默莉朵,默莉朵【第四章115】50%撤退,morridow_boss,160000,32,60,80,9,50,1,180,0,20,0,40,160000,1200,0,0.0,100,精英//c弱化//c必杀//c召唤者,0,900107,"902325,902326,902327,902328,902329,902330,119029,755187,407401,407407,407408,407409,407410,407411,119029,407302",1.0,,,,1.0,,,,,154,
900329,1,默莉朵,默莉朵【第四章140】50%撤退,morridow_boss,320000,80,90,160,9,50,1,180,0,30,0,40,320000,6000,0,0.0,100,精英//c弱化//c必杀//c召唤者,0,900107,"902325,902326,902327,902328,902329,902330,119029,755187,407401,407407,407408,407409,407410,407411,119029,407302",1.0,,,"1,2,3",1.0,,,,,154,
900330,1,默莉朵,默莉朵【秃洞125】,morridow_boss,260000,46,70,100,100,50,1,180,0,60,0,40,260000,1500,0,0.0,100,精英//c弱化//c必杀//c召唤者,0,900107,"902325,902326,902327,902328,902329,902330,119029,407401,407407,407408,407409,407410,407411,119029,407302",1.0,,,,1.0,,,,,154,
900331,1,尼梅兰,尼梅兰【秃洞125】,Nimeylan,220000,52,50,60,99,100,1,180,50,0,0,40,220000,5000,0,0.0,100,精英,0,755167,"755168,755171,755174,755175,755176,755177,755178,755179,755180,755181,755182,755185,119029,407302",1.0,,,"1,2,3",1.0,,,,,155,
900332,1,RPK-16,RPK16【秃洞125】,RPK16_Nyto,500000,40,90,60,9,30,1,180,50,0,0,250,500000,5000,0,0.0,100,？？？,0,300313,407504,0.4,,,"1,2,3",1.0,,,,,156,
900333,1,默莉朵,默莉朵【秃洞140】,morridow_boss,320000,50,60,60,9,50,1,180,0,60,0,40,320000,6000,0,0.0,100,精英//c弱化//c必杀//c召唤者,0,900107,"902325,902326,902327,902328,902329,902330,119029,407401,407407,407408,407409,407410,407411,119029,407302",1.0,,,"1,2,3",1.0,,,,,154,
900334,1,尼梅兰,尼梅兰【秃洞140】,Nimeylan,460000,62,250,200,99,100,1,180,50,0,0,60,460000,7000,0,0.0,100,精英,0,755167,"755168,755171,755174,755175,755176,755177,755178,755179,755180,755181,755182,755185,755193,755194,755195,119029,407302",1.0,,,"1,2,3",1.0,,,,,155,
900335,1,RPK-16,RPK16【秃洞140】,RPK16_Nyto,2000000,60,180,120,9,30,1,180,50,0,0,250,2000000,9000,0,0.0,100,？？？,0,300313,407504,0.4,,,"1,2,3",1.0,,,,,156,
900336,1,尼梅兰,尼梅兰【前三章100】80%血撤退,Nimeylan,66000,32,90,60,99,100,1,180,50,0,0,40,66000,500,0,0.0,100,精英,0,755167,"755168,755171,755174,755175,755176,755177,755178,755179,755180,755181,755182,755185,755188,119029,407302",1.0,,,"1,2,3",1.0,,,,,155,
900337,1,格雷夫人,格雷夫人【前三章70】50%血撤退,Mrsgray,32000,26,40,15,9,30,1,180,0,0,0,40,32000,600,0,0.0,100,精英//c弱化//c骇入//c支援,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,755187,119029,407302",1.0,,,"1,2,3",1.0,,,,,110,
900338,1,格雷夫人,格雷夫人【前三章95】50%血撤退,Mrsgray,140000,46,60,30,9,30,1,180,0,0,0,40,140000,1500,0,0.0,100,精英//c弱化//c骇入//c支援,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,755187,119029,407302",1.0,,,"1,2,3",1.0,,,,,110,
900339,1,格雷夫人,格雷夫人【前三章120】50%血撤退,Mrsgray,260000,52,60,40,9,30,1,180,0,0,0,40,260000,4000,0,0.0,100,精英//c弱化//c骇入//c支援,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,755187,119029,407302",1.0,,,"1,2,3",1.0,,,,,110,
900340,1,缇,缇【前三章70】,Teal,14000,32,20,30,4,100,1,180,50,0,0,40,14000,400,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
900341,1,缇,缇【前三章100】,Teal,160000,42,40,40,4,100,1,180,50,0,0,40,160000,3000,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
900342,1,缇,缇【前三章130】,Teal,280000,56,60,60,4,100,1,180,50,0,0,40,280000,6000,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
900343,1,娜希斯,娜希斯【前三章150】强无敌,Narciss,3000000,66,300,300,5,30,1,180,100,0,0,40,3000000,7000,0,0.0,100,精英//c必杀//c义体,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,902341,119029,407302",1.0,,,"1,2,3",1.0,,,,,109,
900344,1,猎手-裳夜落蛾,捕获Boss,Hunter_WhiteDay,105000,140,100,40,6,60,1,180,0,30,0,65,105000,99999,0,0.0,100,精英//c猎手//c装甲,5,300302,"400301,200303,119029",1.05,,,"1,2,3",1.0,,,,,157,
900345,4,阿尔戈-船底座,轨道炮M1-85平射显示小白需求,Tank_R,50000,40,35,0,18,0,1,180,200,60,0,50,0,99999,0,0.0,20200,,0,405212,"405204,405211,405208,405209,200302,200303,119029",1.68,221,,,1.0,,,,,0,
900346,4,阿尔戈-船帆座,轨道炮M2-85电磁显示小白需求,Tank_M,46000,40,65,0,18,0,1,180,150,60,0,50,0,99999,0,0.0,20200,,0,900107,"405208,405209,405215,405214,200302,200303,119029,755000",1.68,221,,,1.0,,,,,0,
900347,4,阿尔戈-船尾座,轨道炮M3-85高射显示小白需求,Tank_L,40000,45,65,0,18,0,1,180,100,60,0,50,0,99999,0,0.0,20200,,0,405203,"405204,405205,405208,405209,200302,200303,119029,755000",1.68,221,,,1.0,,,,,0,
900348,4,阿尔戈-船底座,轨道炮M1-140平射显示小白需求,Tank_R,180000,65,65,0,18,0,1,180,200,75,0,50,0,99999,0,0.0,20200,,0,405212,"405204,405211,405208,405209,200302,200303,119029,755000",1.16,221,,,1.0,,,,,0,
900349,4,阿尔戈-船帆座,轨道炮M2-140电磁显示小白需求,Tank_M,165000,65,125,0,18,0,1,180,150,75,0,50,0,99999,0,0.0,20200,,0,900107,"405208,405209,405215,405214,200302,200303,119029,755000",1.16,221,,,1.0,,,,,0,
900350,4,阿尔戈-船尾座,轨道炮M3-140高射显示小白需求,Tank_L,155000,70,125,0,18,0,1,180,100,75,0,50,0,99999,0,0.0,20200,,0,405203,"405204,405205,405208,405209,200302,200303,119029,755000",1.16,221,,,1.0,,,,,0,"3.82,0.01,1.41"
900351,1,末日点心犬,巨大铁血狗-白情60,Cerberus_WhiteDay,30000,25,50,5,20,45,1,180,0,20,0,150,30000,99999,0,0.0,100,精英//c末日魔犬//c装甲,0,300326,"402001,402101,402002,200303,402103,119029",1.03,,,,1.0,,,,,162,
900352,1,末日点心犬,巨大铁血狗-白情100,Cerberus_WhiteDay,140000,42,90,10,20,45,1,180,0,20,0,150,140000,99999,0,0.0,100,精英//c末日魔犬//c装甲,0,300326,"402001,402101,402002,200303,402103,119029",1.03,,,,1.0,,,,,162,
900355,1,埃莉诺-沧龙掠骑者,捕获Boss,Nyto_White_Summer,90000,62,250,15,9,50,1,180,20,60,0,35,0,1200,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404201,"200303,404200,404203,404204,404205,404212,404213,404215,404217,404218,404228,404216,404227,404219,404220,404221,404222,404208,404224,404210,404211,404230,119029,407302",0.67,221,,"1,2",1.0,,,,,166,
910101,1,K2,K2,K2_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700341,700342,700344,700901,700902,700903,700904,700905,700906,700907,700908,700909,700910,700911,700912,700913,700914,700915,700916,700917,700918,700919,700920,700921,700922,700923,700924,700925,700926,700927,700928,700929,700930,700215,700216",1.0,,,,1.0,,,,,0,
910102,1,K2,K2,K2_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700336,700337,700338,700339,700340,700343,700217,700218",1.0,,,,1.0,,,,,0,
910103,1,K2,K2,K2_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700331,700332,700333,700334,700335,700343",1.0,,,,1.0,,,,,0,
910104,1,M950A,M950A,M950A_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700321,700322,700324,700901,700902,700903,700904,700905,700906,700907,700908,700909,700910,700911,700912,700913,700914,700915,700916,700917,700918,700919,700920,700921,700922,700923,700924,700925,700926,700927,700928,700929,700930,700215,700216",1.0,,,,1.0,,,,,0,
910105,1,M950A,M950A,M950A_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700311,700312,700313,700314,700315,700316,700317,700318,700319,700320,700323,700217,700219",1.0,,,,1.0,,,,,0,
910106,1,M950A,M950A,M950A_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700301,700302,700303,700304,700305,700306,700307,700308,700309,700310,700323",1.0,,,,1.0,,,,,0,
910107,1,TMP,TMP,TMP_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700375,700376,700378,700901,700902,700903,700904,700905,700906,700907,700908,700909,700910,700911,700912,700913,700914,700915,700916,700917,700918,700919,700920,700921,700922,700923,700924,700925,700926,700927,700928,700929,700930,700215,700216",1.0,,,,1.0,,,,,0,
910108,1,TMP,TMP,TMP_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700363,700364,700365,700366,700367,700368,700369,700370,700371,700372,700373,700374,700377,700217,700220",1.0,,,,1.0,,,,,0,
910109,1,TMP,TMP,TMP_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700351,700352,700353,700354,700355,700356,700357,700358,700359,700360,700361,700362,700377",1.0,,,,1.0,,,,,0,
910110,1,AEK999,AEK999,AEK999_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700404,700405,700407,700901,700902,700903,700904,700905,700906,700907,700908,700909,700910,700911,700912,700913,700914,700915,700916,700917,700918,700919,700920,700921,700922,700923,700924,700925,700926,700927,700928,700929,700930,700215,700216",1.0,,,,1.0,,,,,0,
910111,1,AEK999,AEK999,AEK999_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700397,700398,700399,700400,700401,700402,700403,700406,700217,700221",1.0,,,,1.0,,,,,0,
910112,1,AEK999,AEK999,AEK999_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700390,700391,700392,700393,700394,700395,700396,700406",1.0,,,,1.0,,,,,0,
910113,1,雷电,雷电,Thunder50_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700434,700435,700437,700901,700902,700903,700904,700905,700906,700907,700908,700909,700910,700911,700912,700913,700914,700915,700916,700917,700918,700919,700920,700921,700922,700923,700924,700925,700926,700927,700928,700929,700930,700215,700216",1.0,,,,1.0,,,,,0,
910114,1,雷电,雷电,Thunder50_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700427,700428,700429,700430,700431,700432,700433,700436,700217,700222",1.0,,,,1.0,,,,,0,
910115,1,雷电,雷电,Thunder50_event,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,"700420,700421,700422,700423,700424,700425,700426,700436",1.0,,,,1.0,,,,,0,
910116,1,DJMAX困难,DJMAX困难,FAIL_boss,15000,80,40,5,8,50,1,180,10,0,0,45,15000,99999,0,0.0,100,,0,403303,"109408,109409",9.0,221,,"1,2,3",1.0,,,,,0,
910117,1,K2,K2,K2,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,,1.0,,,,1.0,,,,,0,
910118,1,M950A,M950A,M950A,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,,1.0,,,,1.0,,,,,0,
910119,1,TMP,TMP,TMP,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,,1.0,,,,1.0,,,,,0,
910120,1,AEK999,AEK999,AEK999,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,,1.0,,,,1.0,,,,,0,
910121,1,雷电,雷电,Thunder50,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,,1.0,,,,1.0,,,,,0,
910122,1,M4A1,M4A1,M4A1_Motor,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,,1.0,,,,1.0,,,,,0,
910123,1,AR15,AR15,AR15_Motor,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,,1.0,,,,1.0,,,,,0,
910124,1,AK12,AK12,AK12_Motor,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,,1.0,,,,1.0,,,,,0,
910125,1,AN94,AN94,AN94_Motor,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,,1.0,,,,1.0,,,,,0,
910126,1,M4 SOPMODII,M4 SOPMODII,M4 SOPMOD IIMod,10000,0,0,15,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,700001,,1.0,,,,1.0,,,,,0,
910127,2,“工蜂”型民用靶机,靶机三,gunslinger_drone,1,0,0,15,100,0,1,0,0,0,0,0,0,99999,0,0.0,100,精英//c训练专用,0,900107,"406701,406702,406704,406707,406708,406709,406710,406713,406715,406716,406717,406718,406719,406720,406721,406723,406724,406725,406726,406835,406836,406837,406838,406839,406840,406841,406727,406802,406844",1.0,,,,1.0,,,,,1,
910128,2,“工蜂”型民用靶机,靶机三,gunslinger_drone,1,0,0,15,100,0,1,0,0,0,0,0,0,99999,0,0.0,100,精英//c训练专用,0,900107,"406843,406702,406704,406707,406708,406709,406710,406713,406715,406716,406717,406718,406719,406720,406721,406723,406724,406725,406726,406835,406836,406837,406838,406839,406840,406841,406727,406802,406844",1.0,,,,1.0,,,,,1,
910129,2,暴走难民,安洁困难,refugee_smg,200,1,1,1,200,0,1,180,0,0,0,0,0,99999,0,0.0,16,精英//c训练专用,0,900107,406911,1.0,,,,1.0,,,,,1,
910130,2,暴走难民,安洁普通,refugee_smg,200,1,1,1,200,0,1,180,0,0,0,0,0,99999,0,0.0,16,精英//c训练专用,0,900107,406919,1.0,,,,1.0,,,,,1,
910131,2,暴走难民,安洁噩梦,refugee_smg,200,1,1,1,200,0,1,180,0,0,0,0,0,99999,0,0.0,16,精英//c训练专用,0,900107,406920,1.0,,,,1.0,,,,,1,
910132,1,建筑师,BossArchitect_motor,BossArchitect_motor,10000,1,100,100,40,45,1,180,0,0,0,1,10000,99999,0,0.0,100,,0,700001,"701009,701011,721012,721013,721014,721015,721016,721017,701023,701024,701026,701030,721027,721028,721029,721031,721043,721045",1.1,,,"1,2,3",1.0,,,,,0,
910133,1,建筑师,BossArchitect_motor,BossArchitect_motor,10000,1,100,100,40,45,1,180,0,0,0,1,10000,99999,0,0.0,100,,0,700001,"701009,701047,721012,721013,721014,721015,721016,721017,701023,701024,701048,701030,721027,721028,721029,721031,721043,721049",1.1,,,"1,2,3",1.0,,,,,0,
910134,3,射击士,射击士,Strelet,100,4,15,0,4,30,1,180,0,0,0,40,0,500,0,0.0,100,力场,0,118108,"118109,118110,118111,118114,118119,118120",0.75,,,,1.0,,,,,46,
910135,4,枪骑兵,坦克,Uhlan_SLG,8200,48,90,0,7,35,1,180,0,0,0,30,0,600,0,0.0,100,精英//c装甲//c力场,0,404003,"200303,404004,404007",0.986,,"133,135,136,137,3918",,0.8,,,,,49,
910136,3,剑盾士,剑盾士,Rodelero,800,20,40,0,6,35,1,180,0,40,0,15,0,600,0,0.0,100,装甲//c力场//c贯穿,0,118401,118402,0.97,,"133,135,136,137,3918",,1.0,,,,,47,
910137,3,射击士,射击士2,Strelet,400,8,15,0,4,30,1,180,0,0,0,40,0,500,0,0.0,100,力场,0,118108,"118109,118110,118111,118114,118119,118120",0.75,,,,1.0,,,,,46,
910138,2,普通黑涅托（AR/RF）,普通黑涅托（AR/RF）,Nyto_Black_RF,200,50,90,0,8,20,1,180,0,0,0,15,0,99999,0,0.0,100,格里芬//c掩护号令,0,118501,"118502,118503,118504,118505,118506,118507",1.4,,,,1.0,,,,,143,
910139,2,涅托 辅翼,普通白涅托（显示屏）,Nyto_White_Commander,2000,46,80,0,6,30,1,180,0,0,0,18,0,5000,0,0.0,100,精英//c高威胁//c指挥,0,118603,"118601,118602",0.82,,"133,135,136,137,3918,8034",,1.0,,,,,151,
910140,3,掷弹士,白教掷弹士(单编),Grenadier,2500,25,65,0,6,30,1,180,0,0,0,40,0,4000,0,0.0,100,高威胁//c投掷//c反机械,0,118108,"118109,118110,118111,118114,118119,118120,118701",1.0,,"133,135,136,137,3918,8034",,1.0,,,,,134,
910141,3,射击士,射击士,Strelet,100,4,15,0,4,30,1,180,0,0,0,40,0,500,0,0.0,100,力场,0,118108,"118109,118110,118111,118114,118119,118120,118170",0.75,,,,1.0,,,,,46,
990037,1,地狱火_Vector,hk彩蛋关用boss,VectorBoss,70,1,1,1,9900,0,1,180,0,0,0,0,70,99999,0,0.0,100,精英//c射击//c投掷,0,900107,"901085,901088,901089,901095,901096,902101,902102,902110",1.0,,,,1.0,,,,,100026,
990038,1,獠牙_HK416,Vec彩蛋关用boss,HK416Boss,70,1,1,1,9900,0,1,180,0,0,0,0,70,99999,0,0.0,100,精英//c射击//c投掷,0,900107,"901085,901088,901090,901095,902104,902101,902102,902111,902118,902119",1.0,,,,1.0,,,,,100025,
993701,2,肉鸽敌方助手,靶机二,Rogue_M,20000,0,0,0,0,0,1,0,0,0,0,0,0,99999,0,0.0,100,精英//c训练专用,0,300301,"903255,903256,903257,903258,903259,903260,903261,903262,903263,903264,903265,903266,903267",1.0,,,,1.0,,,,,1,
