id,type,arg,code,item_name,introduction,rank,sort,initial_num,daily_limit,upper_limit,consume_type,item_access,detail_introduction
2083,5,1,profilePic_Anniversary2022_ColtDefender,防卫者-星尘帷幕,防卫者-星尘帷幕,1,0,,,0,0,,
2084,5,1,profilePic_Anniversary2022_MP443,MP-443-碎金花信,MP-443-碎金花信,1,0,,,0,0,,
2085,5,1,profilePic_Anniversary2022_88type,汉阳造88式-爱神降临夜,汉阳造88式-爱神降临夜,1,0,,,0,0,,
2086,5,1,profilePic_Anniversary2022_M1895,纳甘左轮-星云忌廉,纳甘左轮-星云忌廉,1,0,,,0,0,,
2087,5,1,profilePic_Anniversary2022_64type,64式-啜风吟,64式-啜风吟,1,0,,,0,0,,
2088,5,1,profilePic_6years_A,头像：醺语酣乐,头像：醺语酣乐,1,0,,,0,0,,
2089,5,1,card_6years_A,名片：夜会流年,名片：夜会流年,1,0,,,0,0,,
2090,5,1,profilePic_mask_6years,真核面具纪念头像·六周年,真核面具纪念头像·六周年,1,0,,,0,0,,
2091,5,1,profilePic_ChessFlight_season6_1,热力轰鸣 · 代号肆：弥散,热力轰鸣 · 代号肆：弥散,1,0,,,0,0,,
2092,5,1,profilePic_ChessFlight_season6_2,内燃咆哮 · 代号肆：弥散,内燃咆哮 · 代号肆：弥散,1,0,,,0,0,,
2093,5,1,profilePic_ChessFlight_season6_3,爆震怒号 · 代号肆：弥散,爆震怒号 · 代号肆：弥散,1,0,,,0,0,,
2094,5,1,profilePic_Children2022_VSK,VSK-94-骄阳般起舞,VSK-94-骄阳般起舞,1,0,,,0,0,,
2095,5,1,profilePic_Children2022_95type,95式-春杪梦鸢人,95式-春杪梦鸢人,1,0,,,0,0,,
2096,5,1,profilePic_Children2022_Px4Storm,Px4 风暴-冬眠守梦者,Px4 风暴-冬眠守梦者,1,0,,,0,0,,
2097,5,1,profilePic_Children2022_Tabuk,塔布克-训宠员日常,塔布克-训宠员日常,1,0,,,0,0,,
2098,5,1,profilePic_Children2022_MG3,MG3-未来构想家,MG3-未来构想家,1,0,,,0,0,,
2099,5,1,profilePic_Children2022_56typeR,56式半-熊耳剪裁师,56式半-熊耳剪裁师,1,0,,,0,0,,
4001,1,4001,explore_loot_city,城市的馈赠,很久前生产的一种积木玩具，因为其极高的生产精度现在已经很难仿制，在很多战乱地区被用作货币，可以换到很多有用的东西。,1,0,,,99999,0,,
4002,1,4002,explore_loot_snowland,雪地的馈赠,冰雪封锁的冻土下，经常能捡到过去几次大战遗留的武器，这种历经战火布满疤痕的实木护木，在安全区里非常受从来没上过战场的爱好者欢迎。,1,0,,,99999,0,,
4003,1,4003,explore_loot_forest,森林的馈赠,现在已经很罕见的橡树的果实，近期因为变成新的文玩品类而价格飙升，在安全区经常能看到大哥们一边盘着橡子手串一边攀比吹牛。,1,0,,,99999,0,,
4004,1,4004,explore_loot_wilderness,荒野的馈赠,污染区采集到的坍塌液样本，除了散发幽幽绿光和让人变成丧尸外，好像没什么特别的用途，不过有一些可疑的宗教团体在高价收购。,1,0,,,99999,0,,
6001,6,6001,explore_baozi1,普通肉包,能够普通地用以充饥，对行动力有微薄的提升——有总比没有好吧。,1,0,,,0,0,,
6002,6,6002,explore_baozi2,一屉肉包,店铺售卖的整笼包子，作为简单的一餐已经足够，能够行动的速率小幅提升。,1,0,,,0,0,,
6003,6,6003,explore_baozi3,镇魂肉包,用豪华的紫檀雕龙食盒盛放的多个肉包，分量十足，一口气吃完后能够中幅提升探索速度。,1,0,,,0,0,,
6004,6,6004,explore_burger1,平民标配,单独购买的汉堡与薯条，有极小的概率能够中再来一份奖，但真正的欧皇才不会在意这些。,1,0,,,0,0,,
6005,6,6005,explore_burger2,单人无忧桶,完美解决独自吃饭所需的各种元素，餐点种类变多，中奖概率也中幅提高，一举两得。,1,0,,,0,0,,
6006,6,6006,explore_burger3,双人乐享全餐,双倍的热量，双倍的快乐，但有三倍的中奖概率，有朋友可以分享总是一件好事。,1,0,,,0,0,,
6007,6,6007,explore_cake1,草莓芝士片,一小块草莓芝士蛋糕，对于解馋而言是不二之选，同时对于代币的获得数量也有微小的提升。,1,0,,,0,0,,
6008,6,6008,explore_cake2,一周蛋糕精选,独立包装的外送蛋糕，满足一周的甜食充能需求，携带即可小幅提高代币获取数量——请收件人注意不要吃掉防腐剂。,1,0,,,0,0,,
6009,6,6009,explore_cake3,甜蜜爆弹箱,为嗜甜饕客准备的五块装蛋糕组，一次性吃完的话会热量爆炸，同时也会中幅增加代币获得数量，简直如同回本一样划算。,1,0,,,0,0,,
6010,6,6010,explore_to_city1,Baby//cB-A-B-Y.,即使在都市中扮演着极盗车手，仍然要负责下楼买四杯咖啡，不过都市总是有这样的吸引力，不是吗？,1,0,,,0,0,,
6011,6,6011,explore_to_snowland1,街边关东煮,就像每个屠龙的战士出发之前一定要吃一顿丰盛的肉一样，这盒关东煮正是为了前往冰原而准备的——当然，吃完没有感到特别热的话，也有概率不需要前去降温。,1,0,,,0,0,,
6012,6,6012,explore_to_forest1,野生蜂巢组合,有了可以嚼着吃的蜂巢谁还喝蜂蜜呢？也许熊会，天然蜂巢还会让熊回忆起关于森林的一切，并不由自主地迈起踏入森林的步伐。,1,0,,,0,0,,
6013,6,6013,explore_to_wilderness1,寒冰剧场,除了被放进威士忌杯里，冰块的宿命就是融化，这碗冰淇淋球会希望被你带上前往沙漠，爱它，就让它融化。,1,0,,,0,0,,
7001,7,7001,se_candy,糖果口袋,配备隐藏携行包最初的目的是让大家能在任务中多带点消耗性装备，然而多数人却拿它来放置自己喜欢的零食。,1,0,,,0,0,,
7002,7,7002,se_part,多余零件,指挥官让大家在身上多带一点备用零件以备不时之需，然而这样做却会增加负重，于是有些人形们私下里找到了解决问题的办法。,1,0,,,0,0,,
7003,7,7003,se_sweat,操心人士,知道的东西多了，操心的东西也就跟着多了。然而焦虑是没有用的，我们能做的就是把一切能做的事情做好。,1,0,,,0,0,,
7004,7,7004,se_heart,恋爱脑,蛋糕、巧克力、情书……今天收到了哪一项？还是全部都收到了？要是真的收到了，那可不能让其他人轻易察觉啊！,1,0,,,0,0,,
7005,7,7005,se_habijabi,过度思考,太多事情缠心会让注意力变得不集中，让自己先转移注意力是个良好的对策。对此赫丽安的建议是多出任务，格琳娜的建议是尽可能多去她那里买东西。,1,0,,,0,0,,
7006,7,7006,se_bluebubble,口水泡,谁会带着口水泡的装饰和别的人形交流了？也许那些家里蹲会吧，借此吓退所有妄图将自己拉进社交圈的人。,1,0,,,0,0,,
7007,7,7007,se_pinkbubble,公主病,不知何时兴起的疾病，如果患病者能看到自己的头上会冒这样的泡泡，不知道她们还会不会做出那些诡异的操作。,1,0,,,0,0,,
7008,7,7008,se_yellowbubble,金矿梦,金矿梦居然不是金矿形状的？当然了，毕竟天降金矿都只是一个美梦而已。,1,0,,,0,0,,
7009,7,7009,se_purpleyinfu,忧郁紫调,不知道为什么，顺着这忧郁的曲调，我又在紫色的朦胧中找到了失散在时间里的过去……,1,0,,,0,0,,
7010,7,7010,se_yellowyinfu,黄金摇篮曲,哼着这首歌谣进入梦乡，不管是面对多么凶险的梦境，你都将成为无人匹敌的黄金斗士。,1,0,,,0,0,,
7011,7,7011,se_greenyinfu,绿之圣乐,每次捕捉到这熟悉的绿色音符时，我都忍不住猜想，能吹奏这样高洁音乐的人一定很爱吃樱桃吧。,1,0,,,0,0,,
7012,7,7012,se_pinkcloud,樱色轻风,春日绽放的花朵，新买的衣服，柔软的草地……尽管这些在如今都只能出现在梦里，舒缓的心情也还是能够带入现实。,1,0,,,0,0,,
7013,7,7013,se_storm,风暴云,要忍让，要换位思考，要学会体谅他人……可是这一刻什么也不想考虑，只想痛快地发泄。,1,0,,,0,0,,
7014,7,7014,se_rainy,暴雨将至,就算明知道是自己的错，被指责时也仍然会感到委屈。能够忍耐负面情绪并改正错误是成年人的必修课，但是……呜……要忍不住了……,1,0,,,0,0,,
7015,7,7015,qjyd_2020091,架构者,人类为了搞明白自己的想法开设了心理学科，人形就简单很多了，只需要自学程序……锟斤拷烫烫烫……,1,0,,,0,0,,
7016,7,7016,qjyd_2020092,求道家,在作战中进行计算是必要的，但为什么打仗的人形还要内置高等数学内容？退役后能去做教学人形吗？,1,0,,,0,0,,
7017,7,7017,qjyd_2020093,文法师,适当的文学基础是必要的，人形们可以更好地表达自己的想法……但战争中吟诗容易被算进名单。什么样的名单？等你登上去就知道了。,1,0,,,0,0,,
7018,7,7018,qjyd_20201201,暖阳印象,只有出现在思念中的太阳才是最美的，这点与逝者相似。,1,0,,,0,0,,
7019,7,7019,qjyd_20201202,雪人幻想,抱歉这里没有干净的雪，去二级平层玩电子雪仗可以吗？,1,0,,,0,0,,
7020,7,7020,qjyd_20201203,誓约记念,人类的思念是否具有力量？人形不能得知。但与人确立誓约的确能使她们变得更强。,1,0,,,0,0,,
7021,7,7021,qjyd_20210101,五彩斑斓的世界,见手青？什么见手青？我的手明明是彩虹色的啊——呕呕呕！,1,0,,,0,0,,
7022,7,7022,qjyd_20210102,四叶草游戏,就算收集了一百片四叶草，倒霉的人还是会倒霉。丢掉幻想，该行动起来了。,1,0,,,0,0,,
7023,7,7023,qjyd_20210103,相簿的回忆,片片雪花之下，勾引起的记忆总是那样悲伤：被雪水弄脏的新鞋，冻裂的耳朵，猫打翻的火锅。,1,0,,,0,0,,
7024,7,7024,qjyd_20210601,传奇,它的存在就是传奇，一个时代关键的齿轮，现在落入你的手中了。,1,0,,,0,0,,
7025,7,7025,qjyd_20210602,“美杜丝娜”,现在你拥有最强的攻击和最强的防御，像胜利女神将她的嘴唇贴上你的额头。,1,0,,,0,0,,
7026,7,7026,qjyd_20210603,后现代军马,好的武器不能只有强大，它必须有足够改良的空间。人亦然。,1,0,,,0,0,,
7027,7,7027,qjyd_20210901,二号玩家,有时候，通关的话语权就决定在游戏币投入的那一刻。,1,0,,,0,0,,
7028,7,7028,qjyd_20210902,蓝色援军,当穷途末路之际，身旁的投币声胜过万千关切的话语。,1,0,,,0,0,,
7029,7,7029,qjyd_20210903,最后拼图,玩家小队集结完毕！看好了老板，这就是我们的完全体！,1,0,,,0,0,,
7030,7,7030,qjyd_20211201,垂泪之海,当魔法阵中迸发出海蓝色的光芒，那是大海为多情之人而垂下的泪滴。,1,0,,,0,0,,
7031,7,7031,qjyd_20211202,叹息之夜,当魔法阵中迸发出紫藤色的光芒，那是黑夜为负愿之人而黯然的叹息。,1,0,,,0,0,,
7032,7,7032,qjyd_20211203,欢歌之壤,当魔法阵中迸发出金黄色的光芒，那是大地为坚韧之人高唱的欢歌。,1,0,,,0,0,,
7033,7,7033,qjyd_20220301,春漫雏菊,纯真而热烈，一如那些无法传达的情意。,1,0,,,0,0,,
7034,7,7034,qjyd_20220302,春含丁香,微小而紧密相依，一如那些并肩作战的少女。,1,0,,,0,0,,
7035,7,7035,qjyd_20220303,春繁山樱,恬静而绚烂，一如那些与君共度的回忆。,1,0,,,0,0,,
7201,7,7201,se_f_SpadeStorm,无常卡牌,无常命运之下，谁也料不到下一张牌能否扭转乾坤。//n“抽不到好牌，我就自己印一张。”,1,0,,,0,0,,
8001,8,8001,Coin,情报点,冬活情报点,1,0,200;30000,200;0,0,0,,
8002,8,8002,Coin,情报点,酒保联动情报点,1,0,1000;30000,100;0,0,0,,
8003,8,8003,secretpoint,机密文件,裂变链接-机密文件,1,0,54;30000,0;0,0,0,,
9001,9,9001,Bumdle_2019isomer,物资箱,冬活物资箱,1,0,,60,0,0,,
9003,9,9003,Bumdle_2019reversible,物资箱,裂变链接物资箱,1,0,,60,0,0,,
9004,9,9004,Bumdle_2020PolarizedLight,物资箱,偏振光物资箱,1,0,,40,0,0,,
9005,9,9005,Bumdle_2020DualRandomness,物资箱,双联乱数物资箱,1,0,,60,0,0,,
9006,4,9006,Checked,全境银章标记1*,全境银章标记1*,1,0,,,0,0,,
9007,4,9007,Checked,全境银章标记2*,全境银章标记2*,1,0,,,0,0,,
9008,4,9008,secretpoint,隐藏成就掉落测试,隐藏成就掉落怪测试,1,0,,,0,0,,
9009,4,9009,,测试,测试,1,0,,,0,0,,
9010,4,9010,,测试,测试,1,0,,,0,0,,
9011,4,9011,,测试,测试,1,0,,,0,0,,
9012,4,9012,,测试,测试,1,0,,,0,0,,
10603,1,1,sangvis_material1_coin2,模拟作战超导势能,主要用于进行融合演习。通过商城获得，“有限的购买加无限的消费，这就是市场~”（每份商品单价将较上一份上涨20钻石，该单价每日零点重置）,1,0,,,0,1,1,
10604,1,1,sangvis_gacha_coin2,超导脉冲,虽然火神重工才是专业的收归人员，但我们的经验也不是没有可取之处。,1,30,,,0,1,"5,3,2",可在收归行动中对地图上的融合势力单位进行一次收归。
100001,4,100001,Activity_RedPacket,红包,开红包得奖励,1,0,,,0,0,,
100002,4,100002,Bumdle_package,福袋,开福袋获得皮肤,1,0,,,0,0,,
100003,4,100003,Activity_Seithr,魔素,魔素,1,0,,,0,0,,
100004,4,100004,Bumdle_black,物资箱,开物资箱得奖励,1,0,,,0,0,,
100005,4,100005,gift_item_diamondnya,超钻石喵王,超钻石喵王,1,0,,,0,0,,
100006,4,100006,Activity_2017xmas,姜饼娃娃,姜饼娃娃,1,0,,,0,0,,
100007,4,100007,Bumdle_black,物资箱,冬活物资箱,1,0,,,0,0,,
100008,4,100008,easter_egg,复活节彩蛋,复活节彩蛋,1,0,,,0,0,,
100009,4,100009,djmax_crown,致敬的冠冕,致敬的冠冕,1,0,,,0,0,,
100010,4,100010,core_mask,真核面具,真核面具,1,0,,,0,0,,
100011,4,100011,Bumdle_2year,2周年装扮券,2周年装扮券,1,0,,,0,0,,
100012,4,100012,zongzi,合金粽头,合金粽头,1,0,,,0,0,,
100013,4,100013,fox_mask,狐狸面具,狐狸面具,1,0,,,0,0,,
100014,4,100014,Bumdle_black,物资箱,夏活物资箱,1,0,,,0,0,,
100015,4,100015,tricky_candy,捣蛋灯笼,捣蛋灯笼,1,0,,,0,0,,
100016,4,100016,Activity_Seithr,魔素,魔素,1,0,,,0,0,,
100017,4,100017,canecandy_18,糖果魔杖,糖果魔杖,1,0,,,0,0,,
100018,4,100018,core_mask_2019isomer,真核面具·异构体,真核面具·异构体,1,0,,,0,0,,
100019,4,100019,chocolatedog,酒心巧克狗,酒心巧克狗,1,0,,,0,0,,
100020,4,100020,core_mask_3year,真核面具·三周年,真核面具·三周年,1,0,,,0,0,,
100021,4,100021,Bumdle_20193year,物资箱,三周年特别物资箱,1,0,,,0,0,,
100022,4,100022,Bumdle_3year,3周年装扮券,3周年装扮券,1,0,,,0,0,,
100023,9,9001,white_knight_armor,白骑士铠甲碎片,白骑士铠甲碎片,1,0,,60,0,0,,
100024,4,100024,hardcoremelon,硬核西瓜,硬核西瓜,1,0,,,0,0,,
100025,4,100025,core_mask_2019reversible,真核面具·裂变链接,真核面具·裂变链接,1,0,,,0,0,,
100026,4,100026,black_box,解梦黑匣,解梦黑匣,1,0,,,0,0,,
100027,4,100027,Hallowmas_Ghost,怪奇皂片,怪奇皂片,1,0,,,0,0,,
100028,4,100028,djmax_crown,致敬的冠冕,致敬的冠冕,1,0,,,0,0,,
100029,4,100029,Xmas_Star,松柏星坠,松柏星坠,1,0,,,0,0,,
100030,4,100030,Nova_medal,新星勋章,新星勋章,1,0,,,0,0,,
100031,4,100031,Platinum_medal,白金勋章,白金勋章,1,0,,,0,0,,
100032,4,100032,core_mask_2020PolarizedLight,真核面具·偏振光,真核面具·偏振光,1,0,,,0,0,,
100033,4,100033,Nova_medal_baiqing,新星勋章·照相馆谜题,新星勋章·照相馆谜题,1,0,,,0,0,,
100034,4,100034,Platinum_medal_baiqing,白金勋章·照相馆谜题,白金勋章·照相馆谜题,1,0,,,0,0,,
100035,9,100035,orange_coin,桔子硬币,桔子硬币,1,0,,60,0,0,,
100036,4,100036,core_mask_2year_us,真核面具·美服二周年,真核面具·美服二周年,1,0,,,0,0,,
100037,4,100037,Bumdle_2020_2year_us,物资箱,美服两周年特别物资箱,1,0,,,0,0,,
100038,4,100038,Nova_medal,新星勋章,新星勋章,1,0,,,0,0,,
100039,4,100039,Platinum_medal,白金勋章,白金勋章,1,0,,,0,0,,
100040,4,100040,core_mask_4year,真核面具·四周年,真核面具·四周年,1,0,,,0,0,,
100041,4,100041,Bumdle_1year,1周年装扮券,1周年装扮券,1,0,,,0,0,,
100042,4,100042,Bumdle_2year,2周年装扮券,2周年装扮券,1,0,,,0,0,,
100043,4,100043,Bumdle_3year,3周年装扮券,3周年装扮券,1,0,,,0,0,,
100044,4,100044,Bumdle_4year,4周年装扮券,4周年装扮券,1,0,,,0,0,,
100045,4,100045,Bumdle_20204year,四周年特别物资箱,四周年特别物资箱,1,0,,,0,0,,
100046,4,100046,Bumdle_1year,美服1周年装扮券,美服1周年装扮券,1,0,,,0,0,,
100047,4,100047,Nova_medal,新星勋章·碧海秘闻,新星勋章·碧海秘闻,1,0,,,0,0,,
100048,4,100048,Platinum_medal,白金勋章·碧海秘闻,白金勋章·碧海秘闻,1,0,,,0,0,,
100049,9,100049,conch_horn,碧海号角,碧海号角,1,0,,60,0,0,,
100050,4,100050,Nova_medal_black,新星勋章·梦间剧,新星勋章·梦间剧,1,0,,,0,0,,
100051,4,100051,Platinum_medal_black,白金勋章·梦间剧,白金勋章·梦间剧,1,0,,,0,0,,
100052,9,100052,Augustus,奥古斯都,奥古斯都,1,0,,60,0,0,,
100053,4,100053,core_mask_2year_jp,真核面具·日服二周年,真核面具·日服二周年,1,0,,,0,0,,
100054,4,100054,Bumdle_1year,日服1周年装扮券,日服1周年装扮券,1,0,,,0,0,,
100055,4,100055,Bumdle_2year,日服2周年装扮券,日服2周年装扮券,1,0,,,0,0,,
100056,4,100056,Bumdle_2020_2year_jp,日服2周年特别物资箱,日服2周年特别物资箱,1,0,,,0,0,,
100057,4,100057,core_mask_2020DualRandomness,真核面具·双联乱数,真核面具·双联乱数,1,0,,,0,0,,
100058,4,100058,Nova_medal,新星勋章·双联乱数,新星勋章·双联乱数,1,0,,,0,0,,
100059,4,100059,Platinum_medal,白金勋章·双联乱数,白金勋章·双联乱数,1,0,,,0,0,,
100060,4,100060,Nova_medal_black,新星勋章,新星勋章,1,0,,,0,0,,
100061,4,100061,Platinum_medal_black,白金勋章,白金勋章,1,0,,,0,0,,
100062,4,100062,moon_box,贮月玉匣,贮月玉匣,1,0,,,0,0,,
100063,9,100063,Hallowmas_Ghost,怪奇皂片,怪奇皂片,1,0,,90,0,0,,
100064,4,100064,Nova_medal,新星勋章·诡疫狂潮,新星勋章·诡疫狂潮,1,0,,,0,0,,
100065,4,100065,Platinum_medal,白金勋章·诡疫狂潮,白金勋章·诡疫狂潮,1,0,,,0,0,,
100066,9,100066,Fantasy_Butterfly,幻蝶,幻蝶,1,0,,60,0,0,,
100067,4,100067,Nova_medal_black,新星勋章·茧中蝶影,新星勋章·茧中蝶影,1,0,,,0,0,,
100068,4,100068,Platinum_medal_black,白金勋章·茧中蝶影,白金勋章·茧中蝶影,1,0,,,0,0,,
100069,4,100069,commander_2920_icon,指挥官装扮:魔物统领,指挥官装扮:魔物统领,5,0,,,0,0,,
100070,9,100070,Phoenix_Coin,凤凰币,凤凰币,1,0,,60,0,0,,
100071,4,100071,Nova_medal,新星勋章·暗金潮,新星勋章·暗金潮,1,0,,,0,0,,
100072,4,100072,Platinum_medal,白金勋章·暗金潮,白金勋章·暗金潮,1,0,,,0,0,,
100073,9,100073,Xmas_Star,松柏星坠,松柏星坠,1,0,,60,0,0,,
100074,4,100074,Nova_medal_black,新星勋章·雪夜杀礼异想曲,新星勋章·雪夜杀礼异想曲,1,0,,,0,0,,
100075,4,100075,Platinum_medal_black,白金勋章·雪夜杀礼异想曲,白金勋章·雪夜杀礼异想曲,1,0,,,0,0,,
100076,4,100076,Bumdle_20204year,台服四周年特别物资箱,台服四周年特别物资箱,1,0,,,0,0,,
100077,9,100077,Bumdle_2021MirrorStage,物资箱·镜像论,物资箱·镜像论,1,0,,60,0,0,,
100078,4,100078,Nova_medal,新星勋章·镜像论,新星勋章·镜像论,1,0,,,0,0,,
100079,4,100079,Platinum_medal,白金勋章·镜像论,白金勋章·镜像论,1,0,,,0,0,,
100080,4,100080,core_mask_2021MirrorStage,真核面具·镜像论,真核面具·镜像论,1,0,,,0,0,,
100081,4,100081,Nova_medal_baiqing,新星勋章·照相馆谜题,新星勋章·照相馆谜题,1,0,,,0,0,,
100082,4,100082,Platinum_medal_baiqing,白金勋章·照相馆谜题,白金勋章·照相馆谜题,1,0,,,0,0,,
100083,9,100083,orange_coin,桔子硬币,桔子硬币,1,0,,60,0,0,,
100084,4,100084,Nova_medal_black,新星勋章,新星勋章,1,0,,,0,0,,
100085,4,100085,Platinum_medal_black,白金勋章,白金勋章,1,0,,,0,0,,
100086,4,100086,Bumdle_1year,1周年装扮券,1周年装扮券,1,0,,,0,0,,
100087,4,100087,Bumdle_2year,2周年装扮券,2周年装扮券,1,0,,,0,0,,
100088,4,100088,Bumdle_3year,3周年装扮券,3周年装扮券,1,0,,,0,0,,
100089,4,100089,core_mask_5year,真核面具·五周年,真核面具·五周年,1,0,,,0,0,,
100090,4,100090,Bumdle_5year,5周年装扮券,5周年装扮券,1,0,,,0,0,,
100091,4,100091,Bumdle_20215year,五周年特别物资箱,五周年特别物资箱,1,0,,,0,0,,
100092,4,100092,Nova_medal,新星勋章·碧海秘闻,新星勋章·碧海秘闻,1,0,,,0,0,,
100093,4,100093,Platinum_medal,白金勋章·碧海秘闻,白金勋章·碧海秘闻,1,0,,,0,0,,
100094,9,100094,conch_horn,碧海号角,碧海号角,1,0,,90,0,0,,
100095,4,100095,Nova_medal_black,新星勋章·捩浪人,新星勋章·捩浪人,1,0,,,0,0,,
100096,4,100096,Platinum_medal_black,白金勋章·捩浪人,白金勋章·捩浪人,1,0,,,0,0,,
100097,9,100097,Star_sign,星向标,星向标,1,0,,60,0,0,,
100098,4,100098,Nova_medal,新星勋章·小邪神前线,新星勋章·小邪神前线,1,0,,,0,0,,
100099,4,100099,Platinum_medal,白金勋章·小邪神前线,白金勋章·小邪神前线,1,0,,,0,0,,
100100,9,100100,Life_coin,人生一币,我们的人生不过是剧院中正在上演的一出戏，谁都难逃落幕的一天。倒不如攥紧每一枚游戏币，好好享受属于自己的时刻。,1,0,,60,0,0,,
100101,9,100101,Bumdle_2021PoincareRecurrence,物资箱·熵减焓增,物资箱·熵减焓增,1,0,,60,0,0,,
100102,4,100102,Nova_medal_black,新星勋章·熵减焓增,新星勋章·熵减焓增,1,0,,,0,0,,
100103,4,100103,Platinum_medal_black,白金勋章·熵减焓增,白金勋章·熵减焓增,1,0,,,0,0,,
100104,4,100104,core_mask_2021PoincareRecurrence,真核面具·熵减焓增,真核面具·熵减焓增,1,0,,,0,0,,
100105,4,100105,Nova_medal,新星勋章,新星勋章,1,0,,,0,0,,
100106,4,100106,Platinum_medal,白金勋章,白金勋章,1,0,,,0,0,,
100107,4,100107,Bumdle_2021Enjoy,纵享此刻箱,纵享此刻箱,1,0,,,0,0,,
100108,9,100108,Hallowmas_Ghost,怪奇皂片,怪奇皂片,1,0,,120,0,0,,
100109,4,100109,Nova_medal,新星勋章·诡疫狂潮,新星勋章·诡疫狂潮,1,0,,,0,0,,
100110,4,100110,Platinum_medal,白金勋章·诡疫狂潮,白金勋章·诡疫狂潮,1,0,,,0,0,,
100111,9,100111,Fantasy_Butterfly,幻蝶,幻蝶,1,0,,120,0,0,,
100112,4,100112,Nova_medal_black,新星勋章·茧中蝶影,新星勋章·茧中蝶影,1,0,,,0,0,,
100113,4,100113,Platinum_medal_black,白金勋章·茧中蝶影,白金勋章·茧中蝶影,1,0,,,0,0,,
100114,9,100114,white_knight_armor,白骑士铠甲碎片,白骑士铠甲碎片,1,0,,80,0,0,,
100115,4,100115,Nova_medal,新星勋章·瓦尔哈拉,新星勋章·瓦尔哈拉,1,0,,,0,0,,
100116,4,100116,Platinum_medal,白金勋章·瓦尔哈拉,白金勋章·瓦尔哈拉,1,0,,,0,0,,
100117,9,100117,Xmas_Star,松柏星坠,松柏星坠,1,0,,120,0,0,,
100118,4,100118,Nova_medal_black,新星勋章·雪夜杀礼异想曲,新星勋章·雪夜杀礼异想曲,1,0,,,0,0,,
100119,4,100119,Platinum_medal_black,白金勋章·雪夜杀礼异想曲,白金勋章·雪夜杀礼异想曲,1,0,,,0,0,,
100120,1,100120,FixedPoint_ItemA,速迭建材,可在洞3中建设并升级设施的材料//n很难想象这堆不起眼的材料竟然能快速迭代升级设施，原来人形们真的有在认真收集材料，而不是捡垃圾啊……,1,0,,,0,0,,
100121,1,100121,FixedPoint_ItemB,废弃建材,废弃的建筑材料，已经无法再用于设施的升级。（需要获取速迭建材请重置并重新挑战第二关）,1,0,,,0,0,,
100122,1,100122,FixedPoint_ItemA,速迭建材,可在洞3中建设并升级设施的材料//n很难想象这堆不起眼的材料竟然能快速迭代升级设施，原来人形们真的有在认真收集材料，而不是捡垃圾啊……,1,0,,,0,0,,
100123,9,100123,Christmas_Coin,圣诞币,圣诞币,1,0,,80,0,0,,
100124,4,100124,Nova_medal,新星勋章·一币之遥,新星勋章·一币之遥,1,0,,,0,0,,
100125,4,100125,Platinum_medal,白金勋章·一币之遥,白金勋章·一币之遥,1,0,,,0,0,,
100126,9,100126,Bumdle_2022FixedPoint,物资箱·静风点,物资箱·静风点,1,0,,60,0,0,,
100127,4,100127,Nova_medal_black,新星勋章·静风点,新星勋章·静风点,1,0,,,0,0,,
100128,4,100128,Platinum_medal_black,白金勋章·静风点,白金勋章·静风点,1,0,,,0,0,,
100129,4,100129,core_mask_2022FixedPoint,真核面具·静风点,真核面具·静风点,1,0,,,0,0,,
100130,4,100130,core_mask2_2022FixedPoint,蚀心面具·静风点,散发着诡谲气息的面具，只有通过极为艰险的考验才能获得。留在手中似乎没有什么用，但能够在商店换取到一个期望已久的相遇。,1,0,,,0,0,,
100131,4,100131,Nova_medal_baiqing,新星勋章·照相馆谜题,新星勋章·照相馆谜题,1,0,,,0,0,,
100132,4,100132,Platinum_medal_baiqing,白金勋章·照相馆谜题,白金勋章·照相馆谜题,1,0,,,0,0,,
100133,9,100133,orange_coin,桔子硬币,桔子硬币,1,0,,120,0,0,,
100134,4,100134,Nova_medal,新星勋章·焙炒爱意,新星勋章·焙炒爱意,1,0,,,0,0,,
100135,4,100135,Platinum_medal,白金勋章·焙炒爱意,白金勋章·焙炒爱意,1,0,,,0,0,,
100136,9,100136,Roasted_Cocoa,焙香可可,焙香可可,1,0,,60,0,0,,
100137,4,100137,Platinum_medal,白金勋章,白金勋章,1,0,,,0,0,,
100138,4,100138,core_mask_6year,真核面具·六周年,真核面具·六周年,1,0,,,0,0,,
100139,4,100139,Bumdle_20226year,六周年特别物资箱,六周年特别物资箱,1,0,,,0,0,,
100140,4,100140,Bumdle_6year,6周年装扮券,6周年装扮券,1,0,,,0,0,,
100141,4,100141,Nova_medal,新星勋章·碧海秘闻,新星勋章·碧海秘闻,1,0,,,0,0,,
100142,4,100142,Platinum_medal,白金勋章·碧海秘闻,白金勋章·碧海秘闻,1,0,,,0,0,,
100143,9,100143,conch_horn,碧海号角,碧海号角,1,0,,120,0,0,,
110001,4,110001,PT,嘉年华活跃点数,嘉年华活跃点数,1,0,,,0,0,,
110002,4,110002,PT,嘉年华活跃点数2,嘉年华活跃点数2,1,0,,,0,0,,
110003,4,110003,PT,嘉年华活跃点数3,嘉年华活跃点数3,1,0,,,0,0,,
110004,4,110004,PT,先锋测试服活跃点数,活跃点数,1,0,,,0,0,,
110005,4,110005,PT,活动积分,第一期正式嘉年华活跃点数,1,0,,,0,0,,
110006,4,110006,PT,活动积分,纯白花嫁活跃点数,1,0,,,0,0,,
110007,4,110007,PT,活动积分,愚人节活跃点数,1,0,,,0,0,,
