id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
1348,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10009,1,,,,,0,,,,,,,0,1,0,
1349,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10007,1,,,,,0,,,,,,,0,1,0,
1350,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,14,3,18,29,61,105,44,89,99,26,69,39,208",,176,10008,1,,,208,,0,,,,,,,0,1,0,
1351,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,8,27,70,58,37,44,80,86,0",,0,10008,0,,,,,0,,,,,,,0,1,0,
1352,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,8,27,70,58,37,44,80,86,0",,0,10009,0,,,,,0,,,,,,,0,1,0,
1353,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1354,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
1355,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,8,27,70,58,37,44,80,86,224,0",,0,10006,0,,,224,,0,,,,,,,0,1,0,
1356,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,8,27,70,58,37,44,80,86,103,118,42,78,224",,177,900076,1,,,224,,0,,,,,,,0,1,0,
1357,,,0,10005,0,,,,,0,,,,,,,0,1,0,
1358,,,0,10007,0,,"1:5,2:5,3:5,4:5,5:5",,,0,,,,,,,0,1,0,
1359,,,52,10022,1,,,,,0,,1,,,,,0,1,0,
1360,,,52,10023,0,,,,,0,,,,,,,0,1,0,
1361,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10004,0,,,,,0,,,,,,,0,1,0,
1362,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,144,167,178,0",,0,10005,0,,,"144,178,167",,0,,,,,,,0,1,0,
1363,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10007,0,,,,,0,,,,,,,0,1,0,
1364,,,52,10023,0,,,,,0,,,,,,,0,1,0,
1365,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,147,178,174,0",,0,10005,0,,,"147,178,174",,0,,,,,,,0,1,0,
1366,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10017,0,,,,,0,,,,,,,0,1,0,
1367,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,170,138,144,174,180,0",,0,10003,0,,,"180,170,138,144,174",,0,,,,,,,0,1,0,
1368,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,100,26,36,78,170,138,144,174,180",,0,10005,1,,,"180,170,138,144,174",,0,,,,,,,0,1,0,
1369,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10003,1,,,,,0,,,,,,,0,1,0,
1370,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10016,0,,,,,0,,,,,,,0,1,0,
1371,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,3,7,11,15,19,31,39,57,43,65,67,71,75,79",0,900051,1,"-60,-60,0",,,,0,,,,,,,0,0,0,
1372,,,0,10008,0,,,,,0,,,,,,,0,1,0,
1373,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10016,0,,,,,0,,,,,,,0,1,0,
1374,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10002,0,,,,,0,,,,,,,0,1,0,
1375,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10018,0,,,,,0,,,,,,,0,1,0,
1376,,,53,10022,1,,,,,0,,,,,,,0,1,0,
1377,,,53,10021,0,,,,,0,,,,,,,0,1,0,
1378,,,0,10002,0,,,,,0,,,,,,,0,1,0,
1379,,,0,10005,0,,,,,0,,,,,,,0,1,0,
1380,,,0,10007,0,,,,,0,,,,,,,0,1,0,
1381,,,0,10006,0,,,,,0,,,,,,,0,1,0,
1382,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10008,0,,,,,0,,,,,,,0,1,0,
1383,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10009,0,,,,,0,,,,,,,0,1,0,
1384,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10016,0,,,,,0,,,,,,,0,1,0,
1385,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
1386,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10018,0,,,,,0,,,,,,,0,1,0,
1387,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900026,0,,,,,0,,,,,,,0,1,0,
1388,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10008,0,,,,,0,,,,,,,0,1,0,
1389,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10016,0,,,,,0,,,,,,,0,1,0,
1390,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10017,0,,,,,0,,,,,,,0,1,0,
1391,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900026,0,,,,,0,,,,,,,0,1,0,
1392,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1393,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10009,0,,,,,0,,,,,,,0,1,0,
1394,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10008,0,,,,,0,,,,,,,0,1,0,
1395,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900026,0,,,,,0,,,,,,,0,1,0,
1396,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900035,0,,,,,0,,,,,,,0,1,0,
1397,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900026,0,,,,,0,,,,,,,0,1,0,
1398,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900051,1,"-60,-60,0",,,,0,,,,,,,0,0,0,
1399,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,69,39,75,178,180",,0,900056,0,,,"178,180",,0,,,,,,,0,1,0,
1400,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,69,39,75,178,180",,0,900061,0,,,"178,180",,0,,,,,,,0,1,0,
1401,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,69,39,75,178,180",,0,900060,0,,,"178,180",,0,,,,,,,0,1,0,
1402,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,69,39,75,178,180",,0,900059,0,,,"178,180",,0,,,,,,,0,1,0,
1403,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,69,39,75,178,180",,0,900058,0,,,"178,180",,0,,,,,,,0,1,0,
1404,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,69,39,75,178,180",,0,900057,0,,,"178,180",,0,,,,,,,0,1,0,
1405,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,69,39,75,178,180",,0,900055,0,,,"178,180",,0,,,,,,,0,1,0,
1406,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,69,39,75,178,180",,0,900073,0,,,"178,180",,0,,,,,,,0,1,0,
1407,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,69,39,75,178,180",,0,900078,0,,,"178,180",,0,,,,,,,0,1,0,
1408,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,69,39,75,178,180",,0,900080,0,,,"178,180",,0,,,,,,,0,1,0,
1409,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10016,0,,,,,0,,,,,,,0,1,0,
1410,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,3,7,11,15,19,31,39,57,43,65,67,71,75,79,92",0,900051,1,"-60,-60,0",,,92,0,,,,,,,0,0,0,
1411,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10018,0,,,,,0,,,,,,,0,1,0,
1412,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10002,0,,,,,0,,,,,,,0,1,0,
1413,,,53,10022,0,,,,,0,,,,,,,0,1,0,
1414,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,3,7,11,15,19,31,39,57,43,65,67,71,75,79,92",0,900079,0,,,,92,0,,,,,,,0,1,0,
1415,,,53,10021,0,,,,,0,,,,,,,0,1,0,
1416,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10017,0,,,,,0,,,,,,,0,1,0,
1417,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,167,138,144,147,0",,0,900051,1,"-60,-60,0",,"167,138,144,147",,0,,1,,,,,0,0,0,
1418,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,69,39,75,167,138,144,147",,0,900051,1,"-60,-60,0",,"167,138,144,147",,0,,1,,,,,0,0,0,
1419,,,0,10002,0,,,,,0,,,,,,,0,1,0,
1420,,,54,10022,0,,,,,0,,,,,,,0,1,0,
1421,,,54,10021,0,,,,,0,,,,,,,0,1,0,
1422,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,92",0,10008,0,,,,92,0,,,,,,,0,1,0,
1423,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10016,0,,,,,0,,,,,,,0,1,0,
1424,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,3,7,11,15,19,31,39,57,43,65,67,71,75,79,92",0,900079,1,,,,92,0,,,,,,,0,1,0,
1425,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,138,147,170,0",,0,10001,0,,,"138,147,170",,0,,,,,,,0,1,0,
1426,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,3,7,11,15,19,31,39,57,43,65,67,71,75,79,92",0,900051,1,"-60,-60,0",,,92,0,,,,,,,0,0,0,
1427,,,0,10005,0,,,,,0,,,,,,,0,1,0,
1428,,,54,10022,0,,,,,0,,1,,,,,0,1,0,
1429,,,54,10021,1,,,,,0,,,,,,,0,1,0,
1430,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10008,0,,,,,0,,,,,,,0,1,0,
1431,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,174,170,167,178,180,0",,0,10006,0,,,"180,174,178,170,167",,0,,,,,,,0,1,0,
1432,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10012,1,,,,,0,,,,,,,0,1,0,
1433,,,0,10004,0,,,,,0,,,,,,,0,1,0,
1434,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,3,7,11,15,19,31,39,57,43,65,67,71,75,79,92",0,900077,1,,,,92,0,,,,,,,0,1,0,
1435,,,54,10021,1,,,,,0,,,,,,,0,1,0,
1436,,,54,10022,1,,,,,0,,,,,,,0,1,0,
1437,,,0,900051,1,"-90,-90,0",,,,0,,,,,,,0,0,0,
1438,,,0,10005,0,,,,,0,,,,,,,0,1,0,
1439,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10007,0,,,,,0,,,,,,,0,1,0,
1440,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10016,0,,,,,0,,,,,,,0,1,0,
1441,,,0,10018,0,,,,,0,,,,,,,0,1,0,
1442,,,0,10002,0,,,,,0,,,,,,,0,1,0,
1443,,,0,10012,1,,,,,0,,,,,,,0,1,0,
1444,,,54,10022,0,,,,,0,,1,,,,,0,1,0,
1445,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,92",0,900079,0,,,,92,0,,,,,,,0,1,0,
1446,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10004,0,,,,,0,,,,,,,0,1,0,
1447,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1448,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10002,0,,,,,0,,,,,,,0,1,0,
1449,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,99,26,42",,0,10017,1,,,,,0,,,,,,,0,1,0,
1450,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10006,0,,,,,0,,,,,,,0,1,0,
1451,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10007,0,,,,,0,,,,,,,0,1,0,
1452,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1453,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,101,36,60",,0,10012,1,,,,,0,,,,,,,0,1,0,
1454,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10002,0,,,,,0,,,,,,,0,1,0,
1455,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10009,0,,,,,0,,,,,,,0,1,0,
1456,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1457,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,103,66,78",,0,10008,1,,,,,0,,,,,,,0,1,0,
1458,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1459,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10002,0,,,,,0,,,,,,,0,1,0,
1460,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10008,0,,,,,0,,,,,,,0,1,0,
1461,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1,39,69",,0,10012,1,,,,,0,,,,,,,0,1,0,
1462,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10006,0,,,,,0,,,,,,,0,1,0,
1463,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1464,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10002,0,,,,,0,,,,,,,0,1,0,
1465,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,100,42,118,88",,0,10009,1,,,,,0,,,,,,,0,1,0,
1466,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
1467,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10008,0,,,,,0,,,,,,,0,1,0,
1468,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10003,0,,,,,0,,,,,,,0,1,0,
1469,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,101,36,72,75,187",,0,900081,1,,,187,,0,,,,,,,0,1,0,
1470,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10006,0,,,,,0,,,,,,,0,1,0,
1471,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1472,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10007,0,,,,,0,,,,,,,0,1,0,
1473,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,99,26,39,60",,0,10017,1,,,,,0,,,,,,,0,1,0,
1474,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10001,0,,,,,0,,,,,,,0,1,0,
1475,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1476,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10007,0,,,,,0,,,,,,,0,1,0,
1477,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,100,103,69,88",,0,10012,1,,,,,0,,,,,,,0,1,0,
1478,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
1479,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10002,0,,,,,0,,,,,,,0,1,0,
1480,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10008,0,,,,,0,,,,,,,0,1,0,
1481,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1,42,72,75",,0,10008,1,,,,,0,,,,,,,0,1,0,
1482,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10017,0,,,,,0,,,,,,,0,1,0,
1483,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10006,1,,,,,0,,,,,,,0,1,0,
1484,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10008,0,,,,,0,,,,,,,0,1,0,
1485,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,36,66,85,62,187",,0,900082,1,,,187,,0,,,,,,,0,1,0,
1486,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,62,80002,0,,,,,0,,,,,,,0,1,0,
1487,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,62,80001,1,,,,,0,,,,,,,0,1,0,
1488,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,62,80003,1,,,,,0,,,,,,,0,1,0,
1489,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89",,62,80005,0,,,,,102,2,,,,,,0,1,0,
1490,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,63,80002,0,,,,,0,,,,,,,0,1,0,
1491,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,63,80001,1,,,,,0,,,,,,,0,1,0,
1492,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,63,80003,1,,,,,0,,,,,,,0,1,0,
1493,,,0,80002,0,,,,,0,,,,,,,0,1,0,
1494,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86",,0,10008,0,,,,,102,1,,,,,,0,1,0,
1495,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,26,60,42,1004",,64,80005,0,,,,,102,2,,,,,,0,1,0,
1496,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,64,80002,0,,,,,0,,,,,,,0,1,0,
1497,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,64,80001,0,,,,,0,,,,,,,0,1,0,
1498,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1004,0",,64,80003,0,,,1004,,0,,,,,,,0,1,0,
1499,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,26,60,42,1004",,0,10012,1,,,1004,,0,,,,,,,0,1,0,
1500,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,99,101,118,39,1004",,65,900084,1,,,1004,,0,,,,,,,0,1,0,
1501,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,65,80003,0,,,,,103,,,,,,,0,1,0,
1502,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10012,0,,,,,103,,,,,,,0,1,0,
1503,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1004,0",,0,10008,0,,,1004,,103,,,,,,,0,1,0,
1504,,,0,80002,0,,,,,0,,,,,,,0,1,0,
1505,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1004,0",,66,80005,0,,,,,101,"5069,5066,5060,5063,5057",,,,,,0,1,0,
1506,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1004,0",,66,80005,0,,,,,101,"5068,5081,5079",,,,,,0,1,0,
1507,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1004,0",,66,80005,0,,,,,101,"5077,5072,5076",,,,,,0,1,0,
1508,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1509,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,66,80003,0,,,,,0,,,,,,,0,1,0,
1510,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1004,0",,0,10016,0,,,1004,,0,,,,,,,0,1,0,
1511,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1,66,36,78,1004",,0,900051,1,"-80,-80,0",,1004,,0,,,,,,,0,0,0,
1512,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,100,103,69,88,1005",,67,900085,1,,,1005,,0,,,,,,,0,1,0,
1513,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1005,0",,67,80005,0,,,,,101,"5093,5094,5095,5109",,,,,,0,1,0,
1514,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,67,80002,1,,,,,0,,,,,,,0,1,0,
1515,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10016,1,,,,,0,,,,,,,0,1,0,
1516,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1005,0",,0,900026,0,,,1005,,102,1,,,,,,0,1,0,
1517,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1005,0",,68,80005,0,,,,,101,"5127,5112,5131,5117",,,,,,0,1,0,
1518,,,0,80002,0,,,,,0,,,,,,,0,1,0,
1519,,,0,10002,0,,,,,0,,,,,,,0,1,0,
1520,,,0,80003,0,,,,,0,,,,,,,0,1,0,
1521,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,68,80002,0,,,,,0,,,,,,,0,1,0,
1522,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10002,1,,,,,0,,,,,,,0,1,0,
1523,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1005,0",,68,80003,1,,,1005,,0,,,,,,,0,1,0,
1524,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,100,101,39,78,1005",,0,900026,1,,,1005,,0,,,,,,,0,1,0,
