id,name,description,code,priority,duration_type,duration_time,special_spot_config_id,mission_hurt_config_id,mission_buff_config_id,detect_target_type,detect_range,effect_target_type,effect_spotbelong_type,effect_range_type,effect_range,side_type,conflict_type,conditions_type,conditions_time,conditions_count,skill_config_id_on_birth,skill_config_id_on_death,death_effect_target_type,death_clear_spot,effect_birth,effect_death,effect_duration,effect_process_star,effect_process_end,effect_process_duration,effect_conditions,effect_conditions_type,spot_buff_config_id,pref_code
1021500,【标记】防御门15标记,,,1021500,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1021500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1021600,【标记】防御门16标记,,,1021600,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1021600,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1021700,【标记】防御门17标记,,,1021700,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1021700,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1021800,【标记】防御门18标记,,,1021800,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1021800,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1021900,【标记】防御门19标记,,,1021900,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1021900,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1022000,【标记】防御门20标记,,,1022000,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1022000,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1022100,【标记】防御门21标记,,,1022100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1022100,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1022200,【标记】防御门22标记,,,1022200,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1022200,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1022300,【标记】防御门23标记,,,1022300,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1022300,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1022400,【标记】防御门24标记,,,1022400,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1022400,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1022500,【标记】防御门25标记,,,1022500,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1022500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1022600,【标记】防御门26标记,,,1022600,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1022600,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1022700,【标记】防御门27标记,,,1022700,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1022700,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1022800,【标记】防御门28标记,,,1022800,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1022800,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1022900,【标记】防御门29标记,,,1022900,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1022900,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1030100,炸药I标记,炸药I标记,1030100,1030100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1030100,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1030200,炸药II标记,炸药II标记,1030200,1030200,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1030200,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1030300,炸药III标记,炸药III标记,1030300,1030300,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1030300,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1030400,炸药IV标记,炸药IV标记,1030400,1030400,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1030400,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1030500,炸药V标记,炸药V标记,1030500,1030500,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1030500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1030600,炸药VI标记,炸药VI标记,1030600,1030600,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1030600,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040100,乱石堆I标记,乱石堆I标记,1040100,1040100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040100,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040101,乱石堆I生效标记,乱石堆I生效标记,1040101,1040101,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040101,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040200,乱石堆II标记,乱石堆II标记,1040200,1040200,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040200,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040201,乱石堆II生效标记,乱石堆II生效标记,1040201,1040201,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040201,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040300,乱石堆III标记,乱石堆III标记,1040300,1040300,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040300,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040301,乱石堆III生效标记,乱石堆III生效标记,1040301,1040301,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040301,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040400,乱石堆IV标记,乱石堆IV标记,1040400,1040400,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040400,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040401,乱石堆IV生效标记,乱石堆IV生效标记,1040401,1040401,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040401,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040500,乱石堆V标记,乱石堆V标记,1040500,1040500,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040501,乱石堆V生效标记,乱石堆V生效标记,1040501,1040501,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040501,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040600,乱石堆VI标记,乱石堆VI标记,1040600,1040600,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040600,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1040601,乱石堆VI生效标记,乱石堆VI生效标记,1040601,1040601,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1040601,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050100,要道I标记,要道I标记,1050100,1050100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1050100,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050101,要道I生效标记,要道I生效标记,1050101,1000001,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1000001,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050200,要道II标记,要道II标记,1050200,1050200,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1050200,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050201,要道II生效标记,要道II生效标记,1050201,1000001,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1000001,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050300,要道III标记,要道III标记,1050300,1050300,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1050300,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050301,要道III生效标记,要道III生效标记,1050301,1000001,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1000001,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050400,要道IV标记,要道IV标记,1050400,1050400,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1050400,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050401,要道IV生效标记,要道IV生效标记,1050401,1000001,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1000001,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050500,要道V标记,要道V标记,1050500,1050500,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1050500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050501,要道V生效标记,要道V生效标记,1050501,1000001,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1000001,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050600,要道VI标记,要道VI标记,1050600,1050600,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1050600,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1050601,要道VI生效标记,要道VI生效标记,1050601,1000001,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1000001,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060100,炮击阵地I标记,炮击阵地I标记,1060100,1060100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060100,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060101,炮击阵地I生效标记,炮击阵地I生效标记,1060101,1060101,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060101,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060200,炮击阵地II标记,炮击阵地II标记,1060200,1060200,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060200,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060201,炮击阵地II生效标记,炮击阵地II生效标记,1060201,1060201,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060201,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060300,炮击阵地III标记,炮击阵地III标记,1060300,1060300,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060300,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060301,炮击阵地III生效标记,炮击阵地III生效标记,1060301,1060301,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060301,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060400,炮击阵地IV标记,炮击阵地IV标记,1060400,1060400,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060400,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060401,炮击阵地IV生效标记,炮击阵地IV生效标记,1060401,1060401,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060401,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060500,炮击阵地V标记,炮击阵地V标记,1060500,1060500,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060501,炮击阵地V生效标记,炮击阵地V生效标记,1060501,1060501,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060501,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060600,炮击阵地VI标记,炮击阵地VI标记,1060600,1060600,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060600,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1060601,炮击阵地VI生效标记,炮击阵地VI生效标记,1060601,1060601,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1060601,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070100,指挥塔I标记,指挥塔I标记,1070100,1070100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070100,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070101,指挥塔I生效标记,指挥塔I生效标记,1070101,1070101,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070101,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070200,指挥塔II标记,指挥塔II标记,1070200,1070200,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070200,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070201,指挥塔II生效标记,指挥塔II生效标记,1070201,1070201,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070201,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070300,指挥塔III标记,指挥塔III标记,1070300,1070300,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070300,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070301,指挥塔III生效标记,指挥塔III生效标记,1070301,1070301,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070301,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070400,指挥塔IV标记,指挥塔IV标记,1070400,1070400,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070400,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070401,指挥塔IV生效标记,指挥塔IV生效标记,1070401,1070401,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070401,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070500,指挥塔V标记,指挥塔V标记,1070500,1070500,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070501,指挥塔V生效标记,指挥塔V生效标记,1070501,1070501,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070501,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070600,指挥塔VI标记,指挥塔VI标记,1070600,1070600,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070600,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1070601,指挥塔VI生效标记,指挥塔VI生效标记,1070601,1070601,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1070601,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080100,污染源I标记,污染源I标记,1080100,1080100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080100,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080101,污染源I生效标记,污染源I生效标记,1080101,1080101,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080101,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080200,污染源II标记,污染源II标记,1080200,1080200,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080200,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080201,污染源II生效标记,污染源II生效标记,1080201,1080201,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080201,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080300,污染源III标记,污染源III标记,1080300,1080300,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080300,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080301,污染源III生效标记,污染源III生效标记,1080301,1080301,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080301,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080400,污染源IV标记,污染源IV标记,1080400,1080400,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080400,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080401,污染源IV生效标记,污染源IV生效标记,1080401,1080401,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080401,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080500,污染源V标记,污染源V标记,1080500,1080500,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080501,污染源V生效标记,污染源V生效标记,1080501,1080501,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080501,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080600,污染源VI标记,污染源VI标记,1080600,1080600,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080600,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1080601,污染源VI生效标记,污染源VI生效标记,1080601,1080601,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1080601,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1090100,【标记】EMP发生器1号,,1090100,1090100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1090100,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1090101,【启动】EMP启动,,1090101,1090101,1,1,0,0,0,-1,0,"4,5,6","0,1,2,3",1,2,0,1090101,0;0,0-0;0-0,0,"1000001,0,0","0,0,0",0,0,1000016,0,0,0,0,0,1,0,0,
1090200,【标记】EMP发生器2号,,1090200,1090200,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1090200,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1090201,【启动】EMP启动,,1090201,1090201,1,1,0,0,0,-1,0,"4,5,6","0,1,2,3",1,2,0,1090201,0;0,0-0;0-0,0,"1000001,0,0","0,0,0",0,0,1000016,0,0,0,0,0,1,0,0,
1090300,【标记】EMP发生器3号,,1090300,1090300,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1090300,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1090301,【启动】EMP启动,,1090301,1090301,1,1,0,0,0,-1,0,"4,5,6","0,1,2,3",1,2,0,1090301,0;0,0-0;0-0,0,"1000001,0,0","0,0,0",0,0,1000016,0,0,0,0,0,1,0,0,
1090400,【标记】EMP发生器4号,,1090400,1090400,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1090400,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1090401,【启动】EMP启动,,1090401,1090401,1,1,0,0,0,-1,0,"4,5,6","0,1,2,3",1,2,0,1090401,0;0,0-0;0-0,0,"1000001,0,0","0,0,0",0,0,1000016,0,0,0,0,0,1,0,0,
1090500,【标记】EMP发生器5号,,1090500,1090500,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1090500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1090501,【启动】EMP启动,,1090501,1090501,1,1,0,0,0,-1,0,"4,5,6","0,1,2,3",1,2,0,1090501,0;0,0-0;0-0,0,"1000001,0,0","0,0,0",0,0,1000016,0,0,0,0,0,1,0,0,
1100100,【标记】变电站1号,,1100100,1100100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100100,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1100101,【标记】激活,,1100101,1100101,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100101,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1100102,【标记】过载,,1100102,1100102,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100101,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000018,0,0,0,1,0,0,
1100200,【标记】变电站2号,,1100200,1100200,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100200,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1100201,【标记】激活,,1100201,1100201,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100201,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1100202,【标记】过载,,1100202,1100202,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100201,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000018,0,0,0,1,0,0,
1100300,【标记】变电站3号,,1100300,1100300,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100300,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1100301,【标记】激活,,1100301,1100301,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100301,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1100302,【标记】过载,,1100302,1100302,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100301,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000018,0,0,0,1,0,0,
1100400,【标记】变电站4号,,1100400,1100400,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100400,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1100401,【标记】激活,,1100401,1100401,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100401,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1100402,【标记】过载,,1100402,1100402,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100401,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000018,0,0,0,1,0,0,
1100500,【标记】变电站5号,,1100500,1100500,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1100501,【标记】激活,,1100501,1100501,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100501,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1100502,【标记】过载,,1100502,1100502,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1100501,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000018,0,0,0,1,0,0,
1110100,【标记】起爆装置1号,,1110100,1110100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1110100,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1110101,【标记】生效,,1110101,1110101,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1110101,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1110200,【标记】起爆装置2号,,1110200,1110200,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1110200,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1110201,【标记】生效,,1110201,1110201,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1110201,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1110300,【标记】起爆装置3号,,1110300,1110300,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1110300,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1110301,【标记】生效,,1110301,1110301,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1110301,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1110400,【标记】起爆装置4号,,1110400,1110400,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1110400,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1110401,【标记】生效,,1110401,1110401,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1110401,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1110500,【标记】起爆装置5号,,1110500,1110500,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1110500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1110501,【标记】生效,,1110501,1110501,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1110501,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
1120100,【标记】废弃建筑1号,,1120100,1120100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,1120100,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,RuinedBuilding_city:0
