id,type,motion_name,touch_area,hold_time,probability,voice,text,expression,face_motion,name,camera,is_hurt,level,is_interrupt,delay,next_motions,voice_code
190110,500,motions/wedding.mtn,body,0,1.0,GUN|Vector|SOULCONTRACT,GUN|Vector|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
190111,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
190112,1000,motions/login.mtn,0,0,1.0,GUN|Vector|HELLO,GUN|Vector|HELLO,,,上线响应,1,0,0,0,0,,HELLO
190113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
190114,402,motions/broken_1.mtn,head,0,1.0,GUN|Vector|BREAK,GUN|Vector|BREAK,,,交互1,1,1,0,0,0,,BREAK
190115,402,motions/broken_2.mtn,body,0,1.0,GUN|Vector|FIX,GUN|Vector|FIX,,,交互2,1,1,0,0,0,,FIX
190116,402,motions/broken_3.mtn,body,0,1.0,GUN|Vector|RETREAT,GUN|Vector|RETREAT,,,交互3,1,1,0,0,0,,RETREAT
190117,402,motions/broken_4.mtn,head,0,1.0,GUN|Vector|MOOD2,,,,交互4,1,1,0,0,0,,MOOD2
190118,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
190401,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
190402,200,,body,0,1.0,GUN|G36|DIALOGUE1,GUN|G36|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
190403,200,,body,0,1.0,GUN|G36|DIALOGUE2,GUN|G36|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
190404,200,,body,0,1.0,GUN|G36|DIALOGUE3,GUN|G36|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
190405,200,,body,0,1.0,GUN|G36|DIALOGUEWEDDING,GUN|G36|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
190406,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
190407,402,,body,0,1.0,GUN|G36|DIALOGUE1,GUN|G36|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
190408,402,,body,0,1.0,GUN|G36|DIALOGUE2,GUN|G36|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
190409,402,,body,0,1.0,GUN|G36|DIALOGUE3,GUN|G36|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
190410,402,,body,0,1.0,GUN|G36|DIALOGUEWEDDING,GUN|G36|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
190411,1000,,0,0,1.0,GUN|G36|HELLO,GUN|G36|HELLO,,,待机,0,0,0,0,0,,HELLO
190412,1001,,0,0,1.0,GUN|G36|HELLO,GUN|G36|HELLO,,,待机,0,0,0,0,0,,HELLO
190413,200,,body,0,1.0,GUN|G36|VALENTINE,GUN|G36|VALENTINE,,,待机,0,0,0,0,0,,VALENTINE
190414,402,,body,0,1.0,GUN|G36|VALENTINE,GUN|G36|VALENTINE,,,待机,0,0,0,0,0,,VALENTINE
210101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
210102,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
210103,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
210104,200,motions/touch_1.mtn,leg,0,1.0,GUN|DSR50|OPERATIONOVER,GUN|DSR50|OPERATIONOVER,,,交互1,1,0,0,0,0,,OPERATIONOVER
210105,200,motions/touch_4.mtn,leg,0,1.0,GUN|DSR50|DIALOGUE1,GUN|DSR50|DIALOGUE1,,,交互2,1,0,0,0,0,,DIALOGUE1
210106,200,motions/touch_3.mtn,body,0,1.0,GUN|DSR50|DIALOGUE2,GUN|DSR50|DIALOGUE2,,,交互3,1,0,0,0,0,,DIALOGUE2
210107,200,motions/touch_2.mtn,body,0,1.0,GUN|DSR50|DIALOGUE3,GUN|DSR50|DIALOGUE3,,,交互4,1,0,0,0,0,,DIALOGUE3
210108,200,motions/touch_5.mtn,head,0,1.0,GUN|DSR50|MOOD1,GUN|DSR50|MOOD1,,,交互5,1,0,0,0,0,,MOOD1
210109,200,motions/wedding_touch.mtn,body,0,1.0,GUN|DSR50|DIALOGUEWEDDING,GUN|DSR50|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
210110,500,motions/wedding.mtn,0,0,1.0,GUN|DSR50|SOULCONTRACT,GUN|DSR50|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
210111,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
210112,1000,motions/login.mtn,0,0,1.0,GUN|DSR50|HELLO,GUN|DSR50|HELLO,,,上线响应,1,0,0,0,0,,HELLO
210113,200,motions/newyear.mtn,leg,0,1.0,GUN|DSR50|NEWYEAR,GUN|DSR50|NEWYEAR,,,节日交互,1,0,0,0,0,,NEWYEAR
210114,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
210115,402,motions/broken_1.mtn,head,0,1.0,GUN|DSR50|MOOD2,,,,交互1,1,1,0,0,0,,MOOD2
210116,402,motions/broken_2.mtn,body,0,1.0,GUN|DSR50|COMBINE,GUN|DSR50|COMBINE,,,交互2,1,1,0,0,0,,COMBINE
210117,402,motions/broken_3.mtn,body,0,1.0,GUN|DSR50|RETREAT,GUN|DSR50|RETREAT,,,交互3,1,1,0,0,0,,RETREAT
210118,402,motions/broken_4.mtn,leg,0,1.0,GUN|DSR50|DEFENSE,GUN|DSR50|DEFENSE,,,交互4,1,1,0,0,0,,DEFENSE
210119,402,motions/broken_5.mtn,leg,0,1.0,GUN|DSR50|GOATTACK,GUN|DSR50|GOATTACK,,,交互5,1,1,0,0,0,,GOATTACK
210120,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
210121,1001,motions/login.mtn,0,0,1.0,GUN|DSR50|HELLO,GUN|DSR50|HELLO,,,上线响应,1,1,0,0,0,,HELLO
210201,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
210202,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
210203,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
210204,200,motions/touch_1.mtn,body,0,1.0,GUN|Grizzly|DIALOGUE3,GUN|Grizzly|DIALOGUE3,,,交互1,1,0,0,0,0,,DIALOGUE3
210205,200,motions/touch_2.mtn,body,0,1.0,GUN|Grizzly|OPERATIONBEGIN,GUN|Grizzly|OPERATIONBEGIN,,,交互2,1,0,0,0,0,,OPERATIONBEGIN
210206,200,motions/touch_3.mtn,leg,0,1.0,GUN|Grizzly|DIALOGUE1,GUN|Grizzly|DIALOGUE1,,,交互3,1,0,0,0,0,,DIALOGUE1
210207,200,motions/touch_4.mtn,head,0,1.0,GUN|Grizzly|DIALOGUE2,GUN|Grizzly|DIALOGUE2,,,交互4,1,0,0,0,0,,DIALOGUE2
210208,200,motions/touch_5.mtn,head,0,1.0,GUN|Grizzly|MOOD1,,,,交互5,1,0,0,0,0,,MOOD1
210209,200,motions/wedding_touch.mtn,leg,0,1.0,GUN|Grizzly|DIALOGUEWEDDING,GUN|Grizzly|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
210210,500,motions/wedding.mtn,0,0,1.0,GUN|Grizzly|SOULCONTRACT,GUN|Grizzly|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
210211,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
210212,1000,motions/login.mtn,0,0,1.0,GUN|Grizzly|HELLO,GUN|Grizzly|HELLO,,,上线响应,1,0,0,0,0,,HELLO
210213,401,motions/daiji.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
210214,403,motions/wait_1.mtn,0,"6,11",0.5,,,,,特殊待机,1,1,0,0,0,,
210215,402,motions/broken_1.mtn,body,0,1.0,GUN|Grizzly|BREAK,GUN|Grizzly|BREAK,,,交互1,1,1,0,0,0,,BREAK
210216,402,motions/broken_2.mtn,body,0,1.0,GUN|Grizzly|RETREAT,GUN|Grizzly|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
210217,402,motions/broken_3.mtn,leg,0,1.0,GUN|Grizzly|FIX,GUN|Grizzly|FIX,,,交互3,1,1,0,0,0,,FIX
210218,402,motions/broken_4.mtn,leg,0,1.0,GUN|Grizzly|MOOD2,,,,交互4,1,1,0,0,0,,MOOD2
210219,402,motions/broken_5.mtn,head,0,1.0,GUN|Grizzly|DEFENSE,GUN|Grizzly|DEFENSE,,,交互5,1,1,0,0,0,,DEFENSE
210220,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
210221,1001,motions/login.mtn,0,0,1.0,GUN|Grizzly|HELLO,GUN|Grizzly|HELLO,,,上线响应,1,1,0,0,0,,HELLO
210301,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
210302,200,,body,0,1.0,GUN|Welrod|DIALOGUE1,GUN|Welrod|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
210303,200,,body,0,1.0,GUN|Welrod|DIALOGUE2,GUN|Welrod|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
210304,200,,body,0,1.0,GUN|Welrod|DIALOGUE3,GUN|Welrod|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
210305,200,,body,0,1.0,GUN|Welrod|DIALOGUEWEDDING,GUN|Welrod|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
210306,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
210307,402,,body,0,1.0,GUN|Welrod|DIALOGUE1,GUN|Welrod|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
210308,402,,body,0,1.0,GUN|Welrod|DIALOGUE2,GUN|Welrod|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
210309,402,,body,0,1.0,GUN|Welrod|DIALOGUE3,GUN|Welrod|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
210310,402,,body,0,1.0,GUN|Welrod|DIALOGUEWEDDING,GUN|Welrod|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
210311,1000,login.mtn,0,0,1.0,GUN|Welrod|HELLO,GUN|Welrod|HELLO,,,上线响应,1,0,0,0,0,,HELLO
210312,1001,,0,0,1.0,GUN|Welrod|HELLO,GUN|Welrod|HELLO,,,待机,0,0,0,0,0,,HELLO
210401,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
210402,200,,body,0,1.0,GUN|ZastavaM21|DIALOGUE1,GUN|ZastavaM21|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
210403,200,,body,0,1.0,GUN|ZastavaM21|DIALOGUE2,GUN|ZastavaM21|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
210404,200,,body,0,1.0,GUN|ZastavaM21|DIALOGUE3,GUN|ZastavaM21|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
210405,200,,body,0,1.0,GUN|ZastavaM21|DIALOGUEWEDDING,GUN|ZastavaM21|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
210406,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
210407,402,,body,0,1.0,GUN|ZastavaM21|DIALOGUE1,GUN|ZastavaM21|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
210408,402,,body,0,1.0,GUN|ZastavaM21|DIALOGUE2,GUN|ZastavaM21|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
210409,402,,body,0,1.0,GUN|ZastavaM21|DIALOGUE3,GUN|ZastavaM21|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
210410,402,,body,0,1.0,GUN|ZastavaM21|DIALOGUEWEDDING,GUN|ZastavaM21|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
210411,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,1,0,0,,
210412,1000,,0,0,1.0,GUN|ZastavaM21|HELLO,GUN|ZastavaM21|HELLO,,,待机,0,0,0,0,0,,HELLO
210413,1001,,0,0,1.0,GUN|ZastavaM21|HELLO,GUN|ZastavaM21|HELLO,,,待机,0,0,0,0,0,,HELLO
210601,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
210602,200,,body,0,1.0,GUN|UMP9|DIALOGUE1,GUN|UMP9|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
210603,200,,body,0,1.0,GUN|UMP9|DIALOGUE2,GUN|UMP9|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
210604,200,,body,0,1.0,GUN|UMP9|DIALOGUE3,GUN|UMP9|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
210605,200,,body,0,1.0,GUN|UMP9|DIALOGUEWEDDING,GUN|UMP9|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
210606,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
210607,402,,body,0,1.0,GUN|UMP9|DIALOGUE1,GUN|UMP9|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
210608,402,,body,0,1.0,GUN|UMP9|DIALOGUE2,GUN|UMP9|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
210609,402,,body,0,1.0,GUN|UMP9|DIALOGUE3,GUN|UMP9|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
210610,402,,body,0,1.0,GUN|UMP9|DIALOGUEWEDDING,GUN|UMP9|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
210611,1000,,0,0,1.0,GUN|UMP9|HELLO,GUN|UMP9|HELLO,,,待机,0,0,0,0,0,,HELLO
210612,1001,,0,0,1.0,GUN|UMP9|HELLO,GUN|UMP9|HELLO,,,待机,0,0,0,0,0,,HELLO
210701,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
210702,200,,body,0,1.0,GUN|UMP45|DIALOGUE1,GUN|UMP45|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
210703,200,,body,0,1.0,GUN|UMP45|DIALOGUE2,GUN|UMP45|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
210704,200,,body,0,1.0,GUN|UMP45|DIALOGUE3,GUN|UMP45|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
210705,200,,body,0,1.0,GUN|UMP45|DIALOGUEWEDDING,GUN|UMP45|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
210706,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
210707,402,,body,0,1.0,GUN|UMP45|DIALOGUE1,GUN|UMP45|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
210708,402,,body,0,1.0,GUN|UMP45|DIALOGUE2,GUN|UMP45|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
210709,402,,body,0,1.0,GUN|UMP45|DIALOGUE3,GUN|UMP45|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
210710,402,,body,0,1.0,GUN|UMP45|DIALOGUEWEDDING,GUN|UMP45|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
210711,1000,,0,0,1.0,GUN|UMP45|HELLO,GUN|UMP45|HELLO,,,待机,0,0,0,0,0,,HELLO
210712,1001,,0,0,1.0,GUN|UMP45|HELLO,GUN|UMP45|HELLO,,,待机,0,0,0,0,0,,HELLO
220101,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
220102,200,,body,0,1.0,GUN|Carcano1891_0|DIALOGUE1,GUN|Carcano1891_0|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
220103,200,,body,0,1.0,GUN|Carcano1891_0|DIALOGUE2,GUN|Carcano1891_0|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
220104,200,,body,0,1.0,GUN|Carcano1891_0|DIALOGUE3,GUN|Carcano1891_0|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
220105,200,,body,0,1.0,GUN|Carcano1891_0|DIALOGUEWEDDING,GUN|Carcano1891_0|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
220106,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
220107,402,,body,0,1.0,GUN|Carcano1891_0|DIALOGUE1,GUN|Carcano1891_0|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
220108,402,,body,0,1.0,GUN|Carcano1891_0|DIALOGUE2,GUN|Carcano1891_0|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
220109,402,,body,0,1.0,GUN|Carcano1891_0|DIALOGUE3,GUN|Carcano1891_0|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
220110,402,,body,0,1.0,GUN|Carcano1891_0|DIALOGUEWEDDING,GUN|Carcano1891_0|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
220111,1000,,0,0,1.0,GUN|Carcano1891_0|HELLO,GUN|Carcano1891_0|HELLO,,,待机,0,0,0,0,0,,HELLO
220112,1001,,0,0,1.0,GUN|Carcano1891_0|HELLO,GUN|Carcano1891_0|HELLO,,,待机,0,0,0,0,0,,HELLO
220201,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
220202,200,,body,0,1.0,GUN|Carcano1938_0|DIALOGUE1,GUN|Carcano1938_0|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
220203,200,,body,0,1.0,GUN|Carcano1938_0|DIALOGUE2,GUN|Carcano1938_0|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
220204,200,,body,0,1.0,GUN|Carcano1938_0|DIALOGUE3,GUN|Carcano1938_0|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
220205,200,,body,0,1.0,GUN|Carcano1938_0|DIALOGUEWEDDING,GUN|Carcano1938_0|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
220206,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
220207,402,,body,0,1.0,GUN|Carcano1938_0|DIALOGUE1,GUN|Carcano1938_0|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
220208,402,,body,0,1.0,GUN|Carcano1938_0|DIALOGUE2,GUN|Carcano1938_0|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
220209,402,,body,0,1.0,GUN|Carcano1938_0|DIALOGUE3,GUN|Carcano1938_0|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
220210,402,,body,0,1.0,GUN|Carcano1938_0|DIALOGUEWEDDING,GUN|Carcano1938_0|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
220211,1000,,0,0,1.0,GUN|Carcano1938_0|HELLO,GUN|Carcano1938_0|HELLO,,,待机,0,0,0,0,0,,HELLO
220212,1001,,0,0,1.0,GUN|Carcano1938_0|HELLO,GUN|Carcano1938_0|HELLO,,,待机,0,0,0,0,0,,HELLO
220301,101,motions/idle.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
220302,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
220303,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
220304,200,motions/touch_1.mtn,head,0,1.0,GUN|FN57_0|WIN,GUN|FN57_0|WIN,,,交互1,1,0,0,0,0,,WIN
220305,200,motions/touch_2.mtn,head,0,1.0,GUN|FN57_0|DIALOGUE3,GUN|FN57_0|DIALOGUE3,,,交互2,1,0,0,0,0,,DIALOGUE3
220306,200,motions/touch_3.mtn,diao,0,1.0,GUN|FN57_0|DIALOGUE2,GUN|FN57_0|DIALOGUE2,,,交互3,1,0,0,0,0,,DIALOGUE2
220307,200,motions/touch_4.mtn,diao,0,1.0,GUN|FN57_0|SKILL1,,,,交互4,1,0,0,0,0,,SKILL1
220308,200,motions/touch_5.mtn,hand,0,1.0,GUN|FN57_0|DIALOGUE1,GUN|FN57_0|DIALOGUE1,,,交互5,1,0,0,0,0,,DIALOGUE1
220309,200,motions/wedding_touch.mtn,hand,0,1.0,GUN|FN57_0|DIALOGUEWEDDING,GUN|FN57_0|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
220310,500,motions/wedding.mtn,0,0,1.0,GUN|FN57_0|SOULCONTRACT,GUN|FN57_0|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
220311,300,motions/shake.mtn,0,0,1.0,GUN|FN57_0|MOOD2,,,,晃动响应,1,0,0,0,0,,MOOD2
220312,1000,motions/login.mtn,0,0,1.0,GUN|FN57_0|HELLO,GUN|FN57_0|HELLO,,,上线响应,1,0,0,0,0,,HELLO
220313,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
220314,402,motions/broken_1.mtn,head,0,1.0,GUN|FN57_0|BLACKACTION,GUN|FN57_0|BLACKACTION,,,交互1,1,1,0,0,0,,BLACKACTION
220315,402,motions/broken_2.mtn,head,0,1.0,GUN|FN57_0|FEED,GUN|FN57_0|FEED,,,交互2,1,1,0,0,0,,FEED
220316,402,motions/broken_3.mtn,diao,0,1.0,GUN|FN57_0|RETREAT,GUN|FN57_0|RETREAT,,,交互3,1,1,0,0,0,,RETREAT
220317,402,motions/broken_4.mtn,body,0,1.0,GUN|FN57_0|FIX,GUN|FN57_0|FIX,,,交互4,1,1,0,0,0,,FIX
220318,402,motions/broken_5.mtn,body,0,1.0,GUN|FN57_0|BREAK,GUN|FN57_0|BREAK,,,交互5,1,1,0,0,0,,BREAK
220319,301,motions/shake.mtn,0,0,1.0,GUN|FN57_0|MOOD2,,,,晃动响应,1,1,0,0,0,,MOOD2
220320,1001,motions/login.mtn,0,0,1.0,GUN|FN57_0|HELLO,GUN|FN57_0|HELLO,,,上线响应,1,1,0,0,0,,HELLO
220501,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
220502,200,,body,0,1.0,GUN|CBJMS_0|DIALOGUE1,GUN|CBJMS_0|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
220503,200,,body,0,1.0,GUN|CBJMS_0|DIALOGUE2,GUN|CBJMS_0|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
220504,200,,body,0,1.0,GUN|CBJMS_0|DIALOGUE3,GUN|CBJMS_0|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
220505,200,,body,0,1.0,GUN|CBJMS_0|DIALOGUEWEDDING,GUN|CBJMS_0|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
220506,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
220507,402,,body,0,1.0,GUN|CBJMS_0|DIALOGUE1,GUN|CBJMS_0|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
220508,402,,body,0,1.0,GUN|CBJMS_0|DIALOGUE2,GUN|CBJMS_0|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
220509,402,,body,0,1.0,GUN|CBJMS_0|DIALOGUE3,GUN|CBJMS_0|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
220510,402,,body,0,1.0,GUN|CBJMS_0|DIALOGUEWEDDING,GUN|CBJMS_0|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
220511,1000,,0,0,1.0,GUN|CBJMS_0|HELLO,GUN|CBJMS_0|HELLO,,,待机,0,0,0,0,0,,HELLO
220512,1001,,0,0,1.0,GUN|CBJMS_0|HELLO,GUN|CBJMS_0|HELLO,,,待机,0,0,0,0,0,,HELLO
230101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
230102,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
230103,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
230104,200,motions/touch_1.mtn,head,0,1.0,GUN|NTW20|DIALOGUE3,GUN|NTW20|DIALOGUE3,,,交互1,1,0,0,0,0,,DIALOGUE3
230105,200,motions/touch_2.mtn,body,0,1.0,GUN|NTW20|SKILL1,GUN|NTW20|SKILL1,,,交互2,1,0,0,0,0,,SKILL1
230106,200,motions/touch_3.mtn,body,0,1.0,GUN|NTW20|DIALOGUE2,GUN|NTW20|DIALOGUE2,,,交互3,1,0,0,0,0,,DIALOGUE2
230107,200,motions/touch_4.mtn,leg,0,1.0,GUN|NTW20|DIALOGUE1,GUN|NTW20|DIALOGUE1,,,交互4,1,0,0,0,0,,DIALOGUE1
230108,200,motions/touch_5.mtn,leg,0,1.0,GUN|NTW20|SKILL3,GUN|NTW20|SKILL3,,,交互5,1,0,0,0,0,,SKILL3
230109,200,motions/wedding_touch.mtn,head,0,1.0,GUN|NTW20|DIALOGUEWEDDING,GUN|NTW20|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
230110,500,motions/wedding.mtn,0,0,1.0,GUN|NTW20|SOULCONTRACT,GUN|NTW20|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
230111,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
230112,1000,motions/login.mtn,0,0,1.0,GUN|NTW20|HELLO,GUN|NTW20|HELLO,,,上线响应,1,0,0,0,0,,HELLO
230113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
230114,402,motions/broken_1.mtn,head,0,1.0,GUN|NTW20|FIX,GUN|NTW20|FIX,,,交互1,1,1,0,0,0,,FIX
230115,402,motions/broken_2.mtn,head,0,1.0,GUN|NTW20|OPERATIONOVER,GUN|NTW20|OPERATIONOVER,,,交互2,1,1,0,0,0,,OPERATIONOVER
230116,402,motions/broken_3.mtn,leg,0,1.0,GUN|NTW20|BREAK,GUN|NTW20|BREAK,,,交互3,1,1,0,0,0,,BREAK
230117,402,motions/broken_4.mtn,body,0,1.0,GUN|NTW20|MOOD2,,,,交互4,1,1,0,0,0,,MOOD2
230118,402,motions/broken_5.mtn,body,0,1.0,GUN|NTW20|RETREAT,GUN|NTW20|RETREAT,,,交互5,1,1,0,0,0,,RETREAT
230119,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
230120,1001,motions/login.mtn,0,0,1.0,GUN|NTW20|HELLO,GUN|NTW20|HELLO,,,上线响应,1,1,0,0,0,,HELLO
230201,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
230202,200,,body,0,1.0,GUN|Contender|DIALOGUE1,GUN|Contender|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
230203,200,,body,0,1.0,GUN|Contender|DIALOGUE2,GUN|Contender|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
