id,formula
387705,GetChance(sbuffidtier(722308)*6+sbuffidtier(722314)*15)?722306:0
387706,sbuffidtier(722309)>0?722312:0
387707,sbuffidtier(722311)>0?722310:0
387708,sbuffidtier(722313)>0?722307:0
387709,sbuffidtier(722315)>0?722316:0
387710,sbuffidtier(722317)>0?722318:0
387711,sbuffidtier(722319)>0?722320:0
387712,sbuffidtier(722323)>0?722324:0
387713,30-sbuffidtier(722326)*15
387714,sbuffidtier(721409)>0?721201:0
387801,sbuffidtier(7224)*0.2+10
387802,100+@Maxlife*0.6-@Life*0.6
387803,@Maxlife-@Life
387804,sbuffidtier(721905)>0?721906:0
387805,200-@Life
387901,sbuffidtier(722404)+sbuffidtier(72008)>4?1:0
387902,0.5+sbuffidtier(722422)*4
387903,sbuffidtier(722405)>0?722406:0
387904,sbuffidtier(722407)>0?722408:0
387905,sbuffidtier(722409)>0?722410:0
387906,sbuffidtier(722412)>0?722413:0
387907,sbuffidtier(722414)>0?722415:0
387908,sbuffidtier(722418)>0?722419:0
387909,sbuffidtier(722424)>0?722425:0
387910,3000/@rate
393201,#distancex<2?0:1
393501,sbuffidtier(7190)>2?115:(sbuffidtier(7190)>1?110:105)
393502,sbuffidtier(7190)>2?116:(sbuffidtier(7190)>1?110.7:105.4)
393503,sbuffidtier(7190)>2?117:(sbuffidtier(7190)>1?111.3:105.9)
393504,sbuffidtier(7190)>2?118:(sbuffidtier(7190)>1?112:106.3)
393505,sbuffidtier(7190)>2?119:(sbuffidtier(7190)>1?112.7:106.8)
393506,sbuffidtier(7190)>2?121:(sbuffidtier(7190)>1?113.3:107.2)
393507,sbuffidtier(7190)>2?122:(sbuffidtier(7190)>1?114:107.7)
393508,sbuffidtier(7190)>2?123:(sbuffidtier(7190)>1?114.7:108.1)
393509,sbuffidtier(7190)>2?124:(sbuffidtier(7190)>1?115.3:108.6)
393510,sbuffidtier(7190)>2?125:(sbuffidtier(7190)>1?116:109)
393601,sbuffidtier(7190)>5?115:(sbuffidtier(7190)>4?105:103)
393602,sbuffidtier(7190)>5?116:(sbuffidtier(7190)>4?105.8:103.2)
393603,sbuffidtier(7190)>5?117:(sbuffidtier(7190)>4?106.6:103.4)
393604,sbuffidtier(7190)>5?118:(sbuffidtier(7190)>4?107.3:103.7)
393605,sbuffidtier(7190)>5?119:(sbuffidtier(7190)>4?108.1:103.9)
393606,sbuffidtier(7190)>5?121:(sbuffidtier(7190)>4?108.9:104.1)
393607,sbuffidtier(7190)>5?122:(sbuffidtier(7190)>4?109.7:104.3)
393608,sbuffidtier(7190)>5?123:(sbuffidtier(7190)>4?110.4:104.6)
393609,sbuffidtier(7190)>5?124:(sbuffidtier(7190)>4?111.2:104.8)
393610,sbuffidtier(7190)>5?125:(sbuffidtier(7190)>4?112:105)
393701,sbuffidtier(7190)>8?50:(sbuffidtier(7190)>7?25:10)
393702,sbuffidtier(7190)>8?56:(sbuffidtier(7190)>7?28:11)
393703,sbuffidtier(7190)>8?61:(sbuffidtier(7190)>7?31:12)
393704,sbuffidtier(7190)>8?67:(sbuffidtier(7190)>7?33:13)
393705,sbuffidtier(7190)>8?72:(sbuffidtier(7190)>7?36:14)
393706,sbuffidtier(7190)>8?78:(sbuffidtier(7190)>7?39:16)
393707,sbuffidtier(7190)>8?83:(sbuffidtier(7190)>7?42:17)
393708,sbuffidtier(7190)>8?89:(sbuffidtier(7190)>7?44:18)
393709,sbuffidtier(7190)>8?94:(sbuffidtier(7190)>7?47:19)
393710,sbuffidtier(7190)>8?100:(sbuffidtier(7190)>7?50:20)
394601,$1*(1+(sbuffidtier(7199)*0.01*(1+sbuffidtier(719901))))
394602,$1*(1+(sbuffidtier(7199)*0.012*(1+sbuffidtier(719901))))
394603,$1*(1+(sbuffidtier(7199)*0.014*(1+sbuffidtier(719901))))
394604,$1*(1+(sbuffidtier(7199)*0.017*(1+sbuffidtier(719901))))
394605,$1*(1+(sbuffidtier(7199)*0.019*(1+sbuffidtier(719901))))
394606,$1*(1+(sbuffidtier(7199)*0.021*(1+sbuffidtier(719901))))
394607,$1*(1+(sbuffidtier(7199)*0.023*(1+sbuffidtier(719901))))
394608,$1*(1+(sbuffidtier(7199)*0.026*(1+sbuffidtier(719901))))
394609,$1*(1+(sbuffidtier(7199)*0.028*(1+sbuffidtier(719901))))
394610,$1*(1+(sbuffidtier(7199)*0.03*(1+sbuffidtier(719901))))
394701,100+(sbuffidtier(7401)*5
394702,100+(sbuffidtier(7401)*5.6
394703,100+(sbuffidtier(7401)*6.1
394704,100+(sbuffidtier(7401)*6.7
394705,100+(sbuffidtier(7401)*7.2
394706,100+(sbuffidtier(7401)*7.8
394707,100+(sbuffidtier(7401)*8.3
394708,100+(sbuffidtier(7401)*8.9
394709,100+(sbuffidtier(7401)*9.4
394710,100+(sbuffidtier(7401)*10
394801,100+((sbuffidtier(7401)-2)*5
394802,100+((sbuffidtier(7401)-2)*6.1
394803,100+((sbuffidtier(7401)-2)*7.2
394804,100+((sbuffidtier(7401)-2)*8.3
394805,100+((sbuffidtier(7401)-2)*9.4
394806,100+((sbuffidtier(7401)-2)*10.6
394807,100+((sbuffidtier(7401)-2)*11.7
394808,100+((sbuffidtier(7401)-2)*12.8
394809,100+((sbuffidtier(7401)-2)*13.9
394810,100+((sbuffidtier(7401)-2)*15
394901,100+((sbuffidtier(7401)-4)*10
394902,100+((sbuffidtier(7401)-4)*12
394903,100+((sbuffidtier(7401)-4)*14
394904,100+((sbuffidtier(7401)-4)*17
394905,100+((sbuffidtier(7401)-4)*19
394906,100+((sbuffidtier(7401)-4)*21
394907,100+((sbuffidtier(7401)-4)*23
394908,100+((sbuffidtier(7401)-4)*26
394909,100+((sbuffidtier(7401)-4)*28
394910,100+((sbuffidtier(7401)-4)*30
395101,@Maxlife*0.06
395102,@pow*0.5
395103,@hit*0.5
395104,@dodge*0.5
395105,@armor*0.5
395106,@rate*0.5
395201,@Maxlife*0.07
395202,@pow
395203,@hit
395204,@dodge*0.1
395205,@armor
395206,@rate
395401,(@Maxlife-@Life)*0.6
395501,0.1*(@Maxlife-@Life)
395502,-@def
396601,1500/@rate
397101,100+sbuffidtier(742501)*6
397102,100+sbuffidtier(742501)*7
397103,100+sbuffidtier(742501)*8
397104,100+sbuffidtier(742501)*9
397105,100+sbuffidtier(742501)*10
397106,100+sbuffidtier(742501)*11
397107,100+sbuffidtier(742501)*12
397108,100+sbuffidtier(742501)*13
397109,100+sbuffidtier(742501)*14
397110,100+sbuffidtier(742501)*15
397201,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?120*(1+sbuffidtier(742601)*0.01):120
397202,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?140*(1+sbuffidtier(742601)*0.01):140
397203,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?160*(1+sbuffidtier(742601)*0.01):160
397204,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?180*(1+sbuffidtier(742601)*0.01):180
397205,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?200*(1+sbuffidtier(742601)*0.01):200
397206,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?220*(1+sbuffidtier(742601)*0.01):220
397207,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?240*(1+sbuffidtier(742601)*0.01):240
397208,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?260*(1+sbuffidtier(742601)*0.01):260
397209,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?280*(1+sbuffidtier(742601)*0.01):280
397210,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?300*(1+sbuffidtier(742601)*0.01):300
397301,30*(sbuffidtier(459)+1)
397302,31.5*(sbuffidtier(459)+1)
397303,33*(sbuffidtier(459)+1)
397304,34.5*(sbuffidtier(459)+1)
397305,36*(sbuffidtier(459)+1)
397306,39*(sbuffidtier(459)+1)
397307,40.5*(sbuffidtier(459)+1)
397308,42*(sbuffidtier(459)+1)
397309,43.5*(sbuffidtier(459)+1)
397310,45*(sbuffidtier(459)+1)
397401,tbuffidtier(742803)=15&tbuffidtier(742813)=0?742804:0
397402,tbuffidtier(742803)=15&tbuffidtier(742813)=0?742805:0
397403,tbuffidtier(742803)=15&tbuffidtier(742813)=0?742813:0
397404,$1*(1+(sbuffidtier(742803)*0.01))
397405,100-sbuffidtier(7428)
397406,$1*(1+(sbuffidtier(742803)*0.015))
397407,$1*(1+(sbuffidtier(742803)*0.02))
397408,$1*(1+(sbuffidtier(742803)*0.025))
397409,$1*(1+(sbuffidtier(742803)*0.03))
397501,@Life<sbuffidtier(743009)?1:0
397502,@Maxlife*0.05
397503,@dodge*0.5
397504,@armor*0.5
397505,9+sbuffidtier(743011)
397601,sbuffidtier(743204)/#formation
397602,sbuffidtier(743205)/#formation
397603,sbuffidtier(743206)
397604,1500/@rate
397605,100/#formation
397606,($1+tbufftypetier(601))*(1-#def/#maxdef)/#formation
