id,name,action_order,action_delay,action_playspeed,creation_order,creation_delay,sound_order,sound_delay,effect_order,effect_delay,effect_duration,stop_time_speed,stop_time_delay,stop_time_duration,move_order,move_delay,summon_order,summon_delay,voice_order,voice_delay,scene_order,scene_play_speed,scene_delay,scene_transition,avg_order,avg_delay,bgm_order,bgm_delay,camera_order,camera_delay,camera_duration
1613,战区法官爆盾,104,0,100,"1792,1793","67,0",,,,,,,,,,,,,,,,,,,,,,,,,
1614,战区辉之牙,"103,102","60,178","100,100","404,405,406,407,408,434,433,432,431,430,430,431,432,433,434,435","176,0,0,0,70,262,262,262,262,262,286,286,286,286,286,105","BT_BOSS_skill,BT_boss8_skill_1,BT_boss8_skill_2,BT_boss8_skill_3,BossGager_SKILL1","65,137,208,266,0",,,,"0,0","85,181","80,125",,,,,,,,,,,,,,,,,
1615,AT4cutIn,attack,0,100,1794,9,BT_squad_bazooka,30,,,,,,,,,,,,,,,,,,,,,,,
1616,PM9技能,1,0,100,"2,21,138,8,2,8","0,0,0,10,4,7 ",,,,,,,,,,,,,,,,,,,,,,,,,
1617,88式开炮,1,40,100,1811,40,,,1,0,1,,,,,,,,,,,,,,,,,,,,
1618,MG36,,,,"1821,1822,1823","0,0,0",,,1,0,1,,,,,,,,,,,,,,,,,,,,
1619,MG36换弹,3,0,100,"1824,1825,1826","0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1620,PA15,1,0,100,"1830,1834","2,0",,,1,0,1,,,,,,,,,,,,,,,,,,,,
1621,PA15效果,,,,1833,0,,,,,,,,,,,,,,,,,,,,,,,,,
1622,EM-2射击,1,0,100,1863,0,BT_Sniper_skill_0,3,,,,,,,,,,,,,,,,,,,,,,,
1623,PA15替身,,,,,,,,,,,,,,,,787,0,,,,,,,,,,,,,
1624,激昂,,,,1867,0,,,,,,,,,,,,,,,,,,,,,,,,,
1625,瓦尔哈拉联动Boss,s,0,100,1868,40,skill_dana_n_cast,18,"1,2(shakesrc)","0,40","1,20",60,32,5,"735,737,736","18,33,50",,,,,,,,,,,,,,,
1626,瓦尔哈拉联动Boss普攻,1,0,100,"1869,30","2,2",natk_dana_n,0,,,,,,,,,,,,,,,,,,,,,,,
1627,瓦尔哈拉联动Dorothy,,,,"1870,1872","0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1628,瓦尔哈拉联动Dorothy菌毯,0,-1,100,1874,0,,,,,,,,,,,,,,,,,,,,,,,,,
1629,瓦尔哈拉Sei普攻,1,0,100,"4,21,139,1875","0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1630,瓦尔哈拉Stella普攻,1,0,200,"1876,1877,139","2,2,2",,,,,,,,,,,,,,,,,,,,,,,,,
1631,瓦尔哈拉Alma召唤物,,,,,,,,,,,,,,,,"788,793","0,0",,,,,,,,,,,,,
1632,瓦尔哈拉Alma-Brantini,,,,,,,,,,,,,,,,"789,794","0,0",,,,,,,,,,,,,
1633,瓦尔哈拉Jill,,,,1986,0,natk_jill_n,0,1,0,1,,,,,,,,,,,,,,,,,,,,
1634,瓦尔哈拉Jill-beer,"attack,attack,attack,skill","0,30,60,70","100,100,100,100","1887,1925,1982","85,85,85","skill_jill_n_cast,skill_jill_n_beer","0,85",,,,,,,,,,,,,,,,,,,,,,,
1635,瓦尔哈拉联动Dorothy,,,,"1870,1871,1872,1873","0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1636,瓦尔哈拉Stella普攻2,attack2,0,200,"187601,187701,139","1,1,1",,,,,,,,,,,,,,,,,,,,,,,,,
1637,瓦尔哈拉alma技能,attack2,0,100,"1955,1957,1954,1958,1956,1956,1956,1956,1953,1953,1953,1953,1957,1957,1957,1957,1960,1960,1960,1960,1891,1895,1893,1897,1894,1898,1892,1892,1892,1892,1893,1893,1893,1893,1896,1896,1896,1896,1897,1897,1897,1897","0,0,0,5,2,4,6,8,2,4,6,8,2,4,6,8,2,4,6,8,0,0,0,0,5,5,2,4,6,8,2,4,6,8,2,4,6,8,2,4,6,8",,,,,,,,,,,,,,,,,,,,,,,,,
1638,瓦尔哈拉Jill-brantini,"attack,attack,attack,skill","0,30,60,70","100,100,100,100","1929,1983","85,85","skill_jill_n_cast,skill_jill_n_brantini","0,85",,,,,,,,,,,,,,,,,,,,,,,
1639,瓦尔哈拉PianoWoman前排,,,,1900,0,,,,,,,,,,,,,,,,,,,,,,,,,
1640,瓦尔哈拉Jill-PianoWoman,"attack,attack,attack,skill","0,30,60,70","100,100,100,100","1924,1943","85,85","skill_jill_n_cast,skill_jill_n_pianowoman","0,85",,,,,,,,,,,,,,,,,,,,,,,
1641,瓦尔哈拉Jill-Moonblast,"attack,attack,attack,skill","0,30,60,70","100,100,100,100","1928,1984","85,85","skill_jill_n_cast,skill_jill_n_moonblast","0,85",,,,,,,,,,,,,,,,,,,,,,,
1642,瓦尔哈拉Jill普攻,attack,0,100,,,natk_jill_n,0,,,,,,,,,,,,,,,,,,,,,,,
1643,瓦尔哈拉Sugerrush,"attack,attack,attack,skill","0,30,60,70","100,100,100,100",,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,瓦尔哈拉boss换弹,reload,0,100,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1645,瓦尔哈拉Jillemoji,,,,1901,0,,,,,,,,,,,,,,,,,,,,,,,,,
1646,瓦尔哈拉Jillemoji,,,,1902,0,,,,,,,,,,,,,,,,,,,,,,,,,
1647,瓦尔哈拉Jillemoji,,,,1903,0,,,,,,,,,,,,,,,,,,,,,,,,,
1648,瓦尔哈拉Jillemoji,,,,1904,0,,,,,,,,,,,,,,,,,,,,,,,,,
1649,瓦尔哈拉Jillemoji随机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,瓦尔哈拉Jillemoji,,,,1915,0,,,,,,,,,,,,,,,,,,,,,,,,,
1651,瓦尔哈拉Jillemoji,,,,1916,0,,,,,,,,,,,,,,,,,,,,,,,,,
1652,瓦尔哈拉Jillemoji,,,,1917,0,,,,,,,,,,,,,,,,,,,,,,,,,
1653,瓦尔哈拉Jillemoji,,,,1918,0,,,,,,,,,,,,,,,,,,,,,,,,,
1654,瓦尔哈拉Jillemoji,,,,1919,0,,,,,,,,,,,,,,,,,,,,,,,,,
1655,瓦尔哈拉联动Dorothy,,,,"1871,1873","0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1656,瓦尔哈拉DanaBoss,s,0,100,1868,36,,,"1,2(shakesrc)","0,39","1,20",,,,"738,737,736","18,39,50",,,,,,,,,,,,,,,
1657,瓦尔哈拉DorothyBOSS,attack,0,100,"1920,336,336,35,35,35","1,5,9,1,6,10",,,,,,,,,,,,,,,,,,,,,,,,,
1658,瓦尔哈拉Dorothy特效,,,,1921,0,skill_dorothy_n_right,0,,,,,,,,,,,,,,,,,,,,,,,
1659,瓦尔哈拉Dorothy特效2,,,,1922,0,skill_dorothy_n_left,0,,,,,,,,,,,,,,,,,,,,,,,
1660,瓦尔哈拉Jill-BleedingJane,"attack,attack,attack,skill","0,30,60,70","100,100,100,100","1926,1985","85,85","skill_jill_n_cast,skill_jill_n_bleedingjane","0,85",,,,,,,,,,,,,,,,,,,,,,,
1661,瓦尔哈拉Jill-FringeWeaver,"attack,attack,attack,skill","0,30,60,70","100,100,100,100","1927,1944","85,85","skill_jill_n_cast,skill_jill_n_fringeweaver","0,85",,,,,,,,,,,,,,,,,,,,,,,
1662,Anna技能,,,,,,,,,,,,,,,,796,0,,,,,,,,,,,,,
1663,Anna前排,,,,1980,0,,,,,,,,,,,,,,,,,,,,,,,,,
1664,酗酒的龙骑,,,,1931,0,,,,,,,,,,,,,,,,,,,,,,,,,
1665,酗酒的高达,,,,1934,0,Red Geysir,,,,,,,,,,,,,,,,,,,,,,,,
1667,DanaBoss开场,,,,1937,0,,,,,,,,,,,797,0,,,,,,,,,,,,,
1668,DanaBoss啤酒,,,,"1989,1990","0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1669,Dana喝酒,,,,1932,0,,,,,,,,,,,,,,,,,,,,,,,,,
1670,DanaBoss普攻,1,0,100,"1941,1940","5,5",natk_dana_n,0,,,,,,,,,,,,,,,,,,,,,,,
1671,DanaBoss技能,s,37,100,"1868,4062,4063","77,0,22","BT_BOSS_skill,skill_dana_n_cast","22,55","3(Dana_BOSS;红色间歇泉;Red Geysir;Dana_BOSS),7(redshine),7(redshine)","20,0,10","1,10,10",,,,"738,737,736","55,70,87",,,,,,,,,,,,,,,
1672,瓦尔哈拉alma普攻,1,0,100,"1949,1945,1946,1948,1950,1950,1950,1950,1945,1945,1945,1945,1947,1947,1947,1947,1952,1952,1952,1952","0,0,0,5,2,4,6,8,2,4,6,8,2,4,6,8,2,4,6,8",,,,,,,,,,,,,,,,,,,,,,,,,
1673,瓦尔哈拉bossBGM,,,,,,,,,,,,,,,,,,,,,,,,,,m_va_digital_drive,0,,,
1674,Anna技能,,,,,,,,,,,,,,,,798,0,,,,,,,,,,,,,
1675,Anna技能,,,,,,,,,,,,,,,,799,0,,,,,,,,,,,,,
1676,Anna技能,,,,,,,,,,,,,,,,800,0,,,,,,,,,,,,,
1677,Anna技能,,,,,,,,,,,,,,,,802,0,,,,,,,,,,,,,
1678,Anna技能,,,,,,,,,,,,,,,,803,0,,,,,,,,,,,,,
1679,Anna技能,,,,,,,,,,,,,,,,804,0,,,,,,,,,,,,,
1680,Anna技能,,,,,,,,,,,,,,,,805,0,,,,,,,,,,,,,
1681,Anna技能,,,,,,,,,,,,,,,,806,0,,,,,,,,,,,,,
1682,Anna技能,,,,,,,,,,,,,,,,807,0,,,,,,,,,,,,,
1683,DanaBoss召唤,,,,,,,,,,,,,,,,"808,809,810,811","0,0,0,0",,,,,,,,,,,,,
1684,酗酒的Beer[*],,,,1932,0,,,,,,,,,,,,,,,,,,,,,,,,,
1685,酗酒的Brantini[*],,,,1936,0,,,,,,,,,,,,,,,,,,,,,,,,,
1686,酗酒的Moonblast[*],,,,1935,0,,,,,,,,,,,,,,,,,,,,,,,,,
1687,酗酒的BleedingJane[*],,,,1933,0,,,,,,,,,,,,,,,,,,,,,,,,,
1688,魔法少女Jill-beer,s,0,100,"1887,1999,1982,2305,1993","85,76,85,0,76","skill_jill_magic_cast,skill_jill_n_beer","0,76",,,,,,,,,,,,,,,,,,,,,,,
1689,魔法少女Jill-brantini,s,0,100,"2303,1983,2309,1997","76,85,0,76","skill_jill_magic_cast,skill_jill_n_brantini","0,76",,,,,,,,,,,,,,,,,,,,,,,
1690,魔法少女Jill-PianoWoman,s,0,100,"1998,1943,2304,1992","76,85,0,76","skill_jill_magic_cast,skill_jill_n_pianowoman","0,76",,,,,,,,,,,,,,,,,,,,,,,
1691,魔法少女Jill-Moonblast,s,0,100,"2302,1984,2308,1996","76,85,0,76","skill_jill_magic_cast,skill_jill_n_moonblast","0,76",,,,,,,,,,,,,,,,,,,,,,,
1692,魔法少女Jill-BleedingJane,s,0,100,"2000,1985,2306,1994","76,85,0,76","skill_jill_magic_cast,skill_jill_n_bleedingjane","0,76",,,,,,,,,,,,,,,,,,,,,,,
1693,魔法少女Jill-FringeWeaver,s,0,100,"2301,1944,2307,1995","76,85,0,76","skill_jill_magic_cast,skill_jill_n_fringeweaver","0,76",,,,,,,,,,,,,,,,,,,,,,,
1694,DanaBoss胜利禁足,,,,1988,0,,,,,,,,,,,,,,,,,,,,,,,,,
1695,魔法少女JillSugerrush,s,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,冲锋枪普攻,1,0,100,"2311,2310,138,2312,2312,2310,2310","1,1,1,5,9,5,9",,,,,,,,,,,,,,,,,,,,,,,,,
1697,魔法少女Jill普攻,attack,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,涅托大招-80,"move,skill","0,22","100,100","4062,4063,2313,4252,4253,4222","20,62,105,0,0,0",BT_BOSS_skill,62,"3(Nyto_Gold;血月潮汐;Tide of Apocalyptic Moon;NYTO),7(redshine),7(redshine)","60,40,50","20,30,30",,,,439,0,,,,,,,,,,,,,,,
1701,4式步枪被动,1,0,100,"2317,21,139,2325","0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1702,ADS技能,2,0,100,2318,31,BT_flashbomb_woosh,43,1,0,1,,,,,,,,,,,,,,,,,,,,
1703,ADS观测者,,,,,,,,,,,,,,,,813,0,,,,,,,,,,,,,
1704,ADS观测者叠满,,,,2326,0,,,,,,,,,,,,,,,,,,,,,,,,,
1705,P30观测者,,,,,,,,,,,,,,,,814,0,,,,,,,,,,,,,
1706,kord技能普攻,1,0,100,"9,21,139,139,9,9,9,9,21,21,21,21,21,2327","0,0,0,5,2,4,6,8,2,4,6,8,0",,,,,,,,,,,,,,,,,,,,,,,,,
1707,测试机技能普通,"spmove,attack","0,60","110,100","2330,2331","65,65",skill_riflejump_enemy_white,18,,,,,,,740,18,,,,,,,,,,,,,,,
1708,ACR枪普攻,1,0,100,"2335,7,7,21,140,140","0,2,4,0,0,2","BT_AK,BT_AK,BT_AK","0,3,6",,,0,,,,,,,,,,,,,,,,,,,,
1709,白色重型前排技能,s,0,100,"2336,233601","60,8",,,,,,,,,,,,,,,,,,,,,,,,,
1710,电磁重甲普攻,1,0,100,2337,30,,,,,,,,,,,,,,,,,,,,,,,,,
1711,电磁重甲减伤,s2,0,100,2338,30,,,,,,,,,,,,,,,,,,,,,,,,,
1712,电磁重甲限定技,s,0,100,2339,0,skill_electrosold_reload,0,,,,,,,,,,,,,,,,,,,,,,,
1713,装甲狗近战,1,0,100,2342,0,,,,,,,,,,,,,,,,,,,,,,,,,
1714,弓箭手技能,s,0,100,2343,0,,,,,,,,,,,,,,,,,,,,,,,,,
1715,兵工厂召唤,1,0,100,2344,0,skill_soldfactory_summon,0,,,,,,,,,,,,,,,,,,,,,,,
1716,兵工厂召唤物普攻,1,0,100,"2345,35","0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1717,白色强化后排,1,30,100,"2346,35,234601,35,234601,35","30,30,36,36,40,40",,,,,,,,,,,,,,,,,,,,,,,,,
1718,异构体众,"move,wait,wait","0,35,75","50,100,100",2350,45,,,,,,,,,741,0,,,,,,,,,,,,,,,
1719,支援坦克cutin,"attack2,attack2","0,20","200,200",2351,24,BT_squad_bazooka,30,,,,,,,,,,,,,,,,,,,,,,,
1720,兵工厂减速,,,,2352,"0,1",,,,,,,,,,,,,,,,,,,,,,,,,
1721,沙漠之鹰普攻,1,0,100,"2353,21,138,2354","0,0,0,5",,,,,,,,,,,,,,,,,,,,,,,,,
1722,M1895技能普攻,1,0,100,"2359,21,139,139,9,9,9,9,21,21,21,21,21","0,0,0,5,2,4,6,8,2,4,6,8",,,,,,,,,,,,,,,,,,,,,,,,,
1723,沙漠之鹰普攻2,1,0,100,"2360,21,138,2354","0,0,0,5",,,,,,,,,,,,,,,,,,,,,,,,,
1724,沙漠之鹰普攻3,1,0,100,"2361,21,138,2354","0,0,0,5",,,,,,,,,,,,,,,,,,,,,,,,,
1725,沙漠之鹰普攻4,1,0,100,"2362,21,138,2354","0,0,0,5",,,,,,,,,,,,,,,,,,,,,,,,,
1726,沙漠之鹰普攻5,1,0,100,"2363,21,138,2354","0,0,0,5",,,,,,,,,,,,,,,,,,,,,,,,,
1727,沙漠之鹰普攻6,1,0,100,"2364,21,138,2354","0,0,0,5",,,,,,,,,,,,,,,,,,,,,,,,,
1728,沙漠之鹰普攻7,1,0,100,"2365,21,138,2354","0,0,0,5",,,,,,,,,,,,,,,,,,,,,,,,,
1729,沙漠之鹰普攻8,1,0,100,"2366,21,138,2354","0,0,0,5",,,,,,,,,,,,,,,,,,,,,,,,,
1730,沙漠之鹰普攻9,1,0,100,"2367,21,138,2354","0,0,0,5",,,,,,,,,,,,,,,,,,,,,,,,,
1731,沙漠之鹰普攻10,1,0,100,"2368,21,138,2354","0,0,0,5",,,,,,,,,,,,,,,,,,,,,,,,,
1732,白色重前普攻,1,0,100,332,15,BT_hugerobot_enemy_white,15,,,,,,,,,,,,,,,,,,,,,,,
1733,炮狙用敌人,,,,2383,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,炮狙用敌人普攻,1,0,100,"2334,233401,233401,2333","1,5,9,1,6,10",,,,,1,,,,,,,,,,,,,,,,,,,,
1735,2019夏活M4boss伸冤者印记,attack2,45,100,"2385,2384","50,0",,,,,,,,,,,,,,,,,,,,,,,,,
1736,2019夏活M4boss召唤,,,,"2520,2521,2522","0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1737,2019夏活M4boss开场,,,,"2432,2526,2527","0,1,0",,,,,,,,,,,,,,,,,,,-33-24-1First,4,,,,,
1738,2019夏活M4boss普攻,1,0,100,"3,7,7,2516,2517,2517","0,2,4,0,0,2","BT_AK,BT_AK,BT_AK","0,3,6",,,0,,,,,,,,,,,,,,,,,,,,
1739,心智威慑红,"move,s2","0,30","100,140",2514,50,,,,,,,,,742,2,,,,,,,,,,,,,,,
1740,心智威慑蓝,"move,s2","0,30","100,140",2515,50,,,,,,,,,742,2,,,,,,,,,,,,,,,
1741,心智链AR榴弹[*],2,0,100,2413,0,BT_fire_grenade,35,,,,,,,,,,,,,,,,,,,,,,,
1742,心智链SMG幻影,,,,1311,15,,,1,0,1,,,,,,,,,,,,,,,,,,,,
1743,心智链MG,mg,0,100,"301,336,336,336,336","0,2,4,6,8",,,,,,,,,,,,,,,,,,,,,,,,,
1744,心智融合HG召唤[1],,,,2414,0,,,,,,,,,,,,,,,,,,,,,,,,,
1745,心智融合SMG召唤[1],,,,2415,0,,,,,,,,,,,,,,,,,,,,,,,,,
1746,心智融合RF召唤[1],,,,2416,0,,,,,,,,,,,,,,,,,,,,,,,,,
1747,心智融合AR召唤[1],,,,2417,0,,,,,,,,,,,,,,,,,,,,,,,,,
1748,心智融合MG召唤[1],,,,2418,0,,,,,,,,,,,,,,,,,,,,,,,,,
1749,心智融合SG召唤[1],,,,2419,0,,,,,,,,,,,,,,,,,,,,,,,,,
1750,心智融合HG监视者,,,,"2420,2426","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1751,心智融合SMG监视者,,,,"2421,2427","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1752,心智融合RF监视者,,,,"2422,2428","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1753,心智融合AR监视者,,,,"2423,2429","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1754,心智融合MG监视者,,,,"2424,2430","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1755,心智融合SG监视者,,,,"2425,2431","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1756,2019夏活幻影涅托召唤-80,attack,0,100,,,,,,,,,,,,,"1841,1842,1843","30,30,30",,,,,,,,,,,,,
1757,心智融合HG召唤[2],,,,2433,0,,,,,,,,,,,,,,,,,,,,,,,,,
1758,心智融合SMG召唤[2],,,,2434,0,,,,,,,,,,,,,,,,,,,,,,,,,
1759,心智融合RF召唤[2],,,,2435,0,,,,,,,,,,,,,,,,,,,,,,,,,
1760,心智融合AR召唤[2],,,,2436,0,,,,,,,,,,,,,,,,,,,,,,,,,
1761,心智融合MG召唤[2],,,,2437,0,,,,,,,,,,,,,,,,,,,,,,,,,
1762,心智融合SG召唤[2],,,,2438,0,,,,,,,,,,,,,,,,,,,,,,,,,
1763,心智融合HG召唤[3],,,,2439,0,,,,,,,,,,,,,,,,,,,,,,,,,
1764,心智融合SMG召唤[3],,,,2440,0,,,,,,,,,,,,,,,,,,,,,,,,,
1765,心智融合RF召唤[3],,,,2441,0,,,,,,,,,,,,,,,,,,,,,,,,,
1766,心智融合AR召唤[3],,,,2442,0,,,,,,,,,,,,,,,,,,,,,,,,,
1767,心智融合MG召唤[3],,,,2443,0,,,,,,,,,,,,,,,,,,,,,,,,,
1768,心智融合SG召唤[3],,,,2444,0,,,,,,,,,,,,,,,,,,,,,,,,,
1769,心智融合HG召唤[4],,,,2445,0,,,,,,,,,,,,,,,,,,,,,,,,,
1770,心智融合SMG召唤[4],,,,2446,0,,,,,,,,,,,,,,,,,,,,,,,,,
1771,心智融合RF召唤[4],,,,2447,0,,,,,,,,,,,,,,,,,,,,,,,,,
1772,心智融合AR召唤[4],,,,2448,0,,,,,,,,,,,,,,,,,,,,,,,,,
1773,心智融合MG召唤[4],,,,2449,0,,,,,,,,,,,,,,,,,,,,,,,,,
1774,心智融合SG召唤[4],,,,2450,0,,,,,,,,,,,,,,,,,,,,,,,,,
1775,心智融合HG召唤[5],,,,2451,0,,,,,,,,,,,,,,,,,,,,,,,,,
1776,心智融合SMG召唤[5],,,,2452,0,,,,,,,,,,,,,,,,,,,,,,,,,
1777,心智融合RF召唤[5],,,,2453,0,,,,,,,,,,,,,,,,,,,,,,,,,
1778,心智融合AR召唤[5],,,,2454,0,,,,,,,,,,,,,,,,,,,,,,,,,
1779,心智融合MG召唤[5],,,,2455,0,,,,,,,,,,,,,,,,,,,,,,,,,
1780,心智融合SG召唤[5],,,,2456,0,,,,,,,,,,,,,,,,,,,,,,,,,
1781,心智融合召唤师,s1,0,100,2457,0,,,,,,,,,,,,,,,,,,,,,,,,,
1782,心智融合HG反馈,,,,2458,0,,,,,,,,,,,,,,,,,,,,,,,,,
1783,心智融合SMG反馈,,,,2459,0,,,,,,,,,,,,,,,,,,,,,,,,,
1784,心智融合RF反馈,,,,2460,0,,,,,,,,,,,,,,,,,,,,,,,,,
1785,心智融合AR反馈,,,,2461,0,,,,,,,,,,,,,,,,,,,,,,,,,
1786,心智融合MG反馈,,,,2462,0,,,,,,,,,,,,,,,,,,,,,,,,,
1787,心智融合SG反馈,,,,2463,0,,,,,,,,,,,,,,,,,,,,,,,,,
1788,心智链接HG召唤[*],,,,2464,20,,,,,,,,,,,,,,,,,,,,,,,,,
1789,心智链接SMG召唤[*],,,,2465,20,,,,,,,,,,,,,,,,,,,,,,,,,
1790,心智链接RF召唤[*],,,,2466,20,,,,,,,,,,,,,,,,,,,,,,,,,
1791,心智链接AR召唤[*],,,,2467,20,,,,,,,,,,,,,,,,,,,,,,,,,
1792,心智链接MG召唤[*],,,,2468,20,,,,,,,,,,,,,,,,,,,,,,,,,
1793,心智链接SG召唤[*],,,,2469,20,,,,,,,,,,,,,,,,,,,,,,,,,
1794,心智链接HG监视者,,,,"2470,2476","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1795,心智链接SMG监视者,,,,"2471,2477","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1796,心智链接RF监视者,,,,"2472,2478","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1797,心智链接AR监视者,,,,"2473,2479","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1798,心智链接MG监视者,,,,"2474,2480","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1799,心智链接SG监视者,,,,"2475,2481","0,3",,,,,,,,,,,,,,,,,,,,,,,,,
1800,HG监视者反馈[*],,,,2482,0,,,,,,,,,,,,,,,,,,,,,,,,,
1801,SMG监视者反馈[*],,,,2482,0,,,,,,,,,,,,,,,,,,,,,,,,,
1802,RF监视者反馈[*],,,,2482,0,,,,,,,,,,,,,,,,,,,,,,,,,
1803,AR监视者反馈[*],,,,2482,0,,,,,,,,,,,,,,,,,,,,,,,,,
1804,MG监视者反馈[*],,,,2482,0,,,,,,,,,,,,,,,,,,,,,,,,,
1805,SG监视者反馈[*],,,,2482,0,,,,,,,,,,,,,,,,,,,,,,,,,
1806,2019夏活幻影涅托融合,s3,20,100,"2483,2502,2503,4062,4063,2532","60,60,60,0,43,0",skill_nyto_ul_start,43,"3(Nyto_Isomer_White;昙花幻影;Epiphyllum illusion;Nyto_Isomer_White),7(redshine),7(redshine)","41,21,31","1,10,10",,,,,,,,,,,,,,,,,,,,
1807,融合目标HG反馈,,,,2496,0,,,,,,,,,,,,,,,,,,,,,,,,,
1808,融合目标SMG反馈,,,,2497,0,,,,,,,,,,,,,,,,,,,,,,,,,
1809,融合目标RF反馈,,,,2498,0,,,,,,,,,,,,,,,,,,,,,,,,,
1810,融合目标AR反馈,,,,2499,0,,,,,,,,,,,,,,,,,,,,,,,,,
1811,融合目标MG反馈,,,,2500,0,,,,,,,,,,,,,,,,,,,,,,,,,
1812,融合目标SG反馈,,,,2501,0,,,,,,,,,,,,,,,,,,,,,,,,,
1813,HG击杀,attack,0,110,"2504,2505,2519,2528,2530","0,30,6,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1814,SMG击杀,attack,0,110,"2504,2506,2519,2528,2530","0,30,6,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1815,RF击杀,attack,0,110,"2504,2507,2519,2528,2530","0,30,6,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1816,AR击杀,attack,0,110,"2504,2508,2519,2528,2530","0,30,6,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1817,MG击杀,attack,0,110,"2504,2509,2519,2528,2530","0,30,6,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1818,SG击杀,attack,0,110,"2504,2510,2519,2528","0,30,6,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1819,弓箭手普攻,1,0,100,234701,12,,,,,,,,,,,,,,,,,,,,,,,,,
1820,装甲狗减伤,s,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,装甲狗打断,wait,0,100,"2512,2513","0,10",,,,,,,,,,,,,,,,,,,,,,,,,
1822,幻影涅托ar,ar,0,100,"301,336,336,35,35,35","1,5,9,1,6,10",BT_pistol,0,,,1,,,,,,,,,,,,,,,,,,,,
1823,幻影涅托smg,smg,0,100,"301,336,336,35,35,35","1,5,9,1,6,10",BT_pistol,0,,,1,,,,,,,,,,,,,,,,,,,,
1824,幻影涅托hg,hg,0,100,"301,35","0,0",BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
1825,幻影涅托rf,rf,0,100,"301,35","0,0",BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
1826,幻影涅托sg,sg,0,100,"4263,35","0,0",BT_Shot_1,0,,,,,,,,,,,,,,,,,,,,,,,
1827,保险自毁,,,,2519,0,,,,,,,,,,,,,,,,,,,,,,,,,
1828,2019夏活M4boss召唤-120,,,,"2523,2524,2525","0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
1829,2019夏活M4boss失败,,,,,,,,,,,,,,,,1005,0,,,,,,,,,,,,,
1830,M4bossCutin,skill,10,100,"4062,4063","0,43",BT_BOSS_skill,43,"3(M4A1_Boss;伸冤者印记;Seal of the Avenger;M4A1Mod),7(redshine),7(redshine)","41,21,31","1,10,10",,,,,,,,,,,,,,,,,,,,
1831,炮台普攻,"1,1,1,1","0,3,6,9","100,100,100,100","2533,2534,2533,2354,2535,2536,2535,2536,2537,2538,2537,2538","2,5,8,11,2,2,8,8,5,5,11,11",,,,,,,,,,,,,,,,,,,,,,,,,
1832,炮台升起,set,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,列车炮小炮台,attack3,0,200,"2544,2545,2546,2667","4,4,4,4",,,,,,,,,,,,,,,,,,,,,,,,,
1834,列车机枪攻击,attack1,0,100,"2547,2548,2549,2548,2550","0,3,6,9,0",,0,,,,,,,,,,,,,,,,,,,,,,,
1835,列车机枪准备就绪,reload2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,列车迫击炮主技能,"reload,attack2,reload2","0,30,120","100,100,100","2551,2552,2564,2654,2645,2642,2648,2646,2643,2649,2666","73,76,0,86,0,0,0,0,0,0,86",,0,,,,,,,,,,,,,,,,,,,,,,,
