id,type,sort,item_ids,gem,mp,ammo,mre,part,bp_pay,skin,gift,gemprice,original_price,pointprice,if_cheap,quota,giftbag_name,event_code,icon,daily_quota,tips,discount,sale_starttime,sale_endtime,label,prize_id,pay_type,itemprice,on_sale_days,price_up,classification_id,description,special_daily_quota
699,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：IWS 2000,dailyGiftbag,,0,,1.00,0,0,0,40112,1,100025-1,0,0,1001,,0
700,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M1891,dailyGiftbag,,0,,1.00,0,0,0,40113,1,100025-1,0,0,1001,,0
701,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M91/38,dailyGiftbag,,0,,1.00,0,0,0,40114,1,100025-1,0,0,1001,,0
702,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M200,dailyGiftbag,,0,,1.00,0,0,0,40115,1,100025-1,0,0,1001,,0
703,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：QBU-88,dailyGiftbag,,0,,1.00,0,0,0,40116,1,100025-1,0,0,1001,,0
704,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：汤姆森,dailyGiftbag,,0,,1.00,0,0,0,40117,1,100025-1,0,0,1001,,0
705,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：维克托,dailyGiftbag,,0,,1.00,0,0,0,40118,1,100025-1,0,0,1001,,0
706,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G36C,dailyGiftbag,,0,,1.00,0,0,0,40119,1,100025-1,0,0,1001,,0
707,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：索米,dailyGiftbag,,0,,1.00,0,0,0,40120,1,100025-1,0,0,1001,,0
708,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：79式,dailyGiftbag,,0,,1.00,0,0,0,40121,1,100025-1,0,0,1001,,0
709,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SR-3MP,dailyGiftbag,,0,,1.00,0,0,0,40122,1,100025-1,0,0,1001,,0
710,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：C-MS,dailyGiftbag,,0,,1.00,0,0,0,40123,1,100025-1,0,0,1001,,0
711,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：樱花,dailyGiftbag,,0,,1.00,0,0,0,40124,1,100025-1,0,0,1001,,0
712,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：P90,dailyGiftbag,,0,,1.00,0,0,0,40125,1,100025-1,0,0,1001,,0
713,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MP7,dailyGiftbag,,0,,1.00,0,0,0,40126,1,100025-1,0,0,1001,,0
714,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：灰熊MkⅤ,dailyGiftbag,,0,,1.00,0,0,0,40127,1,100025-1,0,0,1001,,0
715,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M950A,dailyGiftbag,,0,,1.00,0,0,0,40128,1,100025-1,0,0,1001,,0
716,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：维尔德MkⅡ,dailyGiftbag,,0,,1.00,0,0,0,40129,1,100025-1,0,0,1001,,0
717,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：NZ75,dailyGiftbag,,0,,1.00,0,0,0,40130,1,100025-1,0,0,1001,,0
718,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：竞争者,dailyGiftbag,,0,,1.00,0,0,0,40131,1,100025-1,0,0,1001,,0
719,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Px4 风暴,dailyGiftbag,,0,,1.00,0,0,0,40132,1,100025-1,0,0,1001,,0
720,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PA-15,dailyGiftbag,,0,,1.00,0,0,0,40133,1,100025-1,0,0,1001,,0
721,8,0,1490-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：真核面具纪念头像·裂变链接,dailyGiftbag,,0,,1.00,0,0,0,0,1,100025-1,0,0,1001,,0
722,8,0,,0,0,0,0,0,0,0,,398,0,0,0,2001,心智升级特惠,dailyGiftbag,Bumdle_heavy,2,,1.00,0,0,0,522,0,0,0,0,3002,,0
723,8,50,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_purple,1,,1.00,0,0,0,524,0,0,0,0,3002,,0
724,8,0,"601-5,41-200,6003-5",0,0,0,0,0,0,0,,1198,0,0,0,2001,9月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
725,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
726,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
727,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
728,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Parts,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
729,8,0,"2-10,3-10",0,0,0,0,0,0,0,,310,620,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_black,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
730,8,35,"7-1,41-100",0,0,0,0,0,0,0,3702-1,2588,0,0,0,2001,95式学院装扮礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
731,8,34,7-1,0,0,0,0,0,0,0,3705-1,1588,0,0,0,2001,Mk23学院装扮礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
732,8,33,41-50,0,0,0,0,0,0,0,3708-1,999,0,0,0,2001,TMP学院装扮礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
733,8,50,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_purple,1,,1.00,0,0,0,525,0,0,0,0,3002,,0
734,8,0,"13-1,7-1,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2001,10月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
735,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
736,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
737,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
738,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Parts,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
739,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_black,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
740,8,6,"15-200,46-50,506-100",0,0,0,0,0,0,0,,498,0,0,0,2020,重装补给礼包,dailyGiftbag,Bumdle_orange,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
741,8,16,,0,0,0,0,0,0,0,3805-1,0,0,0,0,2001,装扮：KSVK-月暗面漫步,dailyGiftbag,,0,,1.00,0,0,0,0,1,100108-150,0,0,1004,,0
742,8,17,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：甜美治疗椅,dailyGiftbag,,0,,1.00,0,0,0,530,1,100108-100,0,0,1004,,0
743,8,18,1515-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片：狂潮落幕时,dailyGiftbag,,0,,1.00,0,0,0,0,1,100108-50,0,0,1004,,0
744,8,19,1513-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：传颂使者,dailyGiftbag,,0,,1.00,0,0,0,0,1,100108-30,0,0,1004,,0
745,8,20,1514-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：诡夜对决,dailyGiftbag,,0,,1.00,0,0,0,0,1,100108-30,0,0,1004,,0
746,8,21,,0,0,0,0,0,0,0,,0,0,0,0,2001,16Lab空尖弹,dailyGiftbag,,0,,1.00,0,0,0,125,1,100108-80,0,0,1004,,0
747,8,22,,0,0,0,0,0,0,0,,0,0,0,0,2001,16Lab高速弹,dailyGiftbag,,0,,1.00,0,0,0,146,1,100108-80,0,0,1004,,0
748,8,23,41-1,0,0,0,0,0,0,0,,0,0,0,0,2100,采购币,dailyGiftbag,,0,,1.00,0,0,0,0,1,100108-3,0,0,1004,,0
749,8,24,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2080,作战报告书,dailyGiftbag,,0,,1.00,0,0,0,0,1,100108-2,0,0,1004,,0
750,8,25,46-1,0,0,0,0,0,0,0,,0,0,0,0,2080,特种作战报告书,dailyGiftbag,,0,,1.00,0,0,0,0,1,100108-2,0,0,1004,,0
751,8,26,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2050,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100108-2,0,0,1004,,0
752,8,0,"44-200,6009-1",0,0,0,0,0,0,0,,118,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_purple,1,,1.00,0,0,0,0,0,0,0,0,3002,,0
753,8,0,"8-1,41-100,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2001,11月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
754,8,32,"7-1,41-100",0,0,0,0,0,0,0,3807-1,2180,0,0,0,2001,97式霰万圣装扮礼包,dailyGiftbag,Bumdle_halloween2019,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
755,8,0,,0,0,0,0,0,0,0,,1999,0,0,0,2001,双11特供礼包,dailyGiftbag,Bumdle_double11,0,,1.00,0,0,0,531,0,0,0,0,3002,,0
756,8,0,"7-4,506-1000,44-300",0,0,0,0,0,0,0,,1999,0,0,0,2001,双11尊享礼包,dailyGiftbag,Bumdle_double11,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
757,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
758,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
759,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
760,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Parts,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
761,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_black,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
762,8,0,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_red,1,,1.00,0,0,0,532,0,0,0,0,3002,,0
763,8,0,"8-1,41-100,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2001,12月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
764,8,0,,0,0,0,0,0,0,0,,398,0,0,0,2001,心智升级特惠,dailyGiftbag,Bumdle_heavy,2,,1.00,0,0,0,534,0,0,0,0,3002,,0
765,8,0,,0,0,0,0,0,0,0,4005-1,0,0,0,0,2001,装扮：蜜獾-圣诞公主和不笑贝特,dailyGiftbag,,0,,1.00,0,0,0,0,1,100117-150,0,0,1004,,0
766,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：圣诞驯蚁,dailyGiftbag,,0,,1.00,0,0,0,535,1,100117-100,0,0,1004,,0
767,8,2,1542-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片：穿越时空的拥抱,dailyGiftbag,,0,,1.00,0,0,0,0,1,100117-50,0,0,1004,,0
768,8,3,1541-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：要抱抱！,dailyGiftbag,,0,,1.00,0,0,0,0,1,100117-30,0,0,1004,,0
769,8,4,1540-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：圣诞快乐汪！,dailyGiftbag,,0,,1.00,0,0,0,0,1,100117-30,0,0,1004,,0
770,8,5,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：RFB前导轨,dailyGiftbag,,0,,1.00,0,0,0,536,1,100117-80,0,0,1004,,0
771,8,6,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：折叠枪托,dailyGiftbag,,0,,1.00,0,0,0,537,1,100117-80,0,0,1004,,0
772,8,7,41-1,0,0,0,0,0,0,0,,0,0,0,0,2100,采购币,dailyGiftbag,,0,,1.00,0,0,0,0,1,100117-3,0,0,1004,,0
773,8,8,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2080,作战报告书,dailyGiftbag,,0,,1.00,0,0,0,0,1,100117-2,0,0,1004,,0
774,8,9,46-1,0,0,0,0,0,0,0,,0,0,0,0,2080,特种作战报告书,dailyGiftbag,,0,,1.00,0,0,0,0,1,100117-2,0,0,1004,,0
775,8,10,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2050,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100117-2,0,0,1004,,0
776,8,31,"7-1,41-100",0,0,0,0,0,0,0,4002-1,2588,0,0,0,2001,HK21圣诞装扮礼包,dailyGiftbag,Bumdle_Christmas,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
777,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
778,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
779,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
780,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Parts,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
781,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_black,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
782,8,0,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_red,1,,1.00,0,0,0,538,0,0,0,0,3002,,0
783,8,0,"41-500,45-300",0,2020,2020,2020,2020,0,0,,2020,0,0,0,2001,元旦特惠礼包,dailyGiftbag,Bumdle_2020,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
784,8,0,"13-1,7-4,44-300",0,2020,2020,2020,2020,0,0,,2020,0,0,0,2001,元旦尊享礼包,dailyGiftbag,Bumdle_2020,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
785,8,36,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：KSG,dailyGiftbag,,0,,1.00,0,0,0,40081,1,100032-1,0,0,1001,,0
786,8,37,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：塞伽12型,dailyGiftbag,,0,,1.00,0,0,0,40082,1,100032-1,0,0,1001,,0
787,8,38,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AA-12,dailyGiftbag,,0,,1.00,0,0,0,40083,1,100032-1,0,0,1001,,0
788,8,39,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：FP-6,dailyGiftbag,,0,,1.00,0,0,0,40084,1,100032-1,0,0,1001,,0
789,8,40,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：S.A.T.8,dailyGiftbag,,0,,1.00,0,0,0,40085,1,100032-1,0,0,1001,,0
790,8,41,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG5,dailyGiftbag,,0,,1.00,0,0,0,40086,1,100032-1,0,0,1001,,0
791,8,42,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：内格夫,dailyGiftbag,,0,,1.00,0,0,0,40087,1,100032-1,0,0,1001,,0
792,8,43,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG4,dailyGiftbag,,0,,1.00,0,0,0,40088,1,100032-1,0,0,1001,,0
793,8,44,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PKP,dailyGiftbag,,0,,1.00,0,0,0,40089,1,100032-1,0,0,1001,,0
794,8,45,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：88式,dailyGiftbag,,0,,1.00,0,0,0,40090,1,100032-1,0,0,1001,,0
795,8,46,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG36,dailyGiftbag,,0,,1.00,0,0,0,40091,1,100032-1,0,0,1001,,0
796,8,47,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G41,dailyGiftbag,,0,,1.00,0,0,0,40092,1,100032-1,0,0,1001,,0
797,8,48,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：HK416,dailyGiftbag,,0,,1.00,0,0,0,40093,1,100032-1,0,0,1001,,0
798,8,49,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：FAL,dailyGiftbag,,0,,1.00,0,0,0,40094,1,100032-1,0,0,1001,,0
799,8,50,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G11,dailyGiftbag,,0,,1.00,0,0,0,40095,1,100032-1,0,0,1001,,0
800,8,51,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：95式,dailyGiftbag,,0,,1.00,0,0,0,40096,1,100032-1,0,0,1001,,0
801,8,52,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：97式,dailyGiftbag,,0,,1.00,0,0,0,40097,1,100032-1,0,0,1001,,0
802,8,53,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：RFB,dailyGiftbag,,0,,1.00,0,0,0,40098,1,100032-1,0,0,1001,,0
803,8,54,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：T91,dailyGiftbag,,0,,1.00,0,0,0,40099,1,100032-1,0,0,1001,,0
804,8,55,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：K2,dailyGiftbag,,0,,1.00,0,0,0,40100,1,100032-1,0,0,1001,,0
805,8,56,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Zas M21,dailyGiftbag,,0,,1.00,0,0,0,40101,1,100032-1,0,0,1001,,0
806,8,57,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-12,dailyGiftbag,,0,,1.00,0,0,0,40102,1,100032-1,0,0,1001,,0
807,8,58,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AN-94,dailyGiftbag,,0,,1.00,0,0,0,40103,1,100032-1,0,0,1001,,0
808,8,59,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MDR,dailyGiftbag,,0,,1.00,0,0,0,40104,1,100032-1,0,0,1001,,0
809,8,60,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：K11,dailyGiftbag,,0,,1.00,0,0,0,40105,1,100032-1,0,0,1001,,0
810,8,61,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：64式自,dailyGiftbag,,0,,1.00,0,0,0,40106,1,100032-1,0,0,1001,,0
811,8,62,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：ADS,dailyGiftbag,,0,,1.00,0,0,0,40177,1,100032-1,0,0,1001,,0
812,8,63,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Kar98k,dailyGiftbag,,0,,1.00,0,0,0,40107,1,100032-1,0,0,1001,,0
813,8,64,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：WA2000,dailyGiftbag,,0,,1.00,0,0,0,40108,1,100032-1,0,0,1001,,0
814,8,65,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：李-恩菲尔德,dailyGiftbag,,0,,1.00,0,0,0,40109,1,100032-1,0,0,1001,,0
815,8,66,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：NTW-20,dailyGiftbag,,0,,1.00,0,0,0,40110,1,100032-1,0,0,1001,,0
816,8,67,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M99,dailyGiftbag,,0,,1.00,0,0,0,40111,1,100032-1,0,0,1001,,0
817,8,68,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：IWS 2000,dailyGiftbag,,0,,1.00,0,0,0,40112,1,100032-1,0,0,1001,,0
818,8,69,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M1891,dailyGiftbag,,0,,1.00,0,0,0,40113,1,100032-1,0,0,1001,,0
819,8,70,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M91/38,dailyGiftbag,,0,,1.00,0,0,0,40114,1,100032-1,0,0,1001,,0
820,8,71,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M200,dailyGiftbag,,0,,1.00,0,0,0,40115,1,100032-1,0,0,1001,,0
821,8,72,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：QBU-88,dailyGiftbag,,0,,1.00,0,0,0,40116,1,100032-1,0,0,1001,,0
822,8,73,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：汤姆森,dailyGiftbag,,0,,1.00,0,0,0,40117,1,100032-1,0,0,1001,,0
823,8,74,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：维克托,dailyGiftbag,,0,,1.00,0,0,0,40118,1,100032-1,0,0,1001,,0
824,8,75,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G36C,dailyGiftbag,,0,,1.00,0,0,0,40119,1,100032-1,0,0,1001,,0
825,8,76,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：索米,dailyGiftbag,,0,,1.00,0,0,0,40120,1,100032-1,0,0,1001,,0
826,8,77,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：79式,dailyGiftbag,,0,,1.00,0,0,0,40121,1,100032-1,0,0,1001,,0
827,8,78,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SR-3MP,dailyGiftbag,,0,,1.00,0,0,0,40122,1,100032-1,0,0,1001,,0
828,8,79,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：C-MS,dailyGiftbag,,0,,1.00,0,0,0,40123,1,100032-1,0,0,1001,,0
829,8,80,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：樱花,dailyGiftbag,,0,,1.00,0,0,0,40124,1,100032-1,0,0,1001,,0
830,8,81,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：P90,dailyGiftbag,,0,,1.00,0,0,0,40125,1,100032-1,0,0,1001,,0
831,8,82,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MP7,dailyGiftbag,,0,,1.00,0,0,0,40126,1,100032-1,0,0,1001,,0
832,8,83,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：灰熊MkⅤ,dailyGiftbag,,0,,1.00,0,0,0,40127,1,100032-1,0,0,1001,,0
833,8,84,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M950A,dailyGiftbag,,0,,1.00,0,0,0,40128,1,100032-1,0,0,1001,,0
834,8,85,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：维尔德MkⅡ,dailyGiftbag,,0,,1.00,0,0,0,40129,1,100032-1,0,0,1001,,0
835,8,86,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：NZ75,dailyGiftbag,,0,,1.00,0,0,0,40130,1,100032-1,0,0,1001,,0
836,8,87,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：竞争者,dailyGiftbag,,0,,1.00,0,0,0,40131,1,100032-1,0,0,1001,,0
837,8,88,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Px4 风暴,dailyGiftbag,,0,,1.00,0,0,0,40132,1,100032-1,0,0,1001,,0
838,8,89,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PA-15,dailyGiftbag,,0,,1.00,0,0,0,40133,1,100032-1,0,0,1001,,0
839,8,90,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：CAWS,dailyGiftbag,,0,,1.00,0,0,0,40198,1,100032-1,0,0,1001,,0
840,8,91,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：DP-12,dailyGiftbag,,0,,1.00,0,0,0,40199,1,100032-1,0,0,1001,,0
841,8,92,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：C-93,dailyGiftbag,,0,,1.00,0,0,0,40200,1,100032-1,0,0,1001,,0
842,8,93,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SIG-556,dailyGiftbag,,0,,1.00,0,0,0,40201,1,100032-1,0,0,1001,,0
843,8,94,1565-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：真核面具纪念头像·偏振光,dailyGiftbag,,0,,1.00,0,0,0,0,1,100032-1,0,0,1001,,0
844,8,19,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:X95,dailyGiftbag,,0,,1.00,0,0,0,40223,1,100031-500,0,0,1002,,0
845,8,20,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:ACR,dailyGiftbag,,0,,1.00,0,0,0,40224,1,100031-500,0,0,1002,,0
846,8,21,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:沙漠之鹰,dailyGiftbag,,0,,1.00,0,0,0,40225,1,100031-500,0,0,1002,,0
847,8,22,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:Kord,dailyGiftbag,,0,,1.00,0,0,0,40226,1,100031-500,0,0,1002,,0
848,8,23,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:JS 9,dailyGiftbag,,0,,1.00,0,0,0,40227,1,100031-500,0,0,1002,,0
849,8,24,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:M1895 CB,dailyGiftbag,,0,,1.00,0,0,0,40228,1,100030-400,0,0,1002,,0
850,8,25,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:SPP-1,dailyGiftbag,,0,,1.00,0,0,0,40229,1,100030-400,0,0,1002,,0
851,8,26,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:M82,dailyGiftbag,,0,,1.00,0,0,0,40230,1,100030-400,0,0,1002,,0
852,8,27,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:CF05,dailyGiftbag,,0,,1.00,0,0,0,40231,1,100030-400,0,0,1002,,0
853,8,28,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:T-CMS,dailyGiftbag,,0,,1.00,0,0,0,40232,1,100030-300,0,0,1002,,0
